,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,23,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002X,LECTURE X1,94,127,1,655,4700,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC1002X,LECTURE X2,84,124,1,589,4555,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,ACC1006,LECTURE J1,31,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
4,ACC2002,LECTURE K1,34,20,1,1,2159,SCHOOL OF BUSINESS,"NUS Students [P, G]"
5,ACC2002,LECTURE K2,63,12,1,1,1058,SCHOOL OF BUSINESS,"NUS Students [P, G]"
6,ACC4611,SECTIONAL TEACHING K1,4,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
7,ACC4612C,SECTIONAL TEACHING C1,7,2,3,1,100,SCHOOL OF BUSINESS,"NUS Students [P, G]"
8,AR1102,DESIGN LECTURE 1,9,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR1326,LECTURE 1,11,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AR1721,LECTURE 1,24,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR1724,LECTURE 1,22,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR2102,DESIGN LECTURE 1,18,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR2223,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR2225,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR2327,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR3102,DESIGN LECTURE 1,13,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR3323,LECTURE 1,25,5,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR3324,LECTURE 1,14,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AR4102,DESIGN LECTURE 1,2,5,1,3,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
20,AR4104,DESIGN LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
21,AR4323,LECTURE 1,2,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
22,AR5221,LECTURE 1,7,3,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
23,BL5233,LECTURE SL1,20,0,0,0,0,SCIENCE,NUS Students [P]
24,BN4201,LECTURE 1,16,1,1,1,1,ENGINEERING,NUS Students [P]
25,BN4202,LECTURE 1,13,1,210,1,210,ENGINEERING,NUS Students [P]
26,BN4402,LECTURE 1,41,3,100,1,1000,ENGINEERING,NUS Students [P]
27,BN4404,LECTURE 1,14,1,1,1,1,ENGINEERING,NUS Students [P]
28,BSP1004X,LECTURE Y1,79,27,1,1,2072,SCHOOL OF BUSINESS,"NUS Students [P, G]"
29,BSP1005,LECTURE D1,87,25,1,1,2900,SCHOOL OF BUSINESS,"NUS Students [P, G]"
30,BSP1005,LECTURE D2,109,36,1,1,500,SCHOOL OF BUSINESS,"NUS Students [P, G]"
31,BSP2001,LECTURE G01,116,2,1,1,50,SCHOOL OF BUSINESS,"NUS Students [P, G]"
32,BSP2001,LECTURE G02,141,4,1,1,100,SCHOOL OF BUSINESS,"NUS Students [P, G]"
33,BSP2005,LECTURE E1,21,6,1,1,2778,SCHOOL OF BUSINESS,"NUS Students [P, G]"
34,BSP2005,LECTURE E2,25,3,1,1,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
35,BSP3511,SEMINAR-STYLE MODULE CLASS 1,11,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
36,BSP4512,SECTIONAL TEACHING D1,11,5,1,1,1585,SCHOOL OF BUSINESS,"NUS Students [P, G]"
37,CE2112,LECTURE 1,12,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
38,CE2183,LECTURE 1,12,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
39,CE3101,PACKAGED LECTURE 1,29,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
40,CE3116,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
41,CE3132,LECTURE 1,6,2,1,1,2,ENGINEERING,NUS Students [P]
42,CE3155,LECTURE 1,23,2,1,1,25,ENGINEERING,NUS Students [P]
43,CE3165,LECTURE 1,26,2,1,1,1,ENGINEERING,NUS Students [P]
44,CE4103,LECTURE DSG,4,1,1,1,1,ENGINEERING,NUS Students [P]
45,CE4104,LECTURE PRJ,42,9,1,1,2000,ENGINEERING,NUS Students [P]
46,CE4247,PACKAGED LECTURE 1,37,0,0,0,0,ENGINEERING,NUS Students [P]
47,CE4258,LECTURE 1,4,0,0,0,0,ENGINEERING,NUS Students [P]
48,CE5105,LECTURE 1,3,3,1,1,501,ENGINEERING,NUS Students [P]
49,CE5106,LECTURE 1,21,1,100,1,100,ENGINEERING,NUS Students [P]
50,CE5204,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
51,CE5207,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
52,CE5308,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
53,CE5513,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
54,CE5603,LECTURE 1,3,1,4827,1,4827,ENGINEERING,NUS Students [P]
55,CE5604,LECTURE 1,9,0,0,0,0,ENGINEERING,NUS Students [P]
56,CE5611,LECTURE 1,5,1,1,1,1,ENGINEERING,NUS Students [P]
57,CE5805,LECTURE 1,10,1,1,1,1,ENGINEERING,NUS Students [P]
58,CE5881,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
59,CE5883A,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
60,CH1101E,LECTURE 1,44,51,1,23,2255,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
61,CH2141,LECTURE 1,43,23,1,1,1377,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
62,CH2228,LECTURE 1,27,9,1,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
63,CH2252,LECTURE 1,31,22,1,1,856,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
64,CH2273,LECTURE 1,36,6,1,1,449,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
65,CH2291,LECTURE 1,32,19,1,1,900,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
66,CH3226,LECTURE 1,78,4,1,1,152,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
67,CH3227,LECTURE 1,24,2,1,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
68,CH3243,LECTURE 1,25,2,101,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
69,CH3248,LECTURE 1,13,4,1,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
70,CH3261,LECTURE 1,25,3,1,1,303,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
71,CH4222,SEMINAR-STYLE MODULE CLASS 1,19,1,100,1,100,ARTS & SOCIAL SCIENCES,NUS Students [P]
72,CH4224,SEMINAR-STYLE MODULE CLASS 1,22,2,100,1,500,ARTS & SOCIAL SCIENCES,NUS Students [P]
73,CH4226,SEMINAR-STYLE MODULE CLASS 1,20,3,1,1,100,ARTS & SOCIAL SCIENCES,NUS Students [P]
74,CH4244,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
75,CH4281,SEMINAR-STYLE MODULE CLASS 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
76,CL1101E,LECTURE 1,83,51,1,1,1892,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
77,CL2103,LECTURE 1,53,19,1,1,511,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
78,CL2208,LECTURE 1,20,8,1,1,555,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
79,CL2209,LECTURE 1,42,7,1,1,500,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
80,CL2241,LECTURE 1,10,7,1,1,600,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
