,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,24,1,500,1,500,SCHOOL OF BUSINESS,Returning Students and New Students [P]
1,ACC1002X,LECTURE X1,25,39,7,1354,3065,SCIENCE,Returning Students and New Students [P]
2,ACC1002X,LECTURE X1,18,0,0,0,0,LAW,Returning Students and New Students [P]
3,ACC1002X,LECTURE X1,83,23,1,1,1569,ENGINEERING,Returning Students and New Students [P]
4,ACC1002X,LECTURE X1,19,5,7,1,4000,SCHOOL OF COMPUTING,Returning Students and New Students [P]
5,ACC1002X,LECTURE X1,7,23,1,1509,2573,SCHOOL OF BUSINESS,NUS Students [G]
6,ACC1002X,LECTURE X2,25,43,1,901,3000,SCIENCE,Returning Students and New Students [P]
7,ACC1002X,LECTURE X2,104,20,1,1,1003,ENGINEERING,Returning Students and New Students [P]
8,ACC1002X,LECTURE X2,15,33,100,1356,2598,SCHOOL OF BUSINESS,NUS Students [G]
9,ACC1006,LECTURE J1,21,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
10,ACC1006,LECTURE J1,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
11,ACC2002,LECTURE K1,30,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
12,ACC2002,LECTURE K1,4,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
13,ACC2002,LECTURE K2,54,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
14,ACC2002,LECTURE K2,27,18,1,1,1689,SCHOOL OF BUSINESS,NUS Students [G]
15,ACC4611,SECTIONAL TEACHING K1,3,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
16,ACC4611,SECTIONAL TEACHING K1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
17,ACC4612C,SECTIONAL TEACHING C1,7,1,2736,1,2736,SCHOOL OF BUSINESS,Returning Students and New Students [P]
18,ACC4612C,SECTIONAL TEACHING C1,1,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
19,AR1102,DESIGN LECTURE 1,9,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
20,AR1326,LECTURE 1,11,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
21,AR1721,LECTURE 1,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
22,AR1724,LECTURE 1,22,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
23,AR2102,DESIGN LECTURE 1,18,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
24,AR2223,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
25,AR2225,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
26,AR2327,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
27,AR3102,DESIGN LECTURE 1,14,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
