,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR2101,DESIGN TUTORIAL 1,43,2,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1,AR2221,LECTURE 1,31,2,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
2,AR2722,LECTURE 1,21,3,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
3,AR3101,DESIGN TUTORIAL 1,35,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
4,AR3222,LECTURE 1,36,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
5,AR4101,DESIGN TUTORIAL 1,39,5,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
6,AR4101,DESIGN TUTORIAL 2,66,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
7,AR4103,DESIGN TUTORIAL 1,3,2,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
8,AR4104,DESIGN TUTORIAL 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
9,AR5011,LECTURE 1,2,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
10,AR5011,LECTURE 2,25,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
11,AR5011,LECTURE 3,25,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
12,AR5321,LECTURE 1,28,7,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
13,AR5610,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AS2213,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
15,AS2237,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
16,AS3231,SEMINAR-STYLE MODULE CLASS 1,3,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
17,BHT4001A,LECTURE ZA,485,1,10,1,10,SCHOOL OF BUSINESS,Returning Students [P]
18,BHT4001B,LECTURE ZB,495,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
19,BHT4001C,LECTURE ZC,497,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
20,BN4301,LECTURE 1,2,3,4258,4264,5000,ENGINEERING,Returning Students [P]
21,BN4403,LECTURE 1,21,3,1,1,300,ENGINEERING,Returning Students [P]
22,BN4406,LECTURE 1,31,0,0,0,0,ENGINEERING,Returning Students [P]
23,BSP1004,SECTIONAL TEACHING D2,1,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
24,BSP1004,SECTIONAL TEACHING D2,1,4,701,1201,1201,SCHOOL OF BUSINESS,Returning Students [P]
25,BSP1004,SECTIONAL TEACHING D3,2,3,51,52,503,SCHOOL OF BUSINESS,Returning Students [P]
26,BSP1004,SECTIONAL TEACHING D4,16,2,1,1,303,SCHOOL OF BUSINESS,Returning Students [P]
27,BSP1004,SECTIONAL TEACHING D5,14,1,3,1,3,SCHOOL OF BUSINESS,Returning Students [P]
28,BSP1005B,LECTURE E2,1,2,1001,2594,2594,ENGINEERING,Returning Students [P]
29,BSP1005B,LECTURE E2,5,3,1,1,30,SCHOOL OF BUSINESS,Returning Students [P]
30,BSP2005,LECTURE E,16,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
31,BSP3001A,SECTIONAL TEACHING A3,15,4,50,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
32,BU3180,LECTURE 1,23,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
33,BU3181,LECTURE 1,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
34,BU3380,LECTURE 1,31,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
