,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1326,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
1,AR2223,LECTURE 1,1,3,400,2000,2000,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
2,AR2326,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
3,AR3102,DESIGN TUTORIAL 1,7,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
4,AR3323,LECTURE 1,6,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
5,AR4102,DESIGN TUTORIAL 1,21,2,5,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR4103,DESIGN TUTORIAL 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR4104,DESIGN TUTORIAL 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR5011,LECTURE 2,6,2,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,BHT4001A,LECTURE ZA,473,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
10,BHT4001B,LECTURE ZB,463,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
11,BHT4001C,LECTURE ZC,463,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
12,BN3301,LECTURE 1,22,0,0,0,0,ENGINEERING,NUS Students [P]
13,BN4201,LECTURE 1,12,1,10,1,10,ENGINEERING,NUS Students [P]
14,BN4202,LECTURE 1,32,0,0,0,0,ENGINEERING,NUS Students [P]
15,BN4404,LECTURE 1,2,3,1500,2398,3137,ENGINEERING,NUS Students [P]
16,BSP1004,LECTURE D1,2,7,100,3000,3000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
17,BSP1004,LECTURE D2,1,8,1,1005,1005,SCHOOL OF BUSINESS,"NUS Students [P, G]"
18,BSP1005,LECTURE F1,2,3,1,301,595,SCHOOL OF BUSINESS,"NUS Students [P, G]"
19,BSP1005,LECTURE F2,2,6,4,1008,2529,SCHOOL OF BUSINESS,"NUS Students [P, G]"
20,BSP2001,LECTURE A,137,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
21,BSP2005,LECTURE E,5,2,711,1,1073,SCHOOL OF BUSINESS,"NUS Students [P, G]"
22,BSP3001A,SECTIONAL TEACHING A1,7,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
23,BSP3001A,SECTIONAL TEACHING A2,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
24,BSP3001B,SECTIONAL TEACHING A3,1,1,1000,1,1000,SCHOOL OF BUSINESS,NUS Students [P]
25,BSP3001B,SECTIONAL TEACHING A4,9,1,3,1,3,SCHOOL OF BUSINESS,NUS Students [P]
26,BU2180,LECTURE 1,46,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
27,BU2181,LECTURE 1,46,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
28,BU2480,LECTURE 1,51,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
29,BU2483,LECTURE 1,46,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
30,BU3182,LECTURE 1,20,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
31,BU4290,LECTURE 1,35,1,100,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
32,BU4491,LECTURE 1,33,3,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
33,CE2112,LECTURE 1,111,20,1,1,5,ENGINEERING,"NUS Students [P, G]"
34,CE2164,LECTURE 1,81,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
35,CE2183,LECTURE 1,49,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
36,CE3101,LECTURE P,113,0,0,0,0,ENGINEERING,NUS Students [P]
37,CE3116,LECTURE 1,77,1,2,1,2,ENGINEERING,"NUS Students [P, G]"
38,CE3132,LECTURE 1,144,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
39,CE3155,LECTURE 1,104,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
40,CE3166,LECTURE 1,91,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
41,CE4104,LECTURE P,56,3,1,1,1,ENGINEERING,NUS Students [P]
42,CE4106,LECTURE P,5,0,0,0,0,ENGINEERING,NUS Students [P]
43,CE4258,LECTURE 1,45,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
44,CE5106,LECTURE 1,17,1,1,1,1,ENGINEERING,NUS Students [P]
45,CE5108,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
46,CE5207,LECTURE 1,18,1,1,1,1,ENGINEERING,NUS Students [P]
47,CE5510,LECTURE 1,21,0,0,0,0,ENGINEERING,NUS Students [P]
48,CE5513,LECTURE 1,22,1,222,1,222,ENGINEERING,NUS Students [P]
49,CE5603,LECTURE 1,1,3,2931,3451,3451,ENGINEERING,NUS Students [P]
50,CE5610,LECTURE 1,23,0,0,0,0,ENGINEERING,NUS Students [P]
51,CE5711,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
52,CE5713,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
53,CE5806,LECTURE 1,1,2,1,11,11,ENGINEERING,NUS Students [P]
54,CF3101,LECTURE SL1,27,4,1,1,100,SCIENCE,"NUS Students [P, G]"
55,CF4103,LECTURE SL1,7,0,0,0,0,SCIENCE,NUS Students [P]
56,CH1101E,LECTURE 1,72,3,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
57,CH2141,LECTURE 1,23,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
58,CH2228,LECTURE 1,4,6,5,101,778,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
59,CH2243,LECTURE 1,40,3,1,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
60,CH2244,LECTURE 1,4,5,173,298,3450,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
61,CH2292A,LECTURE 1,97,5,1,1,6,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
62,CH3226,LECTURE 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
63,CH3242,LECTURE 1,25,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
64,CH3261,SECTIONAL TEACHING 1,23,1,100,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
65,CH4203,SECTIONAL TEACHING 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
66,CH4222,LECTURE 1,31,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
67,CH4224,SECTIONAL TEACHING 1,34,2,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
68,CH4243,SECTIONAL TEACHING 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
69,CH4245,SECTIONAL TEACHING 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
70,CH4261,SECTIONAL TEACHING 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
71,CH4281,SECTIONAL TEACHING 1,54,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
72,CL1101E,LECTURE 1,99,6,1,1,286,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
73,CL2101,LECTURE 1,22,5,20,1,661,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
74,CL2103,LECTURE 1,55,9,1,1,1380,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
75,CL2204,LECTURE 1,51,2,20,1,900,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
76,CL2241,LECTURE 1,70,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
77,CL3201,LECTURE 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
