,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1326,LECTURE 1,135,115,1,1,520,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1,AR1721,LECTURE 1,135,116,1,1,520,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
2,AR2102,DESIGN TUTORIAL 1,102,72,1,1,2008,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
3,AR2223,LECTURE 1,102,74,1,1,301,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
4,AR2326,LECTURE 1,102,71,1,1,301,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
5,AR2724,LECTURE 1,102,72,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
6,AR3102,DESIGN TUTORIAL 1,105,75,1,1,5000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
7,AR3323,LECTURE 1,105,74,1,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
8,AR4102,DESIGN TUTORIAL 1,80,54,1,1,5340,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
9,AR4102,DESIGN TUTORIAL 2,80,4,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
10,AR4104,DESIGN TUTORIAL 1,35,22,1,1,5683,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
11,AR5011,LECTURE 1,30,13,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
12,AR5312,LECTURE 1,5,4,1,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
13,AS3232,SEMINAR-STYLE MODULE CLASS 1,8,1,5,1,5,ARTS & SOCIAL SCIENCES,Returning Students [P]
14,AS3232,SEMINAR-STYLE MODULE CLASS 1,1,1,100,1,100,ARTS & SOCIAL SCIENCES,New Students [P]
15,AS3240,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
16,AS3240,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
17,BHT4001A,LECTURE ZA,500,18,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
18,BHT4001B,LECTURE ZB,500,17,1,1,54,SCHOOL OF BUSINESS,Returning Students [P]
19,BHT4001C,LECTURE ZC,500,16,1,1,54,SCHOOL OF BUSINESS,Returning Students [P]
20,BN3401,LECTURE 1,85,41,1,1,1001,ENGINEERING,Returning Students [P]
21,BN4202,LECTURE 1,35,1,20,1,20,ENGINEERING,Returning Students [P]
22,BN4203,LECTURE 1,55,21,1,1,3530,ENGINEERING,Returning Students [P]
23,BN4402,LECTURE 1,65,19,1,1,2017,ENGINEERING,Returning Students [P]
