,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002X,LECTURE B1,13,0,0,0,0,SCIENCE,Returning Students [P]
1,ACC1002X,LECTURE B1,152,65,1,1,4000,ENGINEERING,Returning Students [P]
2,ACC1002X,LECTURE B1,9,4,1,1,600,SCHOOL OF COMPUTING,Returning Students [P]
3,ACC1002X,LECTURE B1,18,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
4,ACC1002X,LECTURE B1,4,6,500,710,1101,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
5,ACC1002X,LECTURE B1,12,0,0,0,0,SCIENCE,New Students [P]
6,ACC1002X,LECTURE B1,38,69,5,788,1568,ENGINEERING,New Students [P]
7,ACC1002X,LECTURE B1,15,19,3,200,817,SCHOOL OF COMPUTING,New Students [P]
8,ACC1002X,LECTURE B1,6,6,25,1,350,SCHOOL OF BUSINESS,New Students [P]
9,ACC1002X,LECTURE B1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
10,ACC1002X,LECTURE B2,12,0,0,0,0,SCIENCE,Returning Students [P]
11,ACC1002X,LECTURE B2,152,83,1,1,6405,ENGINEERING,Returning Students [P]
12,ACC1002X,LECTURE B2,11,3,1,1,99,SCHOOL OF COMPUTING,Returning Students [P]
13,ACC1002X,LECTURE B2,26,5,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
14,ACC1002X,LECTURE B2,4,5,400,600,1500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
15,ACC1002X,LECTURE B2,13,0,0,0,0,SCIENCE,New Students [P]
16,ACC1002X,LECTURE B2,38,55,102,700,1566,ENGINEERING,New Students [P]
17,ACC1002X,LECTURE B2,9,11,75,100,850,SCHOOL OF COMPUTING,New Students [P]
18,ACC1002X,LECTURE B2,8,8,2,1,500,SCHOOL OF BUSINESS,New Students [P]
19,ACC1002X,LECTURE B2,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
20,ACC1006,LECTURE C1,20,4,6,1,400,SCHOOL OF BUSINESS,Returning Students [P]
21,ACC1006,LECTURE C1,10,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
22,ACC1006,LECTURE C2,30,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
23,ACC1006,LECTURE C2,10,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
