,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002X,LECTURE X1,7,18,5,1001,4000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
1,ACC1002X,LECTURE X2,3,14,1,1500,4500,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC4611,SECTIONAL TEACHING K1,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
3,ACC4612D,SECTIONAL TEACHING D1,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
4,ACC4612E,SECTIONAL TEACHING E1,1,3,258,3967,3967,SCHOOL OF BUSINESS,NUS Students [P]
5,AR1101,DESIGN LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR1327,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR2101,DESIGN LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR2221,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
9,AR2222,LECTURE 1,1,3,477,1424,1424,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
10,AR2223,LECTURE 1,11,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR2224,LECTURE 1,1,3,605,2000,2000,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
12,AR2225,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR2521,LECTURE 1,11,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR3101,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR3421,LECTURE 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR4101,DESIGN LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR4103,DESIGN LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR4322,LECTURE 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AR5011,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
20,AR5321,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
21,AS2237,LECTURE 1,12,1,100,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
22,AS4219,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
23,AS4232,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
24,BN4301,LECTURE 1,10,0,0,0,0,ENGINEERING,NUS Students [P]
25,BN4406,LECTURE 1,46,2,1,1,2,ENGINEERING,NUS Students [P]
26,BSP1005,LECTURE D1,20,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
27,BSP1005,LECTURE D2,14,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
28,BSP1005,LECTURE D3,1,4,55,746,746,SCHOOL OF BUSINESS,"NUS Students [P, G]"
29,BSP2001,LECTURE X2,8,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
30,BSP2005,LECTURE E1,1,1,10,1,10,SCHOOL OF BUSINESS,"NUS Students [P, G]"
31,BSP3513,SECTIONAL TEACHING V1,6,3,150,1,300,SCHOOL OF BUSINESS,"NUS Students [P, G]"
32,BSP4513,SECTIONAL TEACHING B1,7,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
33,BSP4515,SECTIONAL TEACHING B1,36,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
34,BT2101,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
35,BT3101,LECTURE 1,38,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [P]
36,BT3102,LECTURE 1,26,1,666,1,666,SCHOOL OF COMPUTING,NUS Students [P]
37,CE1109,LECTURE 1,13,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
38,CE2112,LECTURE 1,45,0,0,0,0,ENGINEERING,NUS Students [P]
39,CE2134,LECTURE 1,188,0,0,0,0,ENGINEERING,NUS Students [P]
40,CE2155,LECTURE 1,190,0,0,0,0,ENGINEERING,NUS Students [P]
41,CE2183,LECTURE 1,40,0,0,0,0,ENGINEERING,NUS Students [P]
42,CE2184,LECTURE 1,120,0,0,0,0,ENGINEERING,NUS Students [P]
43,CE2407,LECTURE 1,98,1,1,1,1,ENGINEERING,NUS Students [P]
44,CE2409,LECTURE 1,231,0,0,0,0,ENGINEERING,NUS Students [P]
45,CE3115,LECTURE 1,23,0,0,0,0,ENGINEERING,NUS Students [P]
46,CE3121,LECTURE 1,4,0,0,0,0,ENGINEERING,NUS Students [P]
47,CE4103,LECTURE DSG,33,0,0,0,0,ENGINEERING,NUS Students [P]
48,CE4104,LECTURE PRJ,37,0,0,0,0,ENGINEERING,NUS Students [P]
49,CE4231,LECTURE 1,25,0,0,0,0,ENGINEERING,NUS Students [P]
50,CE5101,LECTURE 1,11,0,0,0,0,ENGINEERING,NUS Students [P]
51,CE5108,LECTURE 1,2,0,0,0,0,ENGINEERING,NUS Students [P]
52,CE5203,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
53,CE5307,LECTURE 1,10,0,0,0,0,ENGINEERING,NUS Students [P]
54,CE5311,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
55,CE5312,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
56,CE5509,LECTURE 1,4,0,0,0,0,ENGINEERING,NUS Students [P]
57,CE5510,LECTURE 1,4,0,0,0,0,ENGINEERING,NUS Students [P]
58,CE5514,LECTURE 1,7,0,0,0,0,ENGINEERING,NUS Students [P]
59,CE5610,LECTURE 1,16,1,100,1,100,ENGINEERING,NUS Students [P]
60,CG1001,LECTURE 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,NUS Students [G]
61,CG3002,LECTURE 1,20,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,NUS Students [P]
62,CG3207,LECTURE 1,19,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,NUS Students [P]
63,CH1101E,LECTURE 1,63,6,1,1,50,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
64,CH2121,LECTURE 1,18,3,1,1,121,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
65,CH2141,LECTURE 1,5,1,10,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
66,CH2162,LECTURE 1,33,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
67,CH2245,LECTURE 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
68,CH2252,LECTURE 1,42,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
69,CH2275,LECTURE 1,35,5,1,1,2015,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
70,CH3222,LECTURE 1,31,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
71,CH3225,LECTURE 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
72,CH3273,SEMINAR-STYLE MODULE CLASS 1,33,2,1,1,1987,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
73,CH3294,LECTURE 1,44,1,1000,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
74,CH3882A,LECTURE 1,41,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
75,CH4201,LECTURE 1,45,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
76,CH4204,LECTURE 1,44,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
77,CH4226,SEMINAR-STYLE MODULE CLASS 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
78,CH4242,LECTURE 1,37,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
79,CH4246,SEMINAR-STYLE MODULE CLASS 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
80,CH4882A,SEMINAR-STYLE MODULE CLASS 1,14,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
81,CL1101E,LECTURE 1,111,5,1,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
82,CL2102,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
83,CL2121,LECTURE 1,39,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
84,CL2204,LECTURE 1,26,1,100,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
85,CL2241,LECTURE 1,31,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
86,CL2260,LECTURE 1,14,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
87,CL2280,LECTURE 1,2,5,1,15,540,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
88,CL3203,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
89,CL3205,LECTURE 1,48,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
90,CL3207,LECTURE 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
91,CL3284,LECTURE 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
92,CM1111,LECTURE SL1,37,1,1,1,1,SCIENCE,NUS Students [P]
93,CM1131,LECTURE SL1,2,4,100,125,2000,SCIENCE,"NUS Students [P, G]"
94,CM1417,LECTURE SL1,68,0,0,0,0,SCIENCE,"NUS Students [P, G]"
95,CM1501,LECTURE 1,66,0,0,0,0,SCIENCE,NUS Students [P]
96,CM2101,LECTURE SL1,7,0,0,0,0,SCIENCE,NUS Students [P]
97,CM3212,LECTURE SL1,47,2,1,1,1,SCIENCE,NUS Students [P]
