,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,24,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
1,ACC1002X,LECTURE X1,25,0,0,0,0,SCIENCE,Returning Students and New Students [P]
2,ACC1002X,LECTURE X1,18,0,0,0,0,LAW,Returning Students and New Students [P]
3,ACC1002X,LECTURE X1,97,21,1,1,6368,ENGINEERING,Returning Students and New Students [P]
4,ACC1002X,LECTURE X1,21,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
5,ACC1002X,LECTURE X1,1,1,201,1,201,SCHOOL OF BUSINESS,Returning Students and New Students [P]
6,ACC1002X,LECTURE X1,15,8,1,1,539,SCHOOL OF BUSINESS,NUS Students [G]
7,ACC1002X,LECTURE X2,25,0,0,0,0,SCIENCE,Returning Students and New Students [P]
8,ACC1002X,LECTURE X2,116,15,1,1,2000,ENGINEERING,Returning Students and New Students [P]
9,ACC1002X,LECTURE X2,16,17,1,8,1257,SCHOOL OF COMPUTING,Returning Students and New Students [P]
10,ACC1002X,LECTURE X2,2,3,205,251,523,SCHOOL OF BUSINESS,Returning Students and New Students [P]
11,ACC1002X,LECTURE X2,18,3,1,1,100,SCHOOL OF BUSINESS,NUS Students [G]
12,ACC1006,LECTURE J1,25,4,1,1,1002,SCHOOL OF BUSINESS,Returning Students and New Students [P]
13,ACC1006,LECTURE J1,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
14,ACC2002,LECTURE K1,30,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
15,ACC2002,LECTURE K1,7,3,1,1,52,SCHOOL OF BUSINESS,Returning Students and New Students [P]
16,ACC2002,LECTURE K2,54,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
17,ACC2002,LECTURE K2,30,3,1,1,5,SCHOOL OF BUSINESS,NUS Students [G]
18,ACC4611,SECTIONAL TEACHING K1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
19,ACC4611,SECTIONAL TEACHING K1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
20,ACC4612C,SECTIONAL TEACHING C1,7,1,200,1,200,SCHOOL OF BUSINESS,Returning Students and New Students [P]
21,ACC4612C,SECTIONAL TEACHING C1,1,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
22,AR1102,DESIGN LECTURE 1,12,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
23,AR1326,LECTURE 1,15,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
24,AR1721,LECTURE 1,28,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
25,AR1724,LECTURE 1,31,10,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
26,AR2102,DESIGN LECTURE 1,24,6,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
27,AR2223,LECTURE 1,23,6,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
28,AR2225,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
29,AR2327,LECTURE 1,19,6,1,1,3,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
30,AR3102,DESIGN LECTURE 1,18,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
31,AR3323,LECTURE 1,29,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
32,AR3324,LECTURE 1,18,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
33,AR4102,DESIGN LECTURE 1,9,6,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
34,AR4104,DESIGN LECTURE 1,29,2,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
35,AR4323,LECTURE 1,19,2,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
36,AR5221,LECTURE 1,12,5,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
37,BL5233,LECTURE SL1,20,1,1,1,1,SCIENCE,Returning Students and New Students [P]
38,BN4201,LECTURE 1,13,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
39,BN4202,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
40,BN4203,LECTURE 1,1,4,1,3553,3553,ENGINEERING,Returning Students and New Students [P]
41,BN4402,LECTURE 1,39,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
42,BN4404,LECTURE 1,15,2,702,1,1501,ENGINEERING,Returning Students and New Students [P]
43,BSP1004X,LECTURE Y1,6,2,1,1,1,SCIENCE,Returning Students and New Students [P]
44,BSP1004X,LECTURE Y1,31,5,1,1,5405,ENGINEERING,Returning Students and New Students [P]
45,BSP1004X,LECTURE Y1,48,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
46,BSP1004X,LECTURE Y1,2,3,1,1000,3011,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
47,BSP1004X,LECTURE Y1,60,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
48,BSP1005,LECTURE D1,27,6,1,1,3000,ENGINEERING,Returning Students and New Students [P]
49,BSP1005,LECTURE D1,24,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
50,BSP1005,LECTURE D1,16,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
51,BSP1005,LECTURE D1,2,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
52,BSP1005,LECTURE D1,70,1,200,1,200,SCHOOL OF BUSINESS,NUS Students [G]
53,BSP1005,LECTURE D2,2,5,125,517,1311,SCIENCE,Returning Students and New Students [P]
54,BSP1005,LECTURE D2,17,4,20,1,2243,ENGINEERING,Returning Students and New Students [P]
55,BSP1005,LECTURE D2,22,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
56,BSP1005,LECTURE D2,38,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
57,BSP1005,LECTURE D2,70,2,1,1,5,SCHOOL OF BUSINESS,NUS Students [G]
58,BSP2001,LECTURE G01,48,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
59,BSP2001,LECTURE G01,70,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
60,BSP2001,LECTURE G02,53,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
61,BSP2001,LECTURE G02,90,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
62,BSP2005,LECTURE E1,14,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
63,BSP2005,LECTURE E1,8,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
64,BSP2005,LECTURE E2,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
65,BSP2005,LECTURE E2,11,1,11,1,11,SCHOOL OF BUSINESS,NUS Students [G]
66,BSP3511,SEMINAR-STYLE MODULE CLASS 1,13,3,1,1,1932,SCHOOL OF BUSINESS,Returning Students and New Students [P]
67,BSP4512,SECTIONAL TEACHING D1,1,1,2000,1,2000,SCHOOL OF BUSINESS,Returning Students and New Students [P]
68,BSP4512,SECTIONAL TEACHING D1,5,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
69,CE2112,LECTURE 1,8,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
70,CE2112,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
71,CE2183,LECTURE 1,13,1,500,1,500,ENGINEERING,Returning Students and New Students [P]
72,CE2183,LECTURE 1,5,0,0,0,0,ENGINEERING,Reserved for [G] in later round
73,CE3101,PACKAGED LECTURE 1,28,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
74,CE3101,PACKAGED LECTURE 1,2,0,0,0,0,ENGINEERING,Reserved for [G] in later round
75,CE3116,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
76,CE3132,LECTURE 1,10,5,1,1,1000,ENGINEERING,Returning Students and New Students [P]
77,CE3155,LECTURE 1,24,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
78,CE3165,LECTURE 1,27,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
79,CE4103,LECTURE DSG,4,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
80,CE4104,LECTURE PRJ,47,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
81,CE4247,PACKAGED LECTURE 1,38,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
82,CE4258,LECTURE 1,4,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
83,CE5105,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
84,CE5106,LECTURE 1,21,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
85,CE5107,LECTURE 1,1,1,100,1,100,ENGINEERING,Returning Students and New Students [P]
86,CE5204,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
87,CE5207,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
