,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V1,17,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
2,ACC1002X,LECTURE X1,15,0,0,0,0,SCIENCE,Returning Students [P]
3,ACC1002X,LECTURE X1,18,0,0,0,0,LAW,Returning Students [P]
4,ACC1002X,LECTURE X1,102,6,1,1,100,ENGINEERING,Returning Students [P]
5,ACC1002X,LECTURE X1,17,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
6,ACC1002X,LECTURE X1,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
7,ACC1002X,LECTURE X1,10,0,0,0,0,SCIENCE,New Students [P]
8,ACC1002X,LECTURE X1,2,3,211,311,1568,ENGINEERING,New Students [P]
9,ACC1002X,LECTURE X1,9,5,1,1,666,SCHOOL OF COMPUTING,New Students [P]
10,ACC1002X,LECTURE X2,15,0,0,0,0,SCIENCE,Returning Students [P]
11,ACC1002X,LECTURE X2,116,2,1,1,5600,ENGINEERING,Returning Students [P]
12,ACC1002X,LECTURE X2,17,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
13,ACC1002X,LECTURE X2,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
14,ACC1002X,LECTURE X2,10,0,0,0,0,SCIENCE,New Students [P]
15,ACC1002X,LECTURE X2,2,2,2,1,5,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
16,ACC1006,LECTURE J1,25,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
17,ACC2002,LECTURE K1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
18,ACC2002,LECTURE K1,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
19,ACC2002,LECTURE K1,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
20,ACC2002,LECTURE K2,44,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
21,ACC2002,LECTURE K2,12,2,50,1,50,SCHOOL OF BUSINESS,New Students [P]
22,ACC4611,SECTIONAL TEACHING K1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
23,ACC4612C,SECTIONAL TEACHING C1,14,7,1,1,3454,SCHOOL OF BUSINESS,Returning Students [P]
24,AR1102,DESIGN LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
25,AR1102,DESIGN LECTURE 1,11,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
26,AR1326,LECTURE 1,15,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
27,AR1721,LECTURE 1,28,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
28,AR1724,LECTURE 1,25,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
29,AR1724,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
30,AR2102,DESIGN LECTURE 1,28,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
31,AR2223,LECTURE 1,27,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
32,AR2225,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
33,AR2327,LECTURE 1,23,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
34,AR3102,DESIGN LECTURE 1,23,5,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
35,AR3323,LECTURE 1,33,4,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
36,AR3324,LECTURE 1,22,4,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
37,AR4102,DESIGN LECTURE 1,17,8,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
38,AR4104,DESIGN LECTURE 1,33,4,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
39,AR4323,LECTURE 1,25,6,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
40,AR5221,LECTURE 1,18,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
41,BL5233,LECTURE SL1,20,0,0,0,0,SCIENCE,Returning Students [P]
42,BN4201,LECTURE 1,25,12,1,1,4000,ENGINEERING,Returning Students [P]
43,BN4202,LECTURE 1,15,3,1,1,100,ENGINEERING,Returning Students [P]
44,BN4402,LECTURE 1,41,2,1,1,33,ENGINEERING,Returning Students [P]
45,BN4404,LECTURE 1,21,6,1,1,1500,ENGINEERING,Returning Students [P]
46,BSP1004X,LECTURE Y1,6,1,1,1,1,SCIENCE,Returning Students [P]
47,BSP1004X,LECTURE Y1,15,0,0,0,0,ENGINEERING,Returning Students [P]
48,BSP1004X,LECTURE Y1,13,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
49,BSP1004X,LECTURE Y1,1,1,51,1,51,SCHOOL OF BUSINESS,Returning Students [P]
50,BSP1004X,LECTURE Y1,1,0,0,0,0,SCIENCE,New Students [P]
51,BSP1004X,LECTURE Y1,15,0,0,0,0,ENGINEERING,New Students [P]
52,BSP1004X,LECTURE Y1,35,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
53,BSP1004X,LECTURE Y1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
54,BSP1005,LECTURE D1,23,1,1,1,1,ENGINEERING,Returning Students [P]
55,BSP1005,LECTURE D1,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
56,BSP1005,LECTURE D1,9,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
57,BSP1005,LECTURE D1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
58,BSP1005,LECTURE D1,5,0,0,0,0,ENGINEERING,New Students [P]
59,BSP1005,LECTURE D1,15,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
60,BSP1005,LECTURE D1,7,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
61,BSP1005,LECTURE D1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
62,BSP1005,LECTURE D2,3,2,653,1,653,SCIENCE,Returning Students [P]
63,BSP1005,LECTURE D2,16,1,100,1,100,ENGINEERING,Returning Students [P]
64,BSP1005,LECTURE D2,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
65,BSP1005,LECTURE D2,19,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
66,BSP1005,LECTURE D2,2,0,0,0,0,ENGINEERING,New Students [P]
67,BSP1005,LECTURE D2,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
68,BSP1005,LECTURE D2,19,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
69,BSP2001,LECTURE G01,23,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
