,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,6,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002X,LECTURE X2,3,8,164,1280,1497,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC2002,LECTURE B1,1,2,286,301,301,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,AR1101,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
4,AR1327,LECTURE 1,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
5,AR2101,DESIGN LECTURE 1,37,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR2221,LECTURE 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
7,AR2222,LECTURE 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
8,AR2223,LECTURE 1,46,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR2521,LECTURE 1,37,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AR3101,DESIGN LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR3421,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR4101,DESIGN LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR4103,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR4222,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR4322,LECTURE 1,18,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR5011,LECTURE 1,27,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR5312,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR5321,LECTURE 1,20,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AS2237,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
20,AS3239,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
21,BN4202,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
22,BN4301,LECTURE 1,2,2,460,1,500,ENGINEERING,NUS Students [P]
23,BN4406,LECTURE 1,48,0,0,0,0,ENGINEERING,NUS Students [P]
24,BSP1004X,LECTURE Y1,34,8,1,1,1600,SCHOOL OF BUSINESS,"NUS Students [P, G]"
25,BSP1005,LECTURE D1,1,3,360,746,746,SCHOOL OF BUSINESS,"NUS Students [P, G]"
26,BSP1005,LECTURE D3,1,3,1,3000,3000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
27,BSP2001,LECTURE X1,43,3,1,1,5,SCHOOL OF BUSINESS,"NUS Students [P, G]"
28,BSP2001,LECTURE X2,66,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
29,BSP2005,LECTURE E1,41,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
30,BSP2005,LECTURE E2,44,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
31,BSP3513,SECTIONAL TEACHING V1,6,3,1,1,100,SCHOOL OF BUSINESS,"NUS Students [P, G]"
32,BSP4513,SECTIONAL TEACHING C1,31,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
33,CE2155,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
34,CE2184,LECTURE 1,1,2,501,801,801,ENGINEERING,"NUS Students [P, G]"
35,CE2407,LECTURE 1,8,1,4,1,4,ENGINEERING,NUS Students [P]
36,CE3101,PACKAGED LECTURE 1,3,5,500,1501,2582,ENGINEERING,"NUS Students [P, G]"
37,CE3166,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
38,CE4103,LECTURE DSG,9,1,1000,1,1000,ENGINEERING,NUS Students [P]
39,CE5101,LECTURE 1,14,0,0,0,0,ENGINEERING,NUS Students [P]
40,CE5104,LECTURE 1,5,2,1,1,1,ENGINEERING,NUS Students [P]
41,CE5113,LECTURE 1,9,3,1,1,3996,ENGINEERING,NUS Students [P]
42,CE5203,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
43,CE5307,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
44,CE5312,LECTURE 1,9,1,1,1,1,ENGINEERING,NUS Students [P]
45,CE5509,LECTURE 1,6,0,0,0,0,ENGINEERING,NUS Students [P]
46,CE5510,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
47,CE5514,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
48,CE5610,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
49,CE5804,LECTURE 1,2,1,100,1,100,ENGINEERING,NUS Students [P]
50,CE5806,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
51,CE5883B,LECTURE 1,14,1,145,1,145,ENGINEERING,NUS Students [P]
