,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V2,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
2,ACC1002X,LECTURE X1,49,69,1,761,6000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
3,ACC1002X,LECTURE X1,24,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
4,ACC1002X,LECTURE X2,91,131,1,700,4008,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
5,ACC1002X,LECTURE X2,6,10,25,272,400,SCIENCE,New Students [P]
6,ACC1002X,LECTURE X2,17,14,1,1,250,ENGINEERING,New Students [P]
7,ACC1002X,LECTURE X2,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
8,ACC1002X,LECTURE X3,120,171,1,550,4000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
9,ACC1002X,LECTURE X3,12,17,100,301,748,ENGINEERING,New Students [P]
10,ACC1002X,LECTURE X3,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
11,ACC2002,LECTURE B1,10,15,1,530,2067,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
12,ACC2002,LECTURE B1,5,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
13,ACC2002,LECTURE B2,34,51,1,544,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
14,ACC2002,LECTURE B2,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
15,ACC2002,LECTURE B2,5,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
16,ACC4611,SECTIONAL TEACHING K1,17,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
17,ACC4612D,SECTIONAL TEACHING D1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
18,ACC4612E,SECTIONAL TEACHING E1,17,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
19,ACC5001,SECTIONAL TEACHING E1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
20,AR1101,DESIGN LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
21,AR1327,LECTURE 1,11,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
22,AR2101,DESIGN LECTURE 1,51,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
23,AR2221,LECTURE 1,8,13,1,614,2361,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
24,AR2222,LECTURE 1,23,28,500,650,1893,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
25,AR2223,LECTURE 1,51,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
26,AR2224,LECTURE 1,6,8,100,997,1851,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
27,AR2225,LECTURE 1,18,13,1,1,656,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
28,AR2521,LECTURE 1,58,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
29,AR3101,DESIGN LECTURE 1,14,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
30,AR3421,LECTURE 1,14,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
31,AR4101,DESIGN LECTURE 1,13,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
32,AR4103,DESIGN LECTURE 1,3,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
33,AR5011,LECTURE 1,22,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
34,AR5312,LECTURE 1,5,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
35,AR5321,LECTURE 1,30,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
36,AS2237,LECTURE 1,7,5,20,1,797,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
37,AS3239,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
38,BN4202,LECTURE 1,3,0,0,0,0,ENGINEERING,Returning Students [P]
39,BN4406,LECTURE 1,60,2,1,1,1,ENGINEERING,Returning Students [P]
40,BSP1004X,LECTURE Y1,69,81,2,100,2297,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
41,BSP1004X,LECTURE Y1,9,1,1,1,1,SCIENCE,New Students [P]
42,BSP1004X,LECTURE Y1,9,0,0,0,0,ENGINEERING,New Students [P]
43,BSP1004X,LECTURE Y1,35,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
44,BSP1004X,LECTURE Y1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
