,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,6,10,157,436,647,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002,LECTURE B2,1,3,452,658,658,SCHOOL OF BUSINESS,NUS Students [P]
2,ACC1002X,LECTURE B1,17,42,1,1281,2900,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,ACC1002X,LECTURE B2,8,22,233,2185,5430,SCHOOL OF BUSINESS,"NUS Students [P, G]"
4,ACC1006,LECTURE C,4,9,10,1300,1850,SCHOOL OF BUSINESS,NUS Students [P]
5,ACC2002,LECTURE B,5,10,300,1043,1812,SCHOOL OF BUSINESS,"NUS Students [P, G]"
6,AR1101,DESIGN TUTORIAL 1,14,1,100,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR1121,LECTURE 1,14,2,100,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR2101,DESIGN TUTORIAL 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR2221,LECTURE 1,14,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AR2511,PACKAGED LECTURE 1,13,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR2723,LECTURE 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR3101,DESIGN TUTORIAL 1,33,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR4101,DESIGN TUTORIAL 1,42,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR4103,DESIGN TUTORIAL 1,18,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR4222,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR4322,LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR4323,LECTURE 1,49,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR5011,LECTURE 1,49,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AR5312,LECTURE 1,14,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
20,AR5321,LECTURE 1,50,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
21,AR5610,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
22,AS3234,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
23,BCP4002A,SECTIONAL TEACHING A,433,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
24,BCP4002B,SECTIONAL TEACHING B,497,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
