,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,8,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V1,20,3,2,1,101,SCHOOL OF BUSINESS,New Students [P]
2,ACC1002X,LECTURE X1,15,0,0,0,0,SCIENCE,Returning Students [P]
3,ACC1002X,LECTURE X1,18,0,0,0,0,LAW,Returning Students [P]
4,ACC1002X,LECTURE X1,150,48,1,1,3000,ENGINEERING,Returning Students [P]
5,ACC1002X,LECTURE X1,20,3,1,1,88,SCHOOL OF COMPUTING,Returning Students [P]
6,ACC1002X,LECTURE X1,5,4,1,1,900,SCHOOL OF BUSINESS,Returning Students [P]
7,ACC1002X,LECTURE X1,10,0,0,0,0,SCIENCE,New Students [P]
8,ACC1002X,LECTURE X1,50,48,1,1,1558,ENGINEERING,New Students [P]
9,ACC1002X,LECTURE X1,30,21,1,1,1356,SCHOOL OF COMPUTING,New Students [P]
10,ACC1002X,LECTURE X2,15,0,0,0,0,SCIENCE,Returning Students [P]
11,ACC1002X,LECTURE X2,150,34,1,1,3124,ENGINEERING,Returning Students [P]
12,ACC1002X,LECTURE X2,20,3,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
13,ACC1002X,LECTURE X2,5,3,1,1,900,SCHOOL OF BUSINESS,Returning Students [P]
14,ACC1002X,LECTURE X2,6,10,20,1555,3000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
15,ACC1002X,LECTURE X2,10,0,0,0,0,SCIENCE,New Students [P]
16,ACC1002X,LECTURE X2,50,51,1,1,1289,ENGINEERING,New Students [P]
17,ACC1002X,LECTURE X2,30,51,1,721,1358,SCHOOL OF COMPUTING,New Students [P]
18,ACC1002X,LECTURE X2,4,2,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
19,ACC1006,LECTURE J1,25,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
