,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,44,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
1,ACC1002X,LECTURE X1,19,0,0,0,0,SCIENCE,Returning Students and New Students [P]
2,ACC1002X,LECTURE X1,15,0,0,0,0,LAW,Returning Students and New Students [P]
3,ACC1002X,LECTURE X1,102,30,1,1,1000,ENGINEERING,Returning Students and New Students [P]
4,ACC1002X,LECTURE X1,23,16,1,1,959,SCHOOL OF COMPUTING,Returning Students and New Students [P]
5,ACC1002X,LECTURE X1,4,6,93,700,1252,SCHOOL OF BUSINESS,Returning Students and New Students [P]
6,ACC1002X,LECTURE X1,5,7,250,561,943,SCHOOL OF BUSINESS,NUS Students [G]
7,ACC1002X,LECTURE X2,30,0,0,0,0,SCIENCE,Returning Students and New Students [P]
8,ACC1002X,LECTURE X2,93,37,1,1,5023,ENGINEERING,Returning Students and New Students [P]
9,ACC1002X,LECTURE X2,17,6,1,1,600,SCHOOL OF COMPUTING,Returning Students and New Students [P]
10,ACC1002X,LECTURE X2,7,6,100,1,999,SCHOOL OF BUSINESS,Returning Students and New Students [P]
11,ACC1002X,LECTURE X2,10,6,88,1,1001,SCHOOL OF BUSINESS,NUS Students [G]
12,ACC1006,LECTURE J1,65,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
13,ACC1006,LECTURE J1,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
14,ACC2002,LECTURE K1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
15,ACC2002,LECTURE K1,66,2,1,1,500,SCHOOL OF BUSINESS,Returning Students and New Students [P]
16,ACC2002,LECTURE K1,20,4,1,1,679,SCHOOL OF BUSINESS,NUS Students [G]
17,ACC2002,LECTURE K2,19,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
18,ACC2002,LECTURE K2,63,3,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
19,ACC2002,LECTURE K2,20,3,1,1,10,SCHOOL OF BUSINESS,NUS Students [G]
20,ACC4611,SECTIONAL TEACHING J1,23,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
21,ACC4611,SECTIONAL TEACHING J1,3,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
22,ACC4612A,SECTIONAL TEACHING K1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
23,ACC4612A,SECTIONAL TEACHING K1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
24,AR1102,DESIGN LECTURE 1,24,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
25,AR1326,LECTURE 1,24,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
26,AR1721,LECTURE 1,34,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
27,AR2102,DESIGN LECTURE 1,48,8,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
28,AR2223,LECTURE 1,53,7,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
29,AR2326,LECTURE 1,53,7,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
30,AR2724,LECTURE 1,57,10,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
31,AR3102,DESIGN LECTURE 1,48,19,1,1,4000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
32,AR3323,LECTURE 1,59,17,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
33,AR3324,LECTURE 1,50,17,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
34,AR4102,DESIGN LECTURE 1,25,5,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
35,AR4104,DESIGN LECTURE 1,16,3,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
36,AR4142,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
37,AR4223,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
38,AR4322,LECTURE 1,16,4,1,1,30,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
39,AR5011,LECTURE 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
40,AR5221,LECTURE 1,29,5,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
41,AS3239,LECTURE 1,4,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
42,AS3239,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
43,AS4219,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
44,BN4201,LECTURE 1,15,2,2,1,100,ENGINEERING,Returning Students and New Students [P]
45,BN4202,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
46,BN4203,LECTURE 1,42,1,2,1,2,ENGINEERING,Returning Students and New Students [P]
47,BN4402,LECTURE 1,61,4,1,1,20,ENGINEERING,Returning Students and New Students [P]
48,BN4404,LECTURE 1,2,1,1000,1,1000,ENGINEERING,Returning Students and New Students [P]
49,BSP1004X,LECTURE Y1,3,0,0,0,0,SCIENCE,Returning Students and New Students [P]
50,BSP1004X,LECTURE Y1,33,3,23,1,2524,ENGINEERING,Returning Students and New Students [P]
51,BSP1004X,LECTURE Y1,51,1,10,1,10,SCHOOL OF COMPUTING,Returning Students and New Students [P]
52,BSP1004X,LECTURE Y1,13,5,1,1,200,SCHOOL OF BUSINESS,Returning Students and New Students [P]
53,BSP1004X,LECTURE Y1,1,2,200,500,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
54,BSP1004X,LECTURE Y1,35,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
55,BSP1005,LECTURE D1,11,5,1,1,1007,SCIENCE,Returning Students and New Students [P]
56,BSP1005,LECTURE D1,14,9,1,1,1200,ENGINEERING,Returning Students and New Students [P]
57,BSP1005,LECTURE D1,28,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
58,BSP1005,LECTURE D1,50,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
59,BSP1005,LECTURE D1,20,3,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
60,BSP1005,LECTURE D2,6,2,1,1,1,SCIENCE,Returning Students and New Students [P]
61,BSP1005,LECTURE D2,21,9,1,1,5297,ENGINEERING,Returning Students and New Students [P]
62,BSP1005,LECTURE D2,29,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
63,BSP1005,LECTURE D2,41,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
64,BSP1005,LECTURE D2,1,1,1492,1,1492,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
65,BSP1005,LECTURE D2,20,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
66,BSP2001,LECTURE G1,64,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
67,BSP2001,LECTURE G1,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
68,BSP2001,LECTURE G2,68,1,2,1,2,SCHOOL OF BUSINESS,Returning Students and New Students [P]
69,BSP2001,LECTURE G2,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
70,BSP2005,LECTURE E1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
71,BSP2005,LECTURE E1,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
72,BSP2005,LECTURE E1,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
73,BSP2005,LECTURE E2,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
74,BSP2005,LECTURE E2,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
75,BSP2005,LECTURE E2,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
76,BSP3001A,SECTIONAL TEACHING A1,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
77,BSP3001A,SECTIONAL TEACHING A1,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
78,BSP3001A,SECTIONAL TEACHING A2,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
79,BSP3001A,SECTIONAL TEACHING A2,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
80,BSP3001A,SECTIONAL TEACHING A3,9,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
81,BSP3001A,SECTIONAL TEACHING A3,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
82,BSP3001B,SECTIONAL TEACHING B4,9,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
83,BSP3001B,SECTIONAL TEACHING B4,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
84,BSP3001B,SECTIONAL TEACHING B5,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
85,BSP3001B,SECTIONAL TEACHING B5,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
86,BSP3001B,SECTIONAL TEACHING B6,9,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
87,BSP3001B,SECTIONAL TEACHING B6,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
88,BSP3001C,SECTIONAL TEACHING C7,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
89,BSP3001C,SECTIONAL TEACHING C7,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
90,BSP3001C,SECTIONAL TEACHING C8,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
91,BSP3001C,SECTIONAL TEACHING C8,2,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
92,BSP3513,SECTIONAL TEACHING M1,47,3,1,1,900,SCHOOL OF BUSINESS,Returning Students and New Students [P]
93,BSP3513,SECTIONAL TEACHING M1,5,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
94,BSP4512,SECTIONAL TEACHING D1,18,1,800,1,800,SCHOOL OF BUSINESS,Returning Students and New Students [P]
95,BSP4512,SECTIONAL TEACHING D1,5,0,0,0,0,SCHOOL OF BUSINESS,Reserved for [G] in later round
96,CE2112,LECTURE 1,65,17,1,1,200,ENGINEERING,Returning Students and New Students [P]
97,CE2183,LECTURE 1,13,19,2,200,2000,ENGINEERING,Returning Students and New Students [P]
98,CE2183,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
99,CE3116,LECTURE 1,109,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
100,CE3132,LECTURE 1,156,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
101,CE3155,LECTURE 1,43,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
102,CE3165,LECTURE 1,34,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
103,CE4103,LECTURE Dsg,45,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
104,CE4104,LECTURE Prj,31,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
105,CE4258,LECTURE 1,30,2,1,1,500,ENGINEERING,Returning Students and New Students [P]
106,CE5105,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
107,CE5106,LECTURE 1,26,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
108,CE5107,LECTURE 1,20,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
109,CE5204,LECTURE 1,17,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
110,CE5207,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
111,CE5308,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
112,CE5313,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
113,CE5513,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
114,CE5603,LECTURE 1,10,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
115,CE5604,LECTURE 1,10,4,200,1,1505,ENGINEERING,Returning Students and New Students [P]
116,CE5611,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
117,CE5805,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
118,CE5881,LECTURE 1,11,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
119,CE5883A,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
120,CH1101E,LECTURE 1,49,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
121,CH1101E,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
122,CH2141,LECTURE 1,79,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
123,CH2141,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
124,CH2161,SECTIONAL TEACHING 1,13,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
125,CH2223,LECTURE 1,44,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
126,CH2223,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
127,CH2244,LECTURE 1,43,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
