,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,16,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
1,ACC1002X,LECTURE B1,25,49,1,1597,3500,SCIENCE,Returning Students and New Students [P]
2,ACC1002X,LECTURE B1,3,5,1,816,3003,ENGINEERING,Returning Students and New Students [P]
3,ACC1002X,LECTURE B1,9,3,1,1,10,SCHOOL OF BUSINESS,Returning Students and New Students [P]
4,ACC1002X,LECTURE B2,25,48,51,1500,2519,SCIENCE,Returning Students and New Students [P]
5,ACC1002X,LECTURE B2,4,10,1,800,2001,ENGINEERING,Returning Students and New Students [P]
6,ACC1002X,LECTURE B2,7,11,706,1500,5235,SCHOOL OF COMPUTING,Returning Students and New Students [P]
7,ACC1002X,LECTURE B2,22,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
8,ACC1002X,LECTURE B2,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
9,ACC1006,LECTURE C1,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
10,ACC1006,LECTURE C2,85,1,2,1,2,SCHOOL OF BUSINESS,Returning Students and New Students [P]
11,ACC2002,LECTURE B1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
12,ACC2002,LECTURE B1,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
13,ACC2002,LECTURE B1,6,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
14,ACC2002,LECTURE B2,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
15,ACC2002,LECTURE B2,67,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
16,ACC2002,LECTURE B2,14,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
17,ACC4611,SECTIONAL TEACHING J1,12,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
18,AR1102,DESIGN TUTORIAL 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
19,AR1326,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
20,AR1721,LECTURE 1,19,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
21,AR2102,DESIGN TUTORIAL 1,14,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
22,AR2223,LECTURE 1,19,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
23,AR2326,LECTURE 1,17,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
