,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,7,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002X,LECTURE B1,3,13,1,2950,5000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
2,ACC1002X,LECTURE B1,1,2,105,346,346,SCIENCE,New Students [P]
3,ACC1002X,LECTURE B1,21,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
4,ACC1002X,LECTURE B1,1,2,400,747,747,SCHOOL OF BUSINESS,New Students [P]
5,ACC1002X,LECTURE B2,4,8,300,3507,5254,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
6,ACC1002X,LECTURE B2,27,1,30,1,30,SCHOOL OF COMPUTING,New Students [P]
7,ACC1006,LECTURE C,4,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
8,ACC2002,LECTURE B,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
9,AR1101,DESIGN TUTORIAL 1,14,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
10,AR1121,LECTURE 1,14,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
11,AR2101,DESIGN TUTORIAL 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
12,AR2221,LECTURE 1,15,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
13,AR2511,PACKAGED LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AR2723,LECTURE 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
15,AR3101,DESIGN TUTORIAL 1,33,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR3222,LECTURE 1,15,9,1,1,1201,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
17,AR4101,DESIGN TUTORIAL 1,32,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR4101,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
19,AR4103,DESIGN TUTORIAL 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR4103,DESIGN TUTORIAL 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
21,AR4222,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR4222,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
23,AR4322,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR4322,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
25,AR4323,LECTURE 1,44,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
26,AR4323,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
27,AR5011,LECTURE 1,39,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
28,AR5011,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
29,AR5312,LECTURE 1,9,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
30,AR5312,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
31,AR5321,LECTURE 1,40,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
32,AR5321,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
33,AR5610,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
34,AR5610,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
35,AS3234,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
36,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
37,BCP4002A,SECTIONAL TEACHING A,434,1,2030,1,2030,SCHOOL OF BUSINESS,Returning Students [P]
38,BCP4002B,SECTIONAL TEACHING B,497,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
39,BHT4001A,SECTIONAL TEACHING A,486,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
40,BHT4001B,SECTIONAL TEACHING B,498,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
41,BHT4001C,SECTIONAL TEACHING C,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
42,BN2101,LECTURE 1,69,0,0,0,0,ENGINEERING,Returning Students [P]
43,BN3101,LECTURE 1,75,0,0,0,0,ENGINEERING,Returning Students [P]
44,BN3201,LECTURE 1,70,0,0,0,0,ENGINEERING,Returning Students [P]
45,BN3301,LECTURE 1,69,0,0,0,0,ENGINEERING,Returning Students [P]
46,BN3501,LECTURE 1,70,0,0,0,0,ENGINEERING,Returning Students [P]
47,BN4406,LECTURE 1,15,2,1,1,14,ENGINEERING,Returning Students [P]
48,BSP1004,LECTURE D1,1,3,300,1600,1600,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
49,BSP1004,LECTURE D1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
50,BSP1004,LECTURE D2,3,9,2,1112,2019,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
51,BSP1004,LECTURE D2,1,1,10,1,10,SCHOOL OF BUSINESS,New Students [P]
52,BSP1005,LECTURE D1,1,10,80,2309,2309,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
53,BSP1005,LECTURE D1,2,6,1,378,380,SCIENCE,New Students [P]
54,BSP1005,LECTURE D2,2,3,50,100,376,SCIENCE,New Students [P]
55,BSP1005,LECTURE D2,1,2,153,200,200,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
56,BSP2001,LECTURE A1,1,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
57,BSP2005,LECTURE E1,4,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
58,BSP2005,LECTURE E1,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
59,BSP2005,LECTURE E2,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
60,BSP2005,LECTURE E2,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
61,BSP4513,SECTIONAL TEACHING C1,1,5,539,2500,2500,SCHOOL OF BUSINESS,Returning Students [P]
62,CE2134,LECTURE 1,42,2,1,1,2,ENGINEERING,Returning Students [P]
63,CE2134,LECTURE 1,48,0,0,0,0,ENGINEERING,New Students [P]
64,CE2155,LECTURE 1,107,2,1,1,2,ENGINEERING,Returning Students [P]
65,CE2155,LECTURE 1,49,2,1,1,1,ENGINEERING,New Students [P]
66,CE2184,LECTURE 1,51,2,1,1,2,ENGINEERING,Returning Students [P] and NUS Students [G]
67,CE2184,LECTURE 1,49,2,1,1,1,ENGINEERING,New Students [P]
68,CE2407,LECTURE 1,69,1,1,1,1,ENGINEERING,Returning Students [P] and NUS Students [G]
69,CE2407,LECTURE 1,50,0,0,0,0,ENGINEERING,New Students [P]
70,CE2409,LECTURE 1,200,0,0,0,0,ENGINEERING,Returning Students [P] and NUS Students [G]
71,CE2409,LECTURE 1,27,0,0,0,0,ENGINEERING,New Students [P]
72,CE3101,LECTURE 1,10,0,0,0,0,ENGINEERING,Returning Students [P] and NUS Students [G]
73,CE3115,LECTURE 1,81,4,1,1,200,ENGINEERING,Returning Students [P]
74,CE3115,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
75,CE3121,LECTURE 1,75,3,1,1,200,ENGINEERING,Returning Students [P]
76,CE3121,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
77,CE3166,LECTURE 1,77,3,1,1,1,ENGINEERING,Returning Students [P]
78,CE3166,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
79,CE4103,LECTURE 1,85,0,0,0,0,ENGINEERING,Returning Students [P]
80,CE4104,LECTURE Proj,74,1,1,1,1,ENGINEERING,Returning Students [P]
81,CE4257,LECTURE 1,40,0,0,0,0,ENGINEERING,Returning Students [P]
82,CE5101,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students [P]
