,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,9,3,1,1,150,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002X,LECTURE X1,4,15,164,1906,3994,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC1002X,LECTURE X2,3,10,300,1564,1618,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,ACC2002,LECTURE B1,10,12,1,131,801,SCHOOL OF BUSINESS,"NUS Students [P, G]"
4,ACC4612D,SECTIONAL TEACHING D1,1,2,1179,1379,1379,SCHOOL OF BUSINESS,"NUS Students [P, G]"
5,AR1101,DESIGN LECTURE 1,14,2,5,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR1327,LECTURE 1,9,3,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR2101,DESIGN LECTURE 1,37,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR2221,LECTURE 1,1,1,1813,1,1813,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
9,AR2222,LECTURE 1,10,4,10,1,2196,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
10,AR2223,LECTURE 1,46,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR2521,LECTURE 1,37,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR3101,DESIGN LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR3421,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR4101,DESIGN LECTURE 1,18,2,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR4103,DESIGN LECTURE 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR4222,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR4322,LECTURE 1,19,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR5011,LECTURE 1,29,2,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AR5312,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
20,AR5321,LECTURE 1,23,3,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
21,AS2237,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
22,BN4202,LECTURE 1,14,2,1,1,4692,ENGINEERING,NUS Students [P]
23,BN4301,LECTURE 1,1,2,460,2452,2452,ENGINEERING,NUS Students [P]
24,BN4403,LECTURE 1,1,3,1,2300,2300,ENGINEERING,NUS Students [P]
25,BN4406,LECTURE 1,49,1,1,1,1,ENGINEERING,NUS Students [P]
26,BSP1004X,LECTURE Y1,53,21,1,1,1600,SCHOOL OF BUSINESS,"NUS Students [P, G]"
27,BSP1005,LECTURE D1,5,6,70,235,1642,SCHOOL OF BUSINESS,"NUS Students [P, G]"
