,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,6,8,1,83,599,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002X,LECTURE B1,3,18,1,1941,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC1002X,LECTURE B2,6,26,49,2001,5667,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,ACC1006,LECTURE C,19,2,100,1,300,SCHOOL OF BUSINESS,NUS Students [P]
4,ACC2002,LECTURE B,5,14,50,900,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
5,AR1101,DESIGN LECTURE 1,21,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR1121,LECTURE 1,20,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR1221,LECTURE 1,28,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR2101,DESIGN LECTURE 1,27,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR2221,LECTURE 1,18,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AR2511,PACKAGED LECTURE 1,28,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR2723,LECTURE 1,54,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR3101,DESIGN LECTURE 1,15,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR3222,LECTURE 1,14,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR4101,DESIGN LECTURE 1,31,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR4103,DESIGN LECTURE 1,34,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR4322,LECTURE 1,39,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR5011,LECTURE 1,47,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR5312,LECTURE 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AR5321,LECTURE 1,35,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
20,AR5610,LECTURE 1,22,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
21,AS3232,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
22,AS3234,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
23,AS3240,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
