,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,5,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V2,4,1,400,1,400,SCHOOL OF BUSINESS,Returning Students [P]
2,ACC1002X,LECTURE X1,22,43,32,1194,2100,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
3,ACC1002X,LECTURE X1,8,2,1,1,100,SCIENCE,New Students [P]
4,ACC1002X,LECTURE X1,28,1,1,1,1,ENGINEERING,New Students [P]
5,ACC1002X,LECTURE X1,5,8,200,350,417,SCHOOL OF COMPUTING,New Students [P]
6,ACC1002X,LECTURE X1,4,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
7,ACC1002X,LECTURE X2,74,96,10,387,4413,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
8,ACC1002X,LECTURE X2,9,2,1,1,5,SCIENCE,New Students [P]
9,ACC1002X,LECTURE X2,37,0,0,0,0,ENGINEERING,New Students [P]
10,ACC1002X,LECTURE X3,89,106,1,102,2463,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
11,ACC1002X,LECTURE X3,1,0,0,0,0,SCIENCE,New Students [P]
12,ACC1002X,LECTURE X3,25,0,0,0,0,ENGINEERING,New Students [P]
13,ACC1002X,LECTURE X3,29,4,1,1,1,SCHOOL OF COMPUTING,New Students [P]
14,ACC2002,SECTIONAL TEACHING B4,5,5,100,1,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
15,ACC2002,SECTIONAL TEACHING B4,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
16,ACC2002,SECTIONAL TEACHING B5,5,8,1,201,1000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
17,ACC2002,SECTIONAL TEACHING B5,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
18,ACC2002,SECTIONAL TEACHING B6,5,5,100,1,701,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
19,ACC2002,SECTIONAL TEACHING B7,5,3,1,1,280,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
20,ACC2002,SECTIONAL TEACHING B8,4,2,10,1,100,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
21,ACC2002,SECTIONAL TEACHING B8,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
22,ACC2002,SECTIONAL TEACHING B9,4,6,10,200,1827,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
23,ACC2002,SECTIONAL TEACHING B9,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
24,ACC4611,SECTIONAL TEACHING K1,22,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
25,ACC4612E,SECTIONAL TEACHING E1,2,2,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
26,ACC4613,SECTIONAL TEACHING K1,2,2,400,1,400,SCHOOL OF BUSINESS,Returning Students [P]
27,ACC4613,SECTIONAL TEACHING K2,2,2,1,1,10,SCHOOL OF BUSINESS,Returning Students [P]
28,AR1101,DESIGN LECTURE 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
29,AR1327,LECTURE 1,14,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
30,AR2101,DESIGN LECTURE 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
31,AR2221,LECTURE 1,8,9,10,358,1200,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
32,AR2222,LECTURE 1,22,18,1,1,2307,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
33,AR2223,LECTURE 1,5,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
34,AR2224,LECTURE 1,7,13,20,789,2806,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
35,AR2225,LECTURE 1,29,20,1,1,748,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
36,AR2723,LECTURE 1,1,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
37,AR3101,DESIGN LECTURE 1,13,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
38,AR3421,LECTURE 1,15,3,1,1,3795,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
39,AR4101,DESIGN LECTURE 1,9,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
40,AR4103,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
41,AR4322,LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
42,AR5011,LECTURE 1,13,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
43,AR5321,LECTURE 1,18,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
44,AS2237,LECTURE 1,5,3,2,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
45,AS3238,LECTURE 1,6,2,100,1,101,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
46,BN4202,LECTURE 1,22,1,51,1,51,ENGINEERING,Returning Students [P]
47,BN4301,LECTURE 1,7,1,1,1,1,ENGINEERING,Returning Students [P]
48,BN4406,LECTURE 1,66,1,1000,1,1000,ENGINEERING,Returning Students [P]
49,BSP1005,LECTURE D1,16,8,1,1,1501,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
50,BSP1005,LECTURE D1,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
51,BSP1005,LECTURE D1,1,2,1,7,7,SCHOOL OF BUSINESS,New Students [P]
52,BSP1005,LECTURE D1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
53,BSP1005,LECTURE D2,29,4,1,1,522,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
54,BSP1005,LECTURE D2,8,0,0,0,0,SCIENCE,New Students [P]
55,BSP1005,LECTURE D2,2,0,0,0,0,ENGINEERING,New Students [P]
56,BSP1005,LECTURE D3,30,8,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
57,BSP1005,LECTURE D3,7,0,0,0,0,ENGINEERING,New Students [P]
58,BSP1005,LECTURE D3,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
