,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1121,LECTURE 1,18,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1,AR1221,LECTURE 1,38,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
2,AR2101,DESIGN TUTORIAL 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
3,AR2722,LECTURE 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
4,AR4101,DESIGN TUTORIAL 1,44,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
5,AR4101,DESIGN TUTORIAL 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
6,AR4103,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
7,AR4104,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
8,AR5011,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
9,AR5011,LECTURE 2,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
10,AR5011,LECTURE 2,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
11,AR5321,LECTURE 1,58,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
12,AR5321,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
13,AS2237,LECTURE 1,2,2,2,1,5,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
14,AS2237,LECTURE 1,4,6,153,300,390,ARTS & SOCIAL SCIENCES,New Students [P]
15,AS3239,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
16,BHT4001A,LECTURE ZA,477,2,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
17,BHT4001B,LECTURE ZB,493,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
18,BHT4001C,LECTURE ZC,493,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
19,BHT4001D,LECTURE ZD,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
20,BN4301,LECTURE 1,1,0,0,0,0,ENGINEERING,Returning Students [P]
21,BN4403,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
22,BN4406,LECTURE 1,11,0,0,0,0,ENGINEERING,Returning Students [P]
23,BSP1004,SECTIONAL TEACHING D1,1,1,200,1,200,SCHOOL OF COMPUTING,New Students [P]
24,BSP1004,SECTIONAL TEACHING D2,1,6,302,2555,2555,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
