,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,40,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V1,5,1,100,1,100,SCHOOL OF BUSINESS,New Students [P]
2,ACC1002X,LECTURE X1,9,0,0,0,0,SCIENCE,Returning Students [P]
3,ACC1002X,LECTURE X1,15,0,0,0,0,LAW,Returning Students [P]
4,ACC1002X,LECTURE X1,109,10,1,1,2000,ENGINEERING,Returning Students [P]
5,ACC1002X,LECTURE X1,23,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
6,ACC1002X,LECTURE X1,6,2,3,1,10,SCHOOL OF BUSINESS,Returning Students [P]
7,ACC1002X,LECTURE X1,10,0,0,0,0,SCIENCE,New Students [P]
8,ACC1002X,LECTURE X2,15,0,0,0,0,SCIENCE,Returning Students [P]
9,ACC1002X,LECTURE X2,103,10,1,1,1000,ENGINEERING,Returning Students [P]
10,ACC1002X,LECTURE X2,18,1,511,1,511,SCHOOL OF COMPUTING,Returning Students [P]
11,ACC1002X,LECTURE X2,10,3,100,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
12,ACC1002X,LECTURE X2,1,2,11,103,103,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
13,ACC1002X,LECTURE X2,15,0,0,0,0,SCIENCE,New Students [P]
14,ACC1006,LECTURE J1,57,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
15,ACC1006,LECTURE J1,9,1,1,1,1,SCHOOL OF BUSINESS,New Students [P]
16,ACC2002,LECTURE K1,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
17,ACC2002,LECTURE K1,56,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
18,ACC2002,LECTURE K1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
19,ACC2002,LECTURE K1,12,1,1,1,1,SCHOOL OF BUSINESS,New Students [P]
20,ACC2002,LECTURE K2,11,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
21,ACC2002,LECTURE K2,58,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
22,ACC2002,LECTURE K2,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
23,ACC2002,LECTURE K2,9,3,1,1,69,SCHOOL OF BUSINESS,New Students [P]
24,ACC4611,SECTIONAL TEACHING J1,24,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
25,ACC4612A,SECTIONAL TEACHING K1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
26,AR1102,DESIGN LECTURE 1,29,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
27,AR1326,LECTURE 1,29,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
28,AR1721,LECTURE 1,39,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
29,AR2102,DESIGN LECTURE 1,62,14,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
30,AR2223,LECTURE 1,67,14,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
