,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1326,LECTURE 1,9,5,1,1,101,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
1,AR2102,DESIGN TUTORIAL 1,36,33,1,1,747,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
2,AR2223,LECTURE 1,46,33,1,1,747,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
3,AR2223,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Reserved for [G] in later round
4,AR2326,LECTURE 1,19,15,1,1,747,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
5,AR3102,DESIGN TUTORIAL 1,29,15,1,1,3092,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
6,AR3323,LECTURE 1,25,13,1,1,1500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
7,AR4102,DESIGN TUTORIAL 1,41,16,1,1,2500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
8,AR4103,DESIGN TUTORIAL 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
9,AR4104,DESIGN TUTORIAL 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
10,AR5011,LECTURE 2,12,6,1,1,2500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
11,BHT4001A,LECTURE ZA,480,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
12,BHT4001B,LECTURE ZB,473,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
13,BHT4001C,LECTURE ZC,477,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
14,BN3301,LECTURE 1,28,0,0,0,0,SCIENCE,Returning Students and New Students [P]
15,BN4201,LECTURE 1,18,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
16,BN4202,LECTURE 1,31,1,100,1,100,ENGINEERING,Returning Students and New Students [P]
17,BN4404,LECTURE 1,1,4,2001,4755,4755,ENGINEERING,Returning Students and New Students [P]
18,BSP1004,LECTURE D1,11,7,1,1,1000,SCHOOL OF COMPUTING,Returning Students and New Students [P]
19,BSP1004,LECTURE D1,48,5,56,1,500,SCHOOL OF BUSINESS,Returning Students and New Students [P]
20,BSP1004,LECTURE D1,3,4,300,312,500,SCHOOL OF BUSINESS,NUS Students [G]
21,BSP1004,LECTURE D2,12,1,400,1,400,SCHOOL OF COMPUTING,Returning Students and New Students [P]
22,BSP1004,LECTURE D2,63,1,20,1,20,SCHOOL OF BUSINESS,Returning Students and New Students [P]
23,BSP1004,LECTURE D2,12,15,10,100,1348,SCHOOL OF BUSINESS,NUS Students [G]
24,BSP1005,LECTURE F1,7,8,4,200,2000,ENGINEERING,Returning Students and New Students [P]
25,BSP1005,LECTURE F1,6,7,10,105,400,SCHOOL OF BUSINESS,Returning Students and New Students [P]
26,BSP1005,LECTURE F1,8,4,1,1,56,SCHOOL OF BUSINESS,NUS Students [G]
27,BSP1005,LECTURE F2,11,10,1,1,1808,ENGINEERING,Returning Students and New Students [P]
28,BSP1005,LECTURE F2,17,3,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
29,BSP1005,LECTURE F2,12,9,1,1,127,SCHOOL OF BUSINESS,NUS Students [G]
30,BSP2001,LECTURE A,132,6,1,1,5,SCHOOL OF BUSINESS,Returning Students and New Students [P]
31,BSP2001,LECTURE A,20,5,1,1,2,SCHOOL OF BUSINESS,NUS Students [G]
32,BSP2005,LECTURE E,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
33,BSP2005,LECTURE E,8,1,2,1,2,SCHOOL OF BUSINESS,NUS Students [G]
34,BSP3001A,SECTIONAL TEACHING A1,9,3,1,1,500,SCHOOL OF BUSINESS,Returning Students and New Students [P]
35,BSP3001A,SECTIONAL TEACHING A2,9,2,1,1,2,SCHOOL OF BUSINESS,Returning Students and New Students [P]
36,BSP3001B,SECTIONAL TEACHING A4,14,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
37,BU2180,LECTURE 1,55,8,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
38,BU2181,LECTURE 1,54,7,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
39,BU2480,LECTURE 1,75,20,1,1,747,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
40,BU2483,LECTURE 1,54,7,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
41,BU3182,LECTURE 1,30,10,1,1,478,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
42,BU3280,LECTURE 1,3,8,100,400,1002,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
43,BU3381,LECTURE 1,4,9,1,300,1002,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
44,BU4180,LECTURE 1,9,16,10,1000,4624,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
45,BU4280,LECTURE 1,14,17,1,15,2621,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
46,BU4290,LECTURE 1,26,2,1,1,72,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
47,BU4290,LECTURE 1,20,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Reserved for [G] in later round
48,BU4491,LECTURE 1,24,8,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
49,BU4491,LECTURE 1,20,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Reserved for [G] in later round
50,CE2112,LECTURE 1,111,14,1,1,10,ENGINEERING,Returning Students and New Students [P]
51,CE2112,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
52,CE2164,LECTURE 1,89,16,1,1,50,ENGINEERING,Returning Students and New Students [P]
53,CE2164,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
54,CE2183,LECTURE 1,77,35,1,1,50,ENGINEERING,Returning Students and New Students [P]
55,CE2183,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
56,CE3101,LECTURE P,124,9,1,1,100,ENGINEERING,Returning Students and New Students [P]
57,CE3116,LECTURE 1,65,4,1,1,10,ENGINEERING,Returning Students and New Students [P]
58,CE3116,LECTURE 1,15,0,0,0,0,ENGINEERING,Reserved for [G] in later round
59,CE3132,LECTURE 1,136,2,1,1,10,ENGINEERING,Returning Students and New Students [P]
60,CE3132,LECTURE 1,15,0,0,0,0,ENGINEERING,Reserved for [G] in later round
61,CE3155,LECTURE 1,95,4,1,1,1,ENGINEERING,Returning Students and New Students [P]
62,CE3155,LECTURE 1,15,0,0,0,0,ENGINEERING,Reserved for [G] in later round
63,CE3166,LECTURE 1,81,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
64,CE3166,LECTURE 1,15,0,0,0,0,ENGINEERING,Reserved for [G] in later round
65,CE4104,LECTURE P,106,36,1,1,5000,ENGINEERING,Returning Students and New Students [P]
66,CE4106,LECTURE P,4,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
67,CE4258,LECTURE 1,36,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
68,CE4258,LECTURE 1,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
69,CE5106,LECTURE 1,18,2,1,1,2000,ENGINEERING,Returning Students and New Students [P]
70,CE5107,LECTURE 1,1,3,2002,4880,4880,ENGINEERING,Returning Students and New Students [P]
71,CE5108,LECTURE 1,11,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
72,CE5207,LECTURE 1,17,3,1,1,1166,ENGINEERING,Returning Students and New Students [P]
73,CE5510,LECTURE 1,22,1,500,1,500,ENGINEERING,Returning Students and New Students [P]
74,CE5513,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
75,CE5610,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
76,CE5711,LECTURE 1,14,2,50,1,50,ENGINEERING,Returning Students and New Students [P]
77,CE5713,LECTURE 1,7,3,1,1,100,ENGINEERING,Returning Students and New Students [P]
78,CE5806,LECTURE 1,6,12,1000,2000,3000,ENGINEERING,Returning Students and New Students [P]
79,CF3101,LECTURE SL1,44,0,0,0,0,SCIENCE,Returning Students and New Students [P]
80,CF3101,LECTURE SL1,30,0,0,0,0,SCIENCE,Reserved for [G] in later round
81,CF4103,LECTURE SL1,9,2,1,1,1,SCIENCE,Returning Students and New Students [P]
82,CH1101E,LECTURE 1,100,2,50,1,200,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
83,CH1101E,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
84,CH2141,LECTURE 1,91,4,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
85,CH2141,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
86,CH2228,LECTURE 1,28,3,10,1,1001,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
87,CH2228,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
88,CH2243,LECTURE 1,48,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
89,CH2243,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
90,CH2244,LECTURE 1,61,3,10,1,1000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
91,CH2244,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
92,CH2292A,LECTURE 1,109,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
93,CH2292A,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
94,CH3226,LECTURE 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
95,CH3226,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
96,CH3242,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
97,CH3242,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
98,CH3261,SECTIONAL TEACHING 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
99,CH3261,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
100,CH4203,SECTIONAL TEACHING 1,38,1,2,1,2,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
101,CH4222,LECTURE 1,38,1,2,1,2,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
102,CH4224,SECTIONAL TEACHING 1,37,1,2,1,2,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
103,CH4243,SECTIONAL TEACHING 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
104,CH4245,SECTIONAL TEACHING 1,38,3,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
105,CH4261,SECTIONAL TEACHING 1,41,1,2,1,2,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
106,CH4281,SECTIONAL TEACHING 1,38,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
107,CH4281,SECTIONAL TEACHING 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
108,CL1101E,LECTURE 1,171,3,1,1,200,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
109,CL1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
110,CL2101,LECTURE 1,59,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
111,CL2101,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
112,CL2103,LECTURE 1,107,1,50,1,50,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
113,CL2103,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
114,CL2204,LECTURE 1,59,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
115,CL2204,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
116,CL2241,LECTURE 1,75,2,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
117,CL3201,LECTURE 1,26,1,1000,1,1000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
118,CL3201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
119,CL3203,LECTURE 1,31,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
120,CL3203,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
121,CL3207,LECTURE 1,37,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
122,CL3207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
123,CL3281,LECTURE 1,46,2,100,1,800,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
124,CL3281,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
125,CM1101,LECTURE SL1,262,10,1,1,150,SCIENCE,Returning Students and New Students [P]
126,CM1101,LECTURE SL1,50,0,0,0,0,SCIENCE,Reserved for [G] in later round
127,CM1121,LECTURE SL1,381,4,10,1,888,SCIENCE,Returning Students and New Students [P]
128,CM1121,LECTURE SL1,50,0,0,0,0,SCIENCE,Reserved for [G] in later round
129,CM1131,LECTURE SL1,365,3,1,1,50,SCIENCE,Returning Students and New Students [P]
130,CM1131,LECTURE SL1,30,0,0,0,0,SCIENCE,Reserved for [G] in later round
131,CM1161,LECTURE SL1,11,12,1,2,900,SCIENCE,Returning Students and New Students [P]
132,CM1161,LECTURE SL1,10,0,0,0,0,SCIENCE,Reserved for [G] in later round
133,CM1502,LECTURE L,307,1,392,1,392,ENGINEERING,Returning Students and New Students [P]
134,CM2111,LECTURE SL1,29,0,0,0,0,SCIENCE,Returning Students and New Students [P]
135,CM2132,LECTURE SL1,21,5,1,1,150,SCIENCE,Returning Students and New Students [P]
136,CM2142,LECTURE SL1,23,5,1,1,990,SCIENCE,Returning Students and New Students [P]
137,CM2166,LECTURE SL1,160,0,0,0,0,SCIENCE,Returning Students and New Students [P]
138,CM2167,LECTURE SL1,180,0,0,0,0,SCIENCE,Returning Students and New Students [P]
139,CM3193,LECTURE SL1,23,0,0,0,0,SCIENCE,Returning Students and New Students [P]
140,CM3194,LECTURE SL1,50,0,0,0,0,SCIENCE,Returning Students and New Students [P]
141,CM3212,LECTURE SL1,148,8,1,1,1000,SCIENCE,Returning Students and New Students [P]
142,CM3225,LECTURE SL1,89,4,1,1,100,SCIENCE,Returning Students and New Students [P]
143,CM3231,LECTURE SL1,39,1,2,1,2,SCIENCE,Returning Students and New Students [P]
144,CM3232,LECTURE SL1,51,1,2,1,2,SCIENCE,Returning Students and New Students [P]
