,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,20,1,10,1,10,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002X,LECTURE B1,130,63,1,1,3435,ENGINEERING,Returning Students [P]
2,ACC1002X,LECTURE B1,45,18,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P]
3,ACC1002X,LECTURE B1,5,3,1,1,200,SCHOOL OF BUSINESS,Returning Students [P]
4,ACC1002X,LECTURE B1,3,9,1,1010,3000,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
5,ACC1002X,LECTURE B2,50,29,1,1,861,SCIENCE,Returning Students [P]
6,ACC1002X,LECTURE B2,15,0,0,0,0,LAW,Returning Students [P]
7,ACC1002X,LECTURE B2,130,47,1,1,3500,ENGINEERING,Returning Students [P]
8,ACC1002X,LECTURE B2,25,5,1,1,200,SCHOOL OF BUSINESS,Returning Students [P]
9,ACC1002X,LECTURE B2,3,6,200,2101,3001,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
10,ACC2002,LECTURE B1,35,4,2,1,700,SCHOOL OF COMPUTING,Returning Students [P]
11,ACC2002,LECTURE B1,60,75,1,359,2068,SCHOOL OF BUSINESS,Returning Students [P]
12,AR1101,DESIGN LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
13,AR1121,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AR1221,LECTURE 1,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
15,AR2101,DESIGN LECTURE 1,155,108,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR2221,LECTURE 1,160,108,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
17,AR2511,LECTURE 1,155,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR2723,LECTURE 1,160,108,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
19,AR3101,DESIGN LECTURE 1,145,85,1,1,50,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR3222,LECTURE 1,145,86,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
21,AR4101,DESIGN LECTURE 1,70,25,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR4103,DESIGN LECTURE 1,70,29,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
23,AR4323,LECTURE 1,80,31,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR5011,LECTURE 1,90,23,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
25,AR5312,LECTURE 1,25,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
26,AR5321,LECTURE 1,135,53,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
27,AS2237,LECTURE 1,5,4,100,1,700,ARTS & SOCIAL SCIENCES,Returning Students [P]
28,AS3231,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
29,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
