,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,5,4,1,1,1000,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002,LECTURE V2,3,4,2,55,748,SCHOOL OF BUSINESS,NUS Students [P]
2,ACC1002X,LECTURE X1,37,46,23,176,3877,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,ACC1002X,LECTURE X2,45,37,1,1,1900,SCHOOL OF BUSINESS,"NUS Students [P, G]"
4,ACC1002X,LECTURE X3,47,27,1,1,5000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
5,ACC2002,SECTIONAL TEACHING B4,1,3,175,604,604,SCHOOL OF BUSINESS,"NUS Students [P, G]"
6,ACC2002,SECTIONAL TEACHING B5,1,2,105,598,598,SCHOOL OF BUSINESS,"NUS Students [P, G]"
7,ACC2002,SECTIONAL TEACHING B7,1,1,111,1,111,SCHOOL OF BUSINESS,"NUS Students [P, G]"
8,ACC2002,SECTIONAL TEACHING B8,4,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
9,ACC2002,SECTIONAL TEACHING B9,2,4,11,819,1579,SCHOOL OF BUSINESS,"NUS Students [P, G]"
10,ACC4611,SECTIONAL TEACHING K1,21,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
11,ACC4612E,SECTIONAL TEACHING E1,1,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
12,AR1101,DESIGN LECTURE 1,11,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR1327,LECTURE 1,13,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR2101,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR2222,LECTURE 1,2,3,1,867,964,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
16,AR2223,LECTURE 1,4,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR2225,LECTURE 1,7,5,1,1,301,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR3101,DESIGN LECTURE 1,11,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AR3421,LECTURE 1,12,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
20,AR4101,DESIGN LECTURE 1,9,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
21,AR4103,DESIGN LECTURE 1,12,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
22,AR4322,LECTURE 1,16,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
