,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002X,LECTURE B1,5,22,10,1410,2923,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
2,ACC1002X,LECTURE B1,1,2,579,747,747,ENGINEERING,New Students [P]
3,ACC1002X,LECTURE B2,11,27,95,1291,2001,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
4,ACC1002X,LECTURE B2,11,6,197,1,747,ENGINEERING,New Students [P]
5,ACC1002X,LECTURE B2,3,3,1,1,297,SCHOOL OF BUSINESS,New Students [P]
6,ACC1006,LECTURE C,6,2,1,1,9,SCHOOL OF BUSINESS,Returning Students [P]
7,ACC1006,LECTURE C,15,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
8,ACC2002,LECTURE B,1,4,103,773,773,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
9,ACC2002,LECTURE B,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
10,AR1101,DESIGN LECTURE 1,21,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
11,AR1121,LECTURE 1,20,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
12,AR1221,LECTURE 1,28,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
13,AR2101,DESIGN LECTURE 1,31,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AR2221,LECTURE 1,21,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
15,AR2511,PACKAGED LECTURE 1,30,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR2723,LECTURE 1,57,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
17,AR3101,DESIGN LECTURE 1,15,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR3222,LECTURE 1,14,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
19,AR4101,DESIGN LECTURE 1,27,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR4101,DESIGN LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
21,AR4103,DESIGN LECTURE 1,29,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR4103,DESIGN LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
23,AR4322,LECTURE 1,34,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR4322,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
25,AR5011,LECTURE 1,41,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
26,AR5011,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
