,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,5,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V2,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
2,ACC1002X,LECTURE X1,6,1,50,1,50,SCIENCE,New Students [P]
3,ACC1002X,LECTURE X1,27,0,0,0,0,ENGINEERING,New Students [P]
4,ACC1002X,LECTURE X1,3,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
5,ACC1002X,LECTURE X2,2,9,201,1801,2390,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
6,ACC1002X,LECTURE X2,7,2,1,1,2,SCIENCE,New Students [P]
7,ACC1002X,LECTURE X2,37,0,0,0,0,ENGINEERING,New Students [P]
8,ACC1002X,LECTURE X3,1,4,100,1552,1552,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
9,ACC1002X,LECTURE X3,1,1,1,1,1,SCIENCE,New Students [P]
10,ACC1002X,LECTURE X3,25,0,0,0,0,ENGINEERING,New Students [P]
11,ACC1002X,LECTURE X3,25,3,1,1,1,SCHOOL OF COMPUTING,New Students [P]
12,ACC2002,SECTIONAL TEACHING B4,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
13,ACC2002,SECTIONAL TEACHING B5,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
14,ACC2002,SECTIONAL TEACHING B7,2,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
15,ACC2002,SECTIONAL TEACHING B8,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
16,ACC2002,SECTIONAL TEACHING B8,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
17,ACC2002,SECTIONAL TEACHING B9,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
18,ACC4611,SECTIONAL TEACHING K1,24,3,1,1,3,SCHOOL OF BUSINESS,Returning Students [P]
19,ACC4612E,SECTIONAL TEACHING E1,1,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
20,ACC5001,SECTIONAL TEACHING E1,1,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
21,AR1101,DESIGN LECTURE 1,11,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
22,AR1327,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
23,AR2101,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
