,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,18,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002X,LECTURE B1,75,117,5,1200,3981,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
2,ACC1002X,LECTURE B1,3,9,281,747,747,ENGINEERING,New Students [P]
3,ACC1002X,LECTURE B2,108,140,1,599,2546,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
4,ACC1002X,LECTURE B2,2,2,1,1,746,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
5,ACC2002,LECTURE B1,40,51,10,500,2069,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
6,ACC2002,LECTURE B1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
7,AR1101,DESIGN LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
8,AR1101,DESIGN LECTURE 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
9,AR1121,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
10,AR1121,LECTURE 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
11,AR1221,LECTURE 1,3,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
12,AR1221,LECTURE 1,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
13,AR2101,DESIGN LECTURE 1,40,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AR2221,LECTURE 1,45,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
15,AR2511,LECTURE 1,62,8,1,1,37,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR2723,LECTURE 1,45,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
17,AR3101,DESIGN LECTURE 1,44,15,1,1,3300,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR3222,LECTURE 1,20,13,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
19,AR4101,DESIGN LECTURE 1,37,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR4103,DESIGN LECTURE 1,35,4,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
21,AR4323,LECTURE 1,43,5,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR5011,LECTURE 1,59,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
23,AR5312,LECTURE 1,23,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR5321,LECTURE 1,68,7,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
25,AS2237,LECTURE 1,6,2,20,1,150,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
26,AS3231,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
27,AS3231,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
28,AS3234,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
29,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
30,BN3402,LECTURE 1,2,1,1,1,1,ENGINEERING,Returning Students [P]
31,BN4301,LECTURE 1,22,1,1,1,1,ENGINEERING,Returning Students [P]
32,BN4403,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students [P]
33,BN4406,LECTURE 1,44,0,0,0,0,ENGINEERING,Returning Students [P]
34,BSP1004X,LECTURE Y1,79,98,1,301,1885,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
35,BSP1004X,LECTURE Y1,4,2,1,1,63,SCIENCE,New Students [P]
36,BSP1004X,LECTURE Y1,16,4,1,1,610,SCHOOL OF COMPUTING,New Students [P]
37,BSP1004X,LECTURE Y1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
38,BSP1005,LECTURE D1,47,59,40,125,1118,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
39,BSP1005,LECTURE D1,14,5,1,1,143,SCIENCE,New Students [P]
40,BSP1005,LECTURE D2,40,57,27,150,1300,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
41,BSP1005,LECTURE D2,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
42,BSP1005,LECTURE D3,20,29,100,250,4332,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
43,BSP2001,LECTURE A1,1,8,598,1925,1925,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
44,BSP2001,LECTURE A2,1,4,50,1870,1870,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
45,BSP2005,LECTURE E1,39,3,1,1,1,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
46,BSP2005,LECTURE E1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
47,BSP2005,LECTURE E2,32,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
48,BSP2005,LECTURE E2,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
49,BSP3513,SECTIONAL TEACHING B1,49,12,1,1,338,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
50,BSP4512,SECTIONAL TEACHING D1,1,4,503,2000,2000,SCHOOL OF BUSINESS,Returning Students [P]
51,BSP4513,SECTIONAL TEACHING C1,20,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
52,CE2134,LECTURE 1,24,3,1,1,1,ENGINEERING,Returning Students [P]
53,CE2134,LECTURE 1,9,0,0,0,0,ENGINEERING,New Students [P]
54,CE2155,LECTURE 1,43,3,1,1,1,ENGINEERING,Returning Students [P]
55,CE2155,LECTURE 1,9,0,0,0,0,ENGINEERING,New Students [P]
56,CE2184,LECTURE 1,59,14,1,1,515,ENGINEERING,Returning Students [P] and NUS Students [G]
57,CE2184,LECTURE 1,30,0,0,0,0,ENGINEERING,New Students [P]
58,CE2407,LECTURE 1,10,12,1,2,612,ENGINEERING,Returning Students [P] and NUS Students [G]
59,CE2407,LECTURE 1,29,0,0,0,0,ENGINEERING,New Students [P]
60,CE2409,LECTURE 1,15,3,10,1,60,ENGINEERING,Returning Students [P] and NUS Students [G]
61,CE2409,LECTURE 1,156,0,0,0,0,ENGINEERING,New Students [P]
