,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,18,1,100,1,100,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE B1,6,4,2,1,101,SCHOOL OF BUSINESS,New Students [P]
2,ACC1002X,LECTURE B1,15,0,0,0,0,SCIENCE,Returning Students [P]
3,ACC1002X,LECTURE B1,110,97,1,1,6000,ENGINEERING,Returning Students [P]
4,ACC1002X,LECTURE B1,8,6,1,1,1008,SCHOOL OF COMPUTING,Returning Students [P]
5,ACC1002X,LECTURE B1,18,6,1,1,474,SCHOOL OF BUSINESS,Returning Students [P]
6,ACC1002X,LECTURE B1,10,0,0,0,0,SCIENCE,New Students [P]
7,ACC1002X,LECTURE B1,63,91,1,358,1568,ENGINEERING,New Students [P]
8,ACC1002X,LECTURE B1,8,14,303,450,552,SCHOOL OF COMPUTING,New Students [P]
9,ACC1002X,LECTURE B1,6,10,35,575,1091,SCHOOL OF BUSINESS,New Students [P]
10,ACC1002X,LECTURE B1,2,2,50,1,1500,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
11,ACC1002X,LECTURE B2,15,0,0,0,0,SCIENCE,Returning Students [P]
12,ACC1002X,LECTURE B2,113,85,1,1,4171,ENGINEERING,Returning Students [P]
13,ACC1002X,LECTURE B2,30,1,10,1,10,SCHOOL OF COMPUTING,Returning Students [P]
14,ACC1002X,LECTURE B2,30,2,1,1,102,SCHOOL OF BUSINESS,Returning Students [P]
15,ACC1002X,LECTURE B2,10,0,0,0,0,SCIENCE,New Students [P]
16,ACC1002X,LECTURE B2,60,86,50,421,1569,ENGINEERING,New Students [P]
17,ACC1002X,LECTURE B2,18,26,1,153,1000,SCHOOL OF COMPUTING,New Students [P]
18,ACC1002X,LECTURE B2,10,13,5,55,900,SCHOOL OF BUSINESS,New Students [P]
19,ACC1002X,LECTURE B2,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
20,ACC1006,LECTURE C1,14,7,5,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
21,ACC1006,LECTURE C1,5,2,1,1,10,SCHOOL OF BUSINESS,New Students [P]
22,ACC1006,LECTURE C2,69,4,1,1,10,SCHOOL OF BUSINESS,Returning Students [P]
23,ACC1006,LECTURE C2,24,5,1,1,500,SCHOOL OF BUSINESS,New Students [P]
24,ACC2002,LECTURE B1,8,2,10,1,824,SCHOOL OF COMPUTING,Returning Students [P]
25,ACC2002,LECTURE B1,10,11,2,100,1573,SCHOOL OF BUSINESS,Returning Students [P]
26,ACC2002,LECTURE B1,2,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
27,ACC2002,LECTURE B1,3,2,1,1,100,SCHOOL OF BUSINESS,New Students [P]
28,ACC2002,LECTURE B2,5,2,1,1,10,SCHOOL OF COMPUTING,Returning Students [P]
29,ACC2002,LECTURE B2,59,6,1,1,50,SCHOOL OF BUSINESS,Returning Students [P]
30,ACC2002,LECTURE B2,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
31,ACC2002,LECTURE B2,20,5,1,1,356,SCHOOL OF BUSINESS,New Students [P]
32,ACC4611,SECTIONAL TEACHING J1,40,26,1,1,1091,SCHOOL OF BUSINESS,Returning Students [P]
33,AR1102,DESIGN TUTORIAL 1,142,126,1,1,103,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
34,AR1326,LECTURE 1,142,127,1,1,103,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
35,AR1721,LECTURE 1,156,126,1,1,103,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
