,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,40,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V1,10,5,1,1,100,SCHOOL OF BUSINESS,New Students [P]
2,ACC1002X,LECTURE X1,10,1,250,1,250,SCIENCE,Returning Students [P]
3,ACC1002X,LECTURE X1,15,0,0,0,0,LAW,Returning Students [P]
4,ACC1002X,LECTURE X1,160,51,1,1,3101,ENGINEERING,Returning Students [P]
5,ACC1002X,LECTURE X1,25,2,159,1,1002,SCHOOL OF COMPUTING,Returning Students [P]
6,ACC1002X,LECTURE X1,3,8,107,2001,2500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
7,ACC1002X,LECTURE X1,10,0,0,0,0,SCIENCE,New Students [P]
8,ACC1002X,LECTURE X1,40,41,1,1,1513,ENGINEERING,New Students [P]
9,ACC1002X,LECTURE X1,35,48,99,300,1294,SCHOOL OF COMPUTING,New Students [P]
10,ACC1002X,LECTURE X1,2,2,100,1,1567,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
11,ACC1002X,LECTURE X2,15,0,0,0,0,SCIENCE,Returning Students [P]
12,ACC1002X,LECTURE X2,160,57,1,1,5000,ENGINEERING,Returning Students [P]
13,ACC1002X,LECTURE X2,25,7,1,1,300,SCHOOL OF COMPUTING,Returning Students [P]
14,ACC1002X,LECTURE X2,3,2,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
15,ACC1002X,LECTURE X2,15,0,0,0,0,SCIENCE,New Students [P]
16,ACC1002X,LECTURE X2,40,51,10,200,1570,ENGINEERING,New Students [P]
17,ACC1002X,LECTURE X2,35,36,10,21,1000,SCHOOL OF COMPUTING,New Students [P]
18,ACC1002X,LECTURE X2,2,4,310,567,650,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
19,ACC1006,LECTURE J1,60,3,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
20,ACC1006,LECTURE J1,10,1,1,1,1,SCHOOL OF BUSINESS,New Students [P]
21,ACC2002,LECTURE K1,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
22,ACC2002,LECTURE K1,60,4,1,1,315,SCHOOL OF BUSINESS,Returning Students [P]
23,ACC2002,LECTURE K1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
24,ACC2002,LECTURE K1,15,3,20,1,500,SCHOOL OF BUSINESS,New Students [P]
25,ACC2002,LECTURE K2,12,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
26,ACC2002,LECTURE K2,60,2,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
27,ACC2002,LECTURE K2,8,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
28,ACC2002,LECTURE K2,15,6,1,1,1,SCHOOL OF BUSINESS,New Students [P]
29,ACC4611,SECTIONAL TEACHING J1,32,8,1,1,1220,SCHOOL OF BUSINESS,Returning Students [P]
30,ACC4612A,SECTIONAL TEACHING K1,15,9,1,1,1500,SCHOOL OF BUSINESS,Returning Students [P]
31,AR1102,DESIGN LECTURE 1,160,131,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
32,AR1326,LECTURE 1,160,131,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
33,AR1721,LECTURE 1,170,131,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
34,AR2102,DESIGN LECTURE 1,155,93,1,1,1007,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
35,AR2223,LECTURE 1,160,93,1,1,562,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
36,AR2326,LECTURE 1,160,92,1,1,1007,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
37,AR2724,LECTURE 1,160,89,1,1,562,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
38,AR3102,DESIGN LECTURE 1,165,75,1,1,102,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
39,AR3323,LECTURE 1,165,64,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
40,AR3324,LECTURE 1,165,72,1,1,101,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
41,AR4102,DESIGN LECTURE 1,86,54,1,1,5525,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
42,AR4104,DESIGN LECTURE 1,65,39,1,1,456,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
43,AR4142,LECTURE 1,3,1,1000,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
44,AR4223,LECTURE 1,3,1,1000,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
45,AR4322,LECTURE 1,65,39,1,1,6199,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
46,AR5011,LECTURE 1,30,14,1,1,5000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
47,AR5221,LECTURE 1,86,52,1,1,5375,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
48,AS3239,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
49,AS3239,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
50,AS4219,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
51,BN4201,LECTURE 1,50,29,1,1,4736,ENGINEERING,Returning Students [P]
52,BN4202,LECTURE 1,30,17,1,1,3777,ENGINEERING,Returning Students [P]
53,BN4203,LECTURE 1,60,15,1,1,5520,ENGINEERING,Returning Students [P]
54,BN4402,LECTURE 1,80,18,1,1,3021,ENGINEERING,Returning Students [P]
55,BN4404,LECTURE 1,40,35,1,1,5023,ENGINEERING,Returning Students [P]
56,BSP1004X,LECTURE Y1,10,7,5,1,2600,SCIENCE,Returning Students [P]
57,BSP1004X,LECTURE Y1,38,5,1,1,101,ENGINEERING,Returning Students [P]
58,BSP1004X,LECTURE Y1,20,2,1,1,300,SCHOOL OF COMPUTING,Returning Students [P]
59,BSP1004X,LECTURE Y1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
