,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1121,LECTURE 1,17,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
1,AR1221,LECTURE 1,36,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
2,AR2101,DESIGN TUTORIAL 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
3,AR2722,LECTURE 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
4,AR4101,DESIGN TUTORIAL 1,48,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
5,AR4103,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR4104,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR5011,LECTURE 1,2,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR5011,LECTURE 2,18,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR5321,LECTURE 1,63,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AS2237,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
11,AS3239,LECTURE 1,2,2,400,1,400,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
12,BHT4001A,LECTURE ZA,473,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
13,BHT4001B,LECTURE ZB,492,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
14,BHT4001C,LECTURE ZC,493,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
15,BHT4001D,LECTURE ZD,500,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
16,BN4301,LECTURE 1,1,0,0,0,0,ENGINEERING,NUS Students [P]
17,BN4403,LECTURE 1,19,0,0,0,0,ENGINEERING,NUS Students [P]
18,BN4406,LECTURE 1,13,0,0,0,0,ENGINEERING,NUS Students [P]
19,BSP1004,SECTIONAL TEACHING D1,1,2,1009,1251,1251,SCHOOL OF BUSINESS,"NUS Students [P, G]"
20,BSP1005,LECTURE E1,1,5,1,419,419,SCHOOL OF BUSINESS,"NUS Students [P, G]"
21,BSP1005,LECTURE E2,6,13,150,348,599,SCHOOL OF BUSINESS,"NUS Students [P, G]"
22,BSP2001,LECTURE A,18,2,1,1,74,SCHOOL OF BUSINESS,"NUS Students [P, G]"
23,BSP2005,LECTURE E,93,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
24,BSP3001,SECTIONAL TEACHING A1,3,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
25,BSP3001,SECTIONAL TEACHING A2,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
26,BSP3001,SECTIONAL TEACHING A4,4,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
27,BSP3001,SECTIONAL TEACHING A5,24,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
28,BU2280,LECTURE 1,64,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
29,BU2280,SECTIONAL TEACHING 2,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
30,BU2481,LECTURE 1,66,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
31,BU2482,LECTURE 1,62,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
32,BU2484,LECTURE 1,46,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
