,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC3602,SECTIONAL TEACHING B1,2,2,2,1,10,SCHOOL OF BUSINESS,"NUS Students [P, G]"
1,ACC3602,SECTIONAL TEACHING B2,3,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC3603,SECTIONAL TEACHING C2,6,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
3,ACC3605,SECTIONAL TEACHING E2,6,3,50,1,1246,SCHOOL OF BUSINESS,"NUS Students [P, G]"
4,ACC3614,SECTIONAL TEACHING H1,6,5,1,1,1404,SCHOOL OF BUSINESS,"NUS Students [P, G]"
5,AR1101,DESIGN TUTORIAL 1,21,2,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR1121,LECTURE 1,22,3,1,1,201,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR1221,LECTURE 1,10,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR2101,DESIGN TUTORIAL 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR3101,DESIGN TUTORIAL 1,57,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AR3222,LECTURE 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,"NUS Students [P, G]"
11,AR4101,DESIGN TUTORIAL 1,42,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR4101,DESIGN TUTORIAL 3,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR4103,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR4103,DESIGN TUTORIAL 3,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR5011,LECTURE 1,74,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR5321,LECTURE 1,15,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR5610,LECTURE 1,11,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AS2213,LECTURE 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
19,AS3234,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
20,AS3238,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
21,BCP4002A,LECTURE ZA1,488,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
22,BCP4002B,LECTURE ZB1,498,4,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
23,BHT4001A,LECTURE ZA1,500,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
24,BHT4001B,LECTURE ZB1,499,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
25,BHT4001C,LECTURE ZC1,499,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
26,BN4301,LECTURE 1,13,1,10,1,10,ENGINEERING,NUS Students [P]
27,BN4406,LECTURE 1,41,1,1,1,1,ENGINEERING,NUS Students [P]
28,BSP1004,LECTURE D2,1,4,101,1103,1103,SCHOOL OF BUSINESS,"NUS Students [P, G]"
29,BSP1005,LECTURE D1,2,11,100,1307,3267,SCHOOL OF BUSINESS,"NUS Students [P, G]"
30,BSP1005,LECTURE D2,2,11,229,1141,3112,SCHOOL OF BUSINESS,"NUS Students [P, G]"
31,BU4380,LECTURE 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
32,BU4480,LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
33,BU4490,LECTURE 1,68,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
34,CE2134,LECTURE 1,94,0,0,0,0,ENGINEERING,NUS Students [P]
35,CE2155,LECTURE 1,118,0,0,0,0,ENGINEERING,NUS Students [P]
36,CE2184,LECTURE 1,119,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
37,CE2407,LECTURE 1,72,1,1,1,1,ENGINEERING,NUS Students [P]
38,CE2408,LECTURE 1,85,1,20,1,20,ENGINEERING,"NUS Students [P, G]"
39,CE3101,LECTURE 1,21,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
40,CE3102,LECTURE 1,1,3,20,4254,4254,ENGINEERING,NUS Students [P]
41,CE3115,LECTURE 1,76,1,1,1,1,ENGINEERING,NUS Students [P]
42,CE3121,LECTURE 1,72,0,0,0,0,ENGINEERING,NUS Students [P]
43,CE3165,LECTURE 1,98,0,0,0,0,ENGINEERING,NUS Students [P]
44,CE4103,LECTURE 1,74,1,1,1,1,ENGINEERING,NUS Students [P]
45,CE4104,LECTURE 1,62,1,1,1,1,ENGINEERING,NUS Students [P]
46,CE4257,LECTURE 1,30,0,0,0,0,ENGINEERING,NUS Students [P]
47,CE5101,LECTURE 1,19,1,11,1,11,ENGINEERING,NUS Students [P]
48,CE5104,LECTURE 1,7,0,0,0,0,ENGINEERING,NUS Students [P]
49,CE5105,LECTURE 1,16,0,0,0,0,ENGINEERING,NUS Students [P]
50,CE5108,LECTURE 1,4,0,0,0,0,ENGINEERING,NUS Students [P]
51,CE5203,LECTURE 1,12,1,100,1,100,ENGINEERING,NUS Students [P]
52,CE5205,LECTURE 1,22,0,0,0,0,ENGINEERING,NUS Students [P]
53,CE5509,LECTURE 1,5,0,0,0,0,ENGINEERING,NUS Students [P]
54,CE5514,LECTURE 1,14,0,0,0,0,ENGINEERING,NUS Students [P]
55,CE5604,LECTURE 1,12,3,1,1,100,ENGINEERING,NUS Students [P]
