,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,19,3,1,1,400,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002X,LECTURE X1,102,158,1,832,4001,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC1002X,LECTURE X2,61,108,1,902,4900,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,ACC2002,LECTURE K1,14,30,10,702,2358,SCHOOL OF BUSINESS,"NUS Students [P, G]"
4,ACC2002,LECTURE K2,15,28,100,838,3500,SCHOOL OF BUSINESS,"NUS Students [P, G]"
5,ACC4611,SECTIONAL TEACHING K1,11,2,1,1,2846,SCHOOL OF BUSINESS,NUS Students [P]
6,ACC4612A,SECTIONAL TEACHING A1,2,7,488,4186,4583,SCHOOL OF BUSINESS,"NUS Students [P, G]"
7,ACC4612E,SECTIONAL TEACHING E1,8,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
8,AR1102,DESIGN LECTURE 1,9,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR1326,LECTURE 1,46,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AR1721,LECTURE 1,47,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR1724,LECTURE 1,58,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR2102,DESIGN LECTURE 1,13,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR2225,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR2327,LECTURE 1,26,1,10,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR3102,DESIGN LECTURE 1,6,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR3721,LECTURE 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR4102,DESIGN LECTURE 1,4,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
