,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,8,7,1,1,1268,SCHOOL OF BUSINESS,New Students [P]
1,ACC1002X,LECTURE B1,7,1,1,1,1,SCIENCE,Returning Students [P]
2,ACC1002X,LECTURE B1,120,141,1,1000,6050,ENGINEERING,Returning Students [P]
3,ACC1002X,LECTURE B1,20,3,50,1,207,SCHOOL OF COMPUTING,Returning Students [P]
4,ACC1002X,LECTURE B1,46,2,1,1,5,SCHOOL OF BUSINESS,Returning Students [P]
5,ACC1002X,LECTURE B1,10,0,0,0,0,SCIENCE,New Students [P]
6,ACC1002X,LECTURE B1,40,51,1,760,1567,ENGINEERING,New Students [P]
7,ACC1002X,LECTURE B1,41,12,1,1,400,SCHOOL OF COMPUTING,New Students [P]
8,ACC1002X,LECTURE B1,15,18,58,200,700,SCHOOL OF BUSINESS,New Students [P]
9,ACC1002X,LECTURE B2,8,0,0,0,0,SCIENCE,Returning Students [P]
10,ACC1002X,LECTURE B2,120,134,1,100,4811,ENGINEERING,Returning Students [P]
11,ACC1002X,LECTURE B2,29,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
12,ACC1002X,LECTURE B2,44,2,1,1,2,SCHOOL OF BUSINESS,Returning Students [P]
13,ACC1002X,LECTURE B2,10,0,0,0,0,SCIENCE,New Students [P]
14,ACC1002X,LECTURE B2,40,34,1,1,1567,ENGINEERING,New Students [P]
15,ACC1002X,LECTURE B2,30,5,1,1,50,SCHOOL OF COMPUTING,New Students [P]
16,ACC1002X,LECTURE B2,15,16,1,100,455,SCHOOL OF BUSINESS,New Students [P]
17,ACC1006,LECTURE C,16,12,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
18,ACC1006,LECTURE C,6,9,450,650,1356,SCHOOL OF BUSINESS,New Students [P]
19,ACC2002,LECTURE B1,3,3,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
20,ACC2002,LECTURE B1,19,7,1,1,211,SCHOOL OF BUSINESS,Returning Students [P]
21,ACC2002,LECTURE B1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
22,ACC2002,LECTURE B1,7,6,1,1,100,SCHOOL OF BUSINESS,New Students [P]
23,ACC2002,LECTURE B2,3,2,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
24,ACC2002,LECTURE B2,22,16,1,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
25,ACC2002,LECTURE B2,2,3,1,100,250,SCHOOL OF COMPUTING,New Students [P]
26,ACC2002,LECTURE B2,8,10,101,200,1293,SCHOOL OF BUSINESS,New Students [P]
27,ACC3601,SECTIONAL TEACHING E2,2,2,101,1,1500,SCHOOL OF BUSINESS,Returning Students [P]
28,ACC3606,SECTIONAL TEACHING A1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
29,ACC3606,SECTIONAL TEACHING A2,3,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
30,ACC3611,SECTIONAL TEACHING E3,4,5,300,300,1352,SCHOOL OF BUSINESS,Returning Students [P]
31,ACC3612,SECTIONAL TEACHING G3,3,12,157,1150,2295,SCHOOL OF BUSINESS,Returning Students [P]
32,ACC3613,SECTIONAL TEACHING D1,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
33,ACC3613,SECTIONAL TEACHING D2,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
34,ACC3613,SECTIONAL TEACHING D3,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
35,ACC3615,SECTIONAL TEACHING E1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
36,ACC3615,SECTIONAL TEACHING E2,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
37,ACC3615,SECTIONAL TEACHING E3,2,1,1938,1,1938,SCHOOL OF BUSINESS,Returning Students [P]
38,AR1102,DESIGN TUTORIAL 1,2,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
39,AR1102,DESIGN TUTORIAL 1,147,134,1,1,501,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
40,AR1326,LECTURE 1,150,135,1,1,501,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
41,AR1721,LECTURE 1,150,133,1,1,501,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
42,AR2102,DESIGN TUTORIAL 1,120,95,1,1,3199,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
43,AR2102,DESIGN TUTORIAL 1,20,19,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
44,AR2223,LECTURE 1,120,90,1,1,803,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
