,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002X,LECTURE B1,3,13,406,2500,3400,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1,ACC1002X,LECTURE B1,17,4,1,1,3,SCHOOL OF COMPUTING,New Students [P]
2,ACC1002X,LECTURE B2,4,13,1,3900,5322,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
3,ACC1002X,LECTURE B2,1,2,700,748,748,ENGINEERING,New Students [P]
4,ACC1006,LECTURE C,1,6,100,1800,1800,SCHOOL OF BUSINESS,Returning Students [P]
5,ACC2002,LECTURE B,1,7,41,1016,1016,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
6,ACC2002,LECTURE B,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
7,ACC3601,SECTIONAL TEACHING A2,22,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
8,ACC3602,SECTIONAL TEACHING B1,13,2,50,1,58,SCHOOL OF BUSINESS,Returning Students [P]
9,ACC3602,SECTIONAL TEACHING B2,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
10,ACC3603,SECTIONAL TEACHING C2,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
11,ACC3604,SECTIONAL TEACHING D2,4,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
12,ACC3605,SECTIONAL TEACHING E1,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
13,ACC3605,SECTIONAL TEACHING E2,13,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
14,ACC3614,SECTIONAL TEACHING H1,20,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
15,AR1101,DESIGN TUTORIAL 1,22,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
16,AR1121,LECTURE 1,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
17,AR1221,LECTURE 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
18,AR2101,DESIGN TUTORIAL 1,9,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
19,AR3101,DESIGN TUTORIAL 1,58,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR3222,LECTURE 1,38,6,1,1,402,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P] and NUS Students [G]
21,AR4101,DESIGN TUTORIAL 1,42,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR4101,DESIGN TUTORIAL 3,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
23,AR4103,DESIGN TUTORIAL 1,12,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR4103,DESIGN TUTORIAL 3,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
25,AR5011,LECTURE 1,74,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
26,AR5321,LECTURE 1,16,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
27,AR5610,LECTURE 1,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
28,AR5610,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
29,AS2213,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
30,AS2213,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
31,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
32,AS3234,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
33,AS3238,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
34,BCP4002A,LECTURE ZA1,493,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
35,BCP4002B,LECTURE ZB1,500,2,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
36,BHT4001A,LECTURE ZA1,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
37,BHT4001B,LECTURE ZB1,499,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
38,BHT4001C,LECTURE ZC1,499,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
39,BN4301,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
40,BN4406,LECTURE 1,43,1,20,1,20,ENGINEERING,Returning Students [P]
41,BSP1004,LECTURE D2,2,8,599,931,981,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
42,BSP1004,LECTURE D2,7,3,1,1,150,SCHOOL OF COMPUTING,New Students [P]
43,BSP1005,LECTURE D1,1,3,125,1680,1680,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
44,BSP1005,LECTURE D2,3,11,588,1586,3006,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
45,BSP2001,LECTURE A1,1,8,50,1233,1233,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
46,BSP2001,LECTURE A2,1,8,1,1300,1300,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
47,BSP2005,LECTURE E,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
48,BU4380,LECTURE 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
49,BU4480,LECTURE 1,17,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
50,BU4490,LECTURE 1,68,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
51,CE2134,LECTURE 1,84,3,1,1,74,ENGINEERING,Returning Students [P]
52,CE2134,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
53,CE2155,LECTURE 1,103,0,0,0,0,ENGINEERING,Returning Students [P]
54,CE2155,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
55,CE2184,LECTURE 1,113,4,1,1,1,ENGINEERING,Returning Students [P] and NUS Students [G]
56,CE2184,LECTURE 1,13,0,0,0,0,ENGINEERING,New Students [P]
57,CE2407,LECTURE 1,67,0,0,0,0,ENGINEERING,Returning Students [P]
58,CE2407,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
59,CE2408,LECTURE 1,83,1,1,1,1,ENGINEERING,Returning Students [P] and NUS Students [G]
60,CE2408,LECTURE 1,13,0,0,0,0,ENGINEERING,New Students [P]
61,CE3101,LECTURE 1,23,0,0,0,0,ENGINEERING,Returning Students [P] and NUS Students [G]
62,CE3102,LECTURE 1,5,0,0,0,0,ENGINEERING,New Students [P]
63,CE3115,LECTURE 1,60,2,1,1,1,ENGINEERING,Returning Students [P]
64,CE3115,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
65,CE3121,LECTURE 1,58,2,1,1,1,ENGINEERING,Returning Students [P]
66,CE3121,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
67,CE3165,LECTURE 1,85,0,0,0,0,ENGINEERING,Returning Students [P]
68,CE3165,LECTURE 1,20,0,0,0,0,ENGINEERING,New Students [P]
69,CE4103,LECTURE 1,80,1,1,1,1,ENGINEERING,Returning Students [P]
70,CE4104,LECTURE 1,72,1,1,1,1,ENGINEERING,Returning Students [P]
71,CE4257,LECTURE 1,32,0,0,0,0,ENGINEERING,Returning Students [P]
72,CE5101,LECTURE 1,20,2,1,1,1,ENGINEERING,Returning Students [P]
73,CE5104,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
74,CE5105,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students [P]
75,CE5108,LECTURE 1,8,1,1,1,1,ENGINEERING,Returning Students [P]
76,CE5203,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students [P]
77,CE5205,LECTURE 1,22,0,0,0,0,ENGINEERING,Returning Students [P]
78,CE5509,LECTURE 1,6,1,1,1,1,ENGINEERING,Returning Students [P]
79,CE5514,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
80,CE5604,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
81,CE5712,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
82,CE5805,LECTURE 1,13,1,1,1,1,ENGINEERING,Returning Students [P]
83,CH1101E,LECTURE 1,39,9,1,1,736,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
84,CH1101E,LECTURE 1,85,6,1,1,150,ARTS & SOCIAL SCIENCES,New Students [P]
85,CH2121,LECTURE 1,2,4,50,399,579,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
86,CH2121,LECTURE 1,21,1,100,1,100,ARTS & SOCIAL SCIENCES,New Students [P]
87,CH2161,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
88,CH2161,LECTURE 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
89,CH2223,LECTURE 1,2,2,400,1,1023,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
90,CH2223,LECTURE 1,20,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
91,CH2225,LECTURE 1,12,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
92,CH2225,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
93,CH2271,LECTURE 1,55,4,2,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
94,CH2271,LECTURE 1,45,2,1,1,41,ARTS & SOCIAL SCIENCES,New Students [P]
95,CH3221,SEMINAR-STYLE MODULE CLASS 1,2,1,5,1,5,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
96,CH3221,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
97,CH3222,LECTURE 1,24,2,1,1,10,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
98,CH3222,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
99,CH3245,LECTURE 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
100,CH3245,LECTURE 1,6,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
101,CH3261,LECTURE 1,31,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
102,CH3261,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
103,CH4203,SEMINAR-STYLE MODULE CLASS 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
104,CH4204,SEMINAR-STYLE MODULE CLASS 1,29,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
105,CH4223,SEMINAR-STYLE MODULE CLASS 1,29,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
106,CH4224,SEMINAR-STYLE MODULE CLASS 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
107,CH4225,SEMINAR-STYLE MODULE CLASS 1,24,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
108,CH4245,SEMINAR-STYLE MODULE CLASS 1,34,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
109,CH4246,SEMINAR-STYLE MODULE CLASS 1,32,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
110,CH4281,SEMINAR-STYLE MODULE CLASS 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
111,CH5210,SECTIONAL TEACHING 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
112,CH5211,SECTIONAL TEACHING 1,20,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
113,CH5212,SECTIONAL TEACHING 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
114,CH5213,SECTIONAL TEACHING 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
115,CL1101E,LECTURE 1,45,12,1,1,1005,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
116,CL1101E,LECTURE 1,129,12,1,1,227,ARTS & SOCIAL SCIENCES,New Students [P]
117,CL2121,LECTURE 1,22,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
118,CL2121,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
119,CL2207,LECTURE 1,1,5,105,399,399,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
120,CL2207,LECTURE 1,14,3,2,1,502,ARTS & SOCIAL SCIENCES,New Students [P]
121,CL2208,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
122,CL2208,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
123,CL2280,LECTURE 1,5,10,50,500,1230,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
124,CL2280,LECTURE 1,52,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
125,CL3204,LECTURE 1,43,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
126,CL3204,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
127,CL3207,LECTURE 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
128,CL3207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
129,CL3208,LECTURE 1,39,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
130,CL3208,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
131,CL3221,SEMINAR-STYLE MODULE CLASS 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
132,CL3221,SEMINAR-STYLE MODULE CLASS 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
