,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE B1,17,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
1,ACC1002X,LECTURE B1,25,0,0,0,0,SCIENCE,Returning Students and New Students [P]
2,ACC1002X,LECTURE B1,7,15,1,2845,5900,ENGINEERING,Returning Students and New Students [P]
3,ACC1002X,LECTURE B1,2,3,286,292,458,SCHOOL OF COMPUTING,Returning Students and New Students [P]
4,ACC1002X,LECTURE B1,12,3,1,1,59,SCHOOL OF BUSINESS,Returning Students and New Students [P]
5,ACC1002X,LECTURE B1,3,8,2,838,1100,SCHOOL OF BUSINESS,NUS Students [G]
6,ACC1002X,LECTURE B2,25,0,0,0,0,SCIENCE,Returning Students and New Students [P]
7,ACC1002X,LECTURE B2,19,25,522,816,5222,ENGINEERING,Returning Students and New Students [P]
8,ACC1002X,LECTURE B2,28,22,1,1,1220,SCHOOL OF COMPUTING,Returning Students and New Students [P]
9,ACC1002X,LECTURE B2,27,5,1,1,301,SCHOOL OF BUSINESS,Returning Students and New Students [P]
10,ACC1002X,LECTURE B2,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
11,ACC1002X,LECTURE B2,3,6,1,767,1003,SCHOOL OF BUSINESS,NUS Students [G]
12,ACC1006,LECTURE C1,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
13,ACC1006,LECTURE C2,83,1,50,1,50,SCHOOL OF BUSINESS,Returning Students and New Students [P]
14,ACC2002,LECTURE B1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
15,ACC2002,LECTURE B1,1,1,1000,1,1000,SCHOOL OF BUSINESS,Returning Students and New Students [P]
16,ACC2002,LECTURE B1,8,2,52,1,237,SCHOOL OF BUSINESS,NUS Students [G]
17,ACC2002,LECTURE B2,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
18,ACC2002,LECTURE B2,68,3,1,1,100,SCHOOL OF BUSINESS,Returning Students and New Students [P]
19,ACC2002,LECTURE B2,15,1,50,1,50,SCHOOL OF BUSINESS,NUS Students [G]
20,ACC4611,SECTIONAL TEACHING J1,13,1,10,1,10,SCHOOL OF BUSINESS,Returning Students and New Students [P]
21,AR1102,DESIGN TUTORIAL 1,16,9,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
22,AR1326,LECTURE 1,15,10,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
23,AR1721,LECTURE 1,29,10,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
24,AR2102,DESIGN TUTORIAL 1,23,9,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
25,AR2223,LECTURE 1,28,9,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
26,AR2326,LECTURE 1,27,10,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
27,AR2724,LECTURE 1,54,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
28,AR3102,DESIGN TUTORIAL 1,24,12,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
29,AR3323,LECTURE 1,35,9,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
30,AR3324,LECTURE 1,25,11,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
31,AR4102,DESIGN TUTORIAL 1,26,4,1,1,6095,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
32,AR4104,DESIGN TUTORIAL 1,25,7,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
33,AR4223,LECTURE 1,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
34,AR5011,LECTURE 2,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
35,AR5221,LECTURE 1,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
36,AS2213,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
37,AS2213,SEMINAR-STYLE MODULE CLASS 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
38,AS3231,SEMINAR-STYLE MODULE CLASS 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
39,AS3231,SEMINAR-STYLE MODULE CLASS 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
40,AS4231,SEMINAR-STYLE MODULE CLASS 1,4,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
41,BHT4001A,SECTIONAL TEACHING A1,286,2,1,1,1000,SCHOOL OF BUSINESS,Returning Students and New Students [P]
42,BHT4001B,SECTIONAL TEACHING A1,286,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
43,BHT4001C,SECTIONAL TEACHING A1,292,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
44,BN4202,LECTURE 1,21,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
45,BN4402,LECTURE 1,10,4,1,1,4000,ENGINEERING,Returning Students and New Students [P]
46,BSP1004,LECTURE D1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
47,BSP1004,LECTURE D1,2,1,800,1,800,SCHOOL OF BUSINESS,NUS Students [G]
48,BSP1004,LECTURE D2,2,3,316,450,553,SCHOOL OF BUSINESS,NUS Students [G]
49,BSP1005,LECTURE F1,2,8,402,1147,3000,ENGINEERING,Returning Students and New Students [P]
50,BSP1005,LECTURE F1,9,9,100,1,1000,SCHOOL OF BUSINESS,Returning Students and New Students [P]
51,BSP1005,LECTURE F1,3,4,88,253,796,SCHOOL OF BUSINESS,NUS Students [G]
52,BSP1005,LECTURE F2,83,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
53,BSP1005,LECTURE F2,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
54,BSP1005,LECTURE F2,9,13,120,600,994,SCHOOL OF BUSINESS,NUS Students [G]
55,BSP2001,LECTURE A1,7,2,1,1,10,SCHOOL OF BUSINESS,Returning Students and New Students [P]
56,BSP2001,LECTURE A1,4,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
57,BSP2001,LECTURE A2,45,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
58,BSP2001,LECTURE A2,3,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
59,BSP2005,LECTURE E1,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
60,BSP2005,LECTURE E1,15,2,1,1,2000,SCHOOL OF BUSINESS,Returning Students and New Students [P]
61,BSP2005,LECTURE E1,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
62,BSP2005,LECTURE E2,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
63,BSP2005,LECTURE E2,87,1,2000,1,2000,SCHOOL OF BUSINESS,Returning Students and New Students [P]
64,BSP2005,LECTURE E2,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
65,BSP3001A,SECTIONAL TEACHING A1,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
66,BSP3001A,SECTIONAL TEACHING A2,2,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
67,BSP3001A,SECTIONAL TEACHING A3,12,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
