,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002X,LECTURE B1,25,52,1,1308,4337,SCIENCE,Returning Students and New Students [P]
1,ACC1002X,LECTURE B1,8,14,1,1000,4818,ENGINEERING,Returning Students and New Students [P]
2,ACC1002X,LECTURE B1,1,2,300,3231,3231,SCHOOL OF COMPUTING,Returning Students and New Students [P]
3,ACC1002X,LECTURE B1,16,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
4,ACC1002X,LECTURE B2,25,57,1,1826,3508,SCIENCE,Returning Students and New Students [P]
5,ACC1002X,LECTURE B2,16,11,1,1,1000,ENGINEERING,Returning Students and New Students [P]
6,ACC1002X,LECTURE B2,6,8,1,35,2337,SCHOOL OF COMPUTING,Returning Students and New Students [P]
7,ACC1002X,LECTURE B2,23,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
8,ACC1002X,LECTURE B2,1,2,100,451,451,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
9,ACC1006,LECTURE C1,20,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
10,ACC1006,LECTURE C2,39,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
11,ACC2002,LECTURE B1,11,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
12,ACC2002,LECTURE B1,37,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
13,ACC2002,LECTURE B2,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
14,ACC2002,LECTURE B2,51,2,1,1,148,SCHOOL OF BUSINESS,Returning Students and New Students [P]
15,ACC2002,LECTURE B2,7,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
16,ACC4611,SECTIONAL TEACHING J1,19,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
17,AR1102,DESIGN LECTURE 1,24,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
18,AR1326,LECTURE 1,32,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
19,AR1721,LECTURE 1,45,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
20,AR2102,DESIGN LECTURE 1,44,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
21,AR2223,LECTURE 1,40,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
22,AR2326,LECTURE 1,28,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
23,AR2724,LECTURE 1,32,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
24,AR3102,DESIGN LECTURE 1,28,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
25,AR3323,LECTURE 1,26,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
26,AR3324,LECTURE 1,25,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
27,AR4102,DESIGN LECTURE 1,23,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
28,AR4104,DESIGN LECTURE 1,31,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
29,AR4323,LECTURE 1,30,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
30,AR5011,LECTURE 1,53,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
31,BN4201,LECTURE 1,1,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
32,BN4202,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
33,BN4203,LECTURE 1,1,1,1001,1,1001,ENGINEERING,Returning Students and New Students [P]
34,BN4402,LECTURE 1,14,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
35,BSP1004,LECTURE D1,2,1,202,1,202,SCIENCE,Returning Students and New Students [P]
36,BSP1004,LECTURE D1,8,2,2,1,5230,ENGINEERING,Returning Students and New Students [P]
37,BSP1004,LECTURE D1,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
38,BSP1004,LECTURE D1,1,1,50,1,50,SCHOOL OF BUSINESS,Returning Students and New Students [P]
39,BSP1004,LECTURE D1,3,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [G]
40,BSP1004,LECTURE D2,1,1,2,1,2,SCIENCE,Returning Students and New Students [P]
41,BSP1004,LECTURE D2,2,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
42,BSP1004,LECTURE D2,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
43,BSP1004,LECTURE D2,29,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
44,BSP1004,LECTURE D2,2,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
45,BSP1004,LECTURE D2,8,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
46,BSP1005,LECTURE F1,2,2,1,1,38,SCIENCE,Returning Students and New Students [P]
47,BSP1005,LECTURE F1,1,2,1,201,201,ENGINEERING,Returning Students and New Students [P]
48,BSP1005,LECTURE F1,12,3,1,1,500,SCHOOL OF COMPUTING,Returning Students and New Students [P]
49,BSP1005,LECTURE F1,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
50,BSP1005,LECTURE F2,2,1,20,1,20,SCIENCE,Returning Students and New Students [P]
51,BSP1005,LECTURE F2,18,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
52,BSP1005,LECTURE F2,14,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
53,BSP1005,LECTURE F2,1,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
54,BSP2001,LECTURE A1,26,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
55,BSP2001,LECTURE A1,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
56,BSP2001,LECTURE A2,38,2,50,1,100,SCHOOL OF BUSINESS,Returning Students and New Students [P]
57,BSP2001,LECTURE A2,7,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
58,BSP2005,LECTURE E1,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
59,BSP2005,LECTURE E1,50,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
60,BSP2005,LECTURE E1,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
61,BSP2005,LECTURE E2,15,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
62,BSP2005,LECTURE E2,53,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
63,BSP2005,LECTURE E2,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
64,BSP3001,SECTIONAL TEACHING A1,11,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
65,BSP3001,SECTIONAL TEACHING A2,15,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
