,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR2221,LECTURE 1,90,73,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
1,AR2722,LECTURE 1,106,70,1,1,566,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
2,AR3101,DESIGN TUTORIAL 1,93,77,1,1,2001,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
3,AR3222,LECTURE 1,93,75,1,1,1822,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
4,AR4101,DESIGN TUTORIAL 1,90,40,1,1,5400,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
5,AR4103,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
6,AR4104,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
7,AR5011,LECTURE 1,25,31,1,1,5330,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
8,AR5011,LECTURE 2,25,3,1,1,1500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
9,AR5321,LECTURE 1,110,41,1,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
10,AS2213,LECTURE 1,2,2,100,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
11,AS2237,LECTURE 1,10,4,10,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P]
12,AS3232,LECTURE 1,3,3,100,1,700,ARTS & SOCIAL SCIENCES,Returning Students [P]
13,AS3239,LECTURE 1,1,3,50,311,311,ARTS & SOCIAL SCIENCES,Returning Students [P]
14,BHT4001A,LECTURE ZA,500,20,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
15,BHT4001B,LECTURE ZB,500,5,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
16,BHT4001C,LECTURE ZC,500,4,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
17,BHT4001D,LECTURE ZD,500,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
18,BN4301,LECTURE 1,40,38,1,1,2401,ENGINEERING,Returning Students [P]
19,BN4403,LECTURE 1,40,19,1,1,1000,ENGINEERING,Returning Students [P]
20,BN4406,LECTURE 1,40,29,1,1,3000,ENGINEERING,Returning Students [P]
21,BSP1004,SECTIONAL TEACHING D1,4,10,50,3500,5232,ENGINEERING,Returning Students [P]
22,BSP1004,SECTIONAL TEACHING D1,1,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
23,BSP1004,SECTIONAL TEACHING D1,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
24,BSP1004,SECTIONAL TEACHING D2,4,8,1000,2800,4500,ENGINEERING,Returning Students [P]
25,BSP1004,SECTIONAL TEACHING D2,1,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
26,BSP1004,SECTIONAL TEACHING D2,6,9,200,488,800,SCHOOL OF BUSINESS,Returning Students [P]
27,BSP1004,SECTIONAL TEACHING D3,4,6,10,700,2500,ENGINEERING,Returning Students [P]
28,BSP1004,SECTIONAL TEACHING D3,1,1,100,1,100,SCHOOL OF COMPUTING,Returning Students [P]
29,BSP1004,SECTIONAL TEACHING D3,6,6,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
30,BSP1004,SECTIONAL TEACHING D4,4,8,1305,2001,3650,ENGINEERING,Returning Students [P]
31,BSP1004,SECTIONAL TEACHING D4,1,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
32,BSP1004,SECTIONAL TEACHING D4,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
33,BSP1004,SECTIONAL TEACHING D5,4,7,12,600,1809,ENGINEERING,Returning Students [P]
34,BSP1004,SECTIONAL TEACHING D5,1,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
35,BSP1004,SECTIONAL TEACHING D5,7,7,13,1,150,SCHOOL OF BUSINESS,Returning Students [P]
36,BSP1005,LECTURE E1,20,17,1,1,2200,ENGINEERING,Returning Students [P]
37,BSP1005,LECTURE E1,7,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
38,BSP1005,LECTURE E2,20,7,1,1,600,ENGINEERING,Returning Students [P]
39,BSP1005,LECTURE E2,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
40,BSP2001,LECTURE A,277,277,1,1,601,SCHOOL OF BUSINESS,Returning Students [P]
41,BSP2005,LECTURE E,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
42,BSP2005,LECTURE E,185,114,1,1,600,SCHOOL OF BUSINESS,Returning Students [P]
43,BSP3001,SECTIONAL TEACHING A1,39,35,1,1,602,SCHOOL OF BUSINESS,Returning Students [P]
44,BSP3001,SECTIONAL TEACHING A2,39,37,1,1,1124,SCHOOL OF BUSINESS,Returning Students [P]
45,BSP3001,SECTIONAL TEACHING A3,39,38,2,1,900,SCHOOL OF BUSINESS,Returning Students [P]
46,BSP3001,SECTIONAL TEACHING A4,39,36,1,1,2721,SCHOOL OF BUSINESS,Returning Students [P]
47,BSP3001,SECTIONAL TEACHING A5,39,11,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
48,BU2280,LECTURE 1,140,71,1,1,600,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
49,BU2280,SECTIONAL TEACHING 2,15,11,1,1,300,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
50,BU2481,LECTURE 1,115,42,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
51,BU2481,SECTIONAL TEACHING 2,15,16,1,2,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
52,BU2482,LECTURE 1,125,59,1,1,600,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
53,BU2484,LECTURE 1,80,52,1,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
54,BU2484,LECTURE 2,130,64,1,1,2284,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
55,BU3180,LECTURE 1,150,76,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
56,BU3181,LECTURE 1,150,74,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
57,BU3380,LECTURE 1,160,79,1,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
58,BU3490,LECTURE 1,50,9,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
59,BU3491,LECTURE 1,100,9,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
60,BU3491,SECTIONAL TEACHING 2,30,5,7,1,1001,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
61,BU4380,LECTURE 1,120,73,1,1,5002,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
62,BU4381,SECTIONAL TEACHING 1,25,19,10,1,1002,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
63,BU4391,LECTURE 1,50,12,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
64,BU4480,LECTURE 1,140,84,1,1,5356,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
65,BU4480,SECTIONAL TEACHING 2,25,21,1,1,1001,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
