,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002X,LECTURE B1,16,41,1,2427,3801,SCIENCE,Returning Students and New Students [P]
1,ACC1002X,LECTURE B1,3,11,1000,4721,5000,ENGINEERING,Returning Students and New Students [P]
2,ACC1002X,LECTURE B1,44,26,1,1,991,SCHOOL OF COMPUTING,Returning Students and New Students [P]
3,ACC1002X,LECTURE B1,37,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
4,ACC1002X,LECTURE B2,18,38,3,1621,4170,SCIENCE,Returning Students and New Students [P]
5,ACC1002X,LECTURE B2,2,9,205,3666,5067,ENGINEERING,Returning Students and New Students [P]
6,ACC1002X,LECTURE B2,53,17,1,1,1969,SCHOOL OF COMPUTING,Returning Students and New Students [P]
7,ACC1002X,LECTURE B2,41,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
8,ACC1006,LECTURE C,2,1,100,1,100,SCHOOL OF BUSINESS,Returning Students and New Students [P]
9,ACC2002,LECTURE B1,11,3,20,1,400,SCHOOL OF BUSINESS,Returning Students and New Students [P]
10,ACC2002,LECTURE B1,8,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
11,ACC2002,LECTURE B2,1,1,100,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
12,ACC2002,LECTURE B2,9,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
13,ACC3606,SECTIONAL TEACHING A1,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
14,ACC3613,SECTIONAL TEACHING D1,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
15,ACC3613,SECTIONAL TEACHING D2,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
16,ACC3613,SECTIONAL TEACHING D3,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
17,ACC3615,SECTIONAL TEACHING E1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
18,ACC3615,SECTIONAL TEACHING E2,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
19,ACC3615,SECTIONAL TEACHING E3,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
20,AR1102,DESIGN TUTORIAL 1,5,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
21,AR1326,LECTURE 1,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
22,AR1721,LECTURE 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
23,AR2102,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
24,AR2223,LECTURE 1,15,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
25,AR2223,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Reserved for [G] in later round
26,AR2326,LECTURE 1,25,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
27,AR2724,LECTURE 1,22,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
28,AR3102,DESIGN TUTORIAL 1,23,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
29,AR3323,LECTURE 1,48,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
30,AR3324,LECTURE 1,26,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
31,AR4102,DESIGN TUTORIAL 1,20,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
32,AR4104,DESIGN TUTORIAL 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
33,AR4323,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
34,AR5011,LECTURE 2,41,2,1,1,5000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
35,BCP4002A,SECTIONAL TEACHING A,491,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
36,BCP4002B,SECTIONAL TEACHING B,499,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
37,BHT4001A,SECTIONAL TEACHING A,498,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
38,BHT4001B,SECTIONAL TEACHING B,499,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
39,BHT4001C,SECTIONAL TEACHING C,499,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
40,BN4201,LECTURE 1,1,2,3333,4040,4040,ENGINEERING,Returning Students and New Students [P]
41,BN4202,LECTURE 1,25,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
42,BN4402,LECTURE 1,15,1,111,1,111,ENGINEERING,Returning Students and New Students [P]
43,BN4404,LECTURE 1,11,1,10,1,10,ENGINEERING,Returning Students and New Students [P]
44,BSP1004,LECTURE D1,1,4,601,4775,4775,ENGINEERING,Returning Students and New Students [P]
45,BSP1004,LECTURE D1,25,1,200,1,200,SCHOOL OF BUSINESS,Returning Students and New Students [P]
46,BSP1004,LECTURE D1,6,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
47,BSP1004,LECTURE D2,1,2,200,920,920,ENGINEERING,Returning Students and New Students [P]
48,BSP1004,LECTURE D2,27,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
49,BSP1004,LECTURE D2,4,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
50,BSP1005,LECTURE F1,1,5,377,2001,2001,ENGINEERING,Returning Students and New Students [P]
51,BSP1005,LECTURE F1,33,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
52,BSP1005,LECTURE F2,1,1,3000,1,3000,ENGINEERING,Returning Students and New Students [P]
53,BSP1005,LECTURE F2,33,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
54,BSP2001,LECTURE A1,77,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
55,BSP2001,LECTURE A1,26,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
56,BSP2005,LECTURE E1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
57,BSP2005,LECTURE E1,1,4,356,900,900,SCHOOL OF BUSINESS,Returning Students and New Students [P]
58,BSP2005,LECTURE E1,14,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
59,BSP2005,LECTURE E2,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
60,BSP3001,SECTIONAL TEACHING A1,1,1,116,1,116,SCHOOL OF BUSINESS,Returning Students and New Students [P]
61,BSP3001,SECTIONAL TEACHING A10,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
62,BSP3001,SECTIONAL TEACHING A2,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
63,BSP3001,SECTIONAL TEACHING A3,1,1,100,1,100,SCHOOL OF BUSINESS,Returning Students and New Students [P]
64,BSP3001,SECTIONAL TEACHING A4,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
65,BSP3001,SECTIONAL TEACHING A5,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
66,BSP3001,SECTIONAL TEACHING A6,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
67,BSP3001,SECTIONAL TEACHING A7,13,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
68,BSP3001,SECTIONAL TEACHING A9,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
69,BU4180,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
70,BU4280,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
71,BU4491,LECTURE 1,50,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
72,CE2112,LECTURE 1,94,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
73,CE2112,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
74,CE2164,LECTURE 1,89,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
75,CE2183,LECTURE 1,83,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
76,CE2183,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
77,CE3116,LECTURE 1,62,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
78,CE3132,LECTURE 1,132,5,1,1,100,ENGINEERING,Returning Students and New Students [P]
79,CE3155,LECTURE 1,109,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
80,CE3166,LECTURE 1,102,1,2,1,2,ENGINEERING,Returning Students and New Students [P]
81,CE4103,LECTURE 1,9,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
82,CE4104,LECTURE 1,96,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
83,CE4258,LECTURE 1,46,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
84,CE5106,LECTURE 1,15,1,2968,1,2968,ENGINEERING,Returning Students and New Students [P]
85,CE5107,LECTURE 1,1,3,1906,4766,4766,ENGINEERING,Returning Students and New Students [P]
86,CE5207,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
87,CE5510,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
88,CE5513,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
89,CE5603,LECTURE 1,21,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
90,CE5610,LECTURE 1,13,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
91,CE5710,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
92,CE5711,LECTURE 1,24,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
93,CE5713,LECTURE 1,27,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
94,CE5714,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
95,CE5806,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
96,CE5881,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
97,CH1101E,LECTURE 1,94,2,165,1,1441,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
98,CH1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
99,CH2141,LECTURE 1,53,21,1,1,800,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
100,CH2141,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
101,CH2222,LECTURE 1,19,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
102,CH2222,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
103,CH2228,LECTURE 1,43,3,50,1,300,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
104,CH2228,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
105,CH2243,LECTURE 1,42,6,1,1,555,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
106,CH2243,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
107,CH2244,LECTURE 1,71,12,1,1,455,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
108,CH2244,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
109,CH2252,LECTURE 1,14,10,2,1,2000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
110,CH2252,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
111,CH2291,LECTURE 1,190,28,1,1,2230,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
112,CH2291,LECTURE 1,55,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
113,CH2293,LECTURE 1,35,13,1,1,1687,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
114,CH2293,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
115,CH3226,LECTURE 1,27,10,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
116,CH3226,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
117,CH3243,LECTURE 1,29,5,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
118,CH3243,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
119,CH3244,LECTURE 1,28,1,300,1,300,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
120,CH3244,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
121,CH3291,LECTURE 1,29,4,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
122,CH3291,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
123,CH4207,SEMINAR-STYLE MODULE CLASS 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
124,CH4222,LECTURE 1,31,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
125,CH4242,SEMINAR-STYLE MODULE CLASS 1,36,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
126,CH4243,SEMINAR-STYLE MODULE CLASS 1,28,1,10,1,10,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
127,CH4251,SEMINAR-STYLE MODULE CLASS 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
128,CH4261,SEMINAR-STYLE MODULE CLASS 1,27,3,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
129,CL1101E,LECTURE 1,122,11,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
130,CL1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
131,CL2101,LECTURE 1,81,13,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
132,CL2101,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
133,CL2102,LECTURE 1,73,11,1,1,657,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
134,CL2102,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
135,CL2103,LECTURE 1,102,11,1,1,751,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
136,CL2103,LECTURE 1,40,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
137,CL2204,LECTURE 1,50,7,1,1,60,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
138,CL2204,LECTURE 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
139,CL2241,LECTURE 1,59,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
140,CL2281,LECTURE 1,66,22,1,1,1365,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
141,CL2281,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
142,CL3201,LECTURE 1,21,10,5,1,1080,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
143,CL3201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
144,CL3202,LECTURE 1,40,4,1,1,4078,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
145,CL3202,LECTURE 1,8,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
