,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1326,LECTURE 1,15,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
1,AR1721,LECTURE 1,14,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
2,AR2102,DESIGN TUTORIAL 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
3,AR2223,LECTURE 1,9,14,303,1000,4780,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
4,AR2223,LECTURE 1,9,1,5,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Reserved for [G] in later round
5,AR2326,LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
6,AR2724,LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
7,AR3323,LECTURE 1,1,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
8,AR4102,DESIGN TUTORIAL 1,6,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
9,AR4102,DESIGN TUTORIAL 2,76,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
10,AR4104,DESIGN TUTORIAL 1,7,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
11,AR5011,LECTURE 1,10,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
12,AR5312,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
13,AS3232,SEMINAR-STYLE MODULE CLASS 1,5,2,1,1,1006,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
14,AS3232,SEMINAR-STYLE MODULE CLASS 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
15,AS3240,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
16,AS3240,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
17,BHT4001A,LECTURE ZA,477,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
18,BHT4001B,LECTURE ZB,478,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
19,BHT4001C,LECTURE ZC,480,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
20,BN3401,LECTURE 1,43,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
21,BN4202,LECTURE 1,33,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
22,BN4203,LECTURE 1,36,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
23,BN4402,LECTURE 1,46,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
24,BSP1004A,LECTURE D1,4,6,523,1000,1609,SCHOOL OF COMPUTING,Returning Students and New Students [P]
25,BSP1004A,LECTURE D1,4,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
26,BSP1004A,LECTURE D2,5,5,400,1,1000,SCHOOL OF COMPUTING,Returning Students and New Students [P]
27,BSP1004A,LECTURE D2,14,2,2,1,304,SCHOOL OF BUSINESS,NUS Students [G]
28,BSP1004B,LECTURE D3,2,5,3,3000,3752,ENGINEERING,Returning Students and New Students [P]
29,BSP1004B,LECTURE D3,15,3,10,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
30,BSP1004B,LECTURE D3,10,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
31,BSP1005,LECTURE F1,1,5,73,4633,4633,ENGINEERING,Returning Students and New Students [P]
32,BSP1005,LECTURE F1,2,2,1,1,51,SCHOOL OF BUSINESS,NUS Students [G]
33,BSP2001,LECTURE A1,261,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
34,BSP2001,LECTURE A1,13,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
35,BSP2001,LECTURE A2,278,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
36,BSP2001,LECTURE A2,14,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
37,BSP2005,LECTURE E1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
38,BSP2005,LECTURE E1,19,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
39,BSP2005,LECTURE E1,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
40,BSP2005,LECTURE E2,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
41,BSP2005,LECTURE E2,81,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
42,BSP2005,LECTURE E2,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
43,BSP3001A,SECTIONAL TEACHING A2,2,2,1,1,1747,SCHOOL OF BUSINESS,Returning Students and New Students [P]
44,BSP3001B,SECTIONAL TEACHING A3,12,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
45,BSP3001B,SECTIONAL TEACHING A4,3,3,1,1,2406,SCHOOL OF BUSINESS,Returning Students and New Students [P]
46,BU3182,LECTURE 1,11,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
47,BU3280,LECTURE 1,19,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
48,BU3381,LECTURE 1,23,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
49,BU4180,LECTURE 1,22,1,2000,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
50,BU4280,LECTURE 1,20,1,2000,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
51,BU4491,LECTURE 1,32,9,1,1,1200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
52,BU4491,LECTURE 1,15,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Reserved for [G] in later round
53,CE2112,LECTURE 1,102,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
54,CE2112,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
55,CE2164,LECTURE 1,64,5,1,1,5,ENGINEERING,Returning Students and New Students [P]
56,CE2183,LECTURE 1,101,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
57,CE2183,LECTURE 1,20,0,0,0,0,ENGINEERING,Reserved for [G] in later round
58,CE3116,LECTURE 1,76,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
59,CE3132,LECTURE 1,144,2,1,1,10,ENGINEERING,Returning Students and New Students [P]
60,CE3155,LECTURE 1,100,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
61,CE3166,LECTURE 1,77,2,1,1,10,ENGINEERING,Returning Students and New Students [P]
62,CE4104,LECTURE 1,53,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
63,CE4258,LECTURE 1,45,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
64,CE5106,LECTURE 1,8,1,100,1,100,ENGINEERING,Returning Students and New Students [P]
65,CE5107,LECTURE 1,6,1,1000,1,1000,ENGINEERING,Returning Students and New Students [P]
66,CE5108,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
67,CE5207,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
68,CE5308,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
69,CE5510,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
70,CE5610,LECTURE 1,15,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
71,CE5702,LECTURE 1,16,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
72,CE5710,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
73,CE5711,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
74,CE5713,LECTURE 1,18,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
75,CH1101E,LECTURE 1,122,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
76,CH1101E,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
77,CH2141,LECTURE 1,57,24,1,1,1334,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
78,CH2141,LECTURE 1,11,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
79,CH2222,LECTURE 1,47,2,50,1,800,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
80,CH2228,LECTURE 1,37,10,1,1,3292,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
81,CH2228,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
82,CH2244,LECTURE 1,123,27,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
83,CH2244,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
84,CH2291,LECTURE 1,201,30,1,1,2480,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
85,CH2291,LECTURE 1,30,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
86,CH3222,LECTURE 1,37,2,100,1,300,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
87,CH3222,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
88,CH3226,LECTURE 1,34,5,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
89,CH3226,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
90,CH3242,LECTURE 1,45,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
91,CH3242,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
92,CH3243,LECTURE 1,35,6,10,1,500,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
93,CH3243,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
94,CH3244,LECTURE 1,36,2,10,1,108,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
95,CH3244,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
96,CH4202,SECTIONAL TEACHING 1,15,3,1200,1,1779,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
97,CH4204,SECTIONAL TEACHING 1,26,1,100,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
98,CH4222,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
99,CH4224,SECTIONAL TEACHING 1,21,3,450,1,1201,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
100,CH4244,SECTIONAL TEACHING 1,16,2,200,1,3456,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
101,CH5224,SECTIONAL TEACHING 1,7,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
102,CH5244,SECTIONAL TEACHING 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
103,CL1101E,LECTURE 1,169,1,169,1,169,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
104,CL1101E,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
105,CL2101,LECTURE 1,109,9,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
106,CL2101,LECTURE 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
107,CL2102,LECTURE 1,62,8,1,1,201,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
108,CL2102,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
109,CL2103,LECTURE 1,115,19,11,1,2000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
110,CL2103,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
111,CL2204,LECTURE 1,74,9,11,1,1000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
112,CL2204,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
113,CL2241,LECTURE 1,48,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
114,CL2241,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
115,CL2281,LECTURE 1,55,39,1,1,1650,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
116,CL2281,LECTURE 1,10,1,50,1,50,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
117,CL3201,LECTURE 1,47,3,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
118,CL3201,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
119,CL3203,LECTURE 1,36,1,1000,1,1000,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
120,CL3203,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
121,CL3207,LECTURE 1,32,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
122,CL3207,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
123,CL3208,LECTURE 1,48,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
124,CL3208,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
125,CL3281,LECTURE 1,38,7,12,1,1592,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
126,CL3281,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
127,CM1101,LECTURE SL1,275,1,10,1,10,SCIENCE,Returning Students and New Students [P]
128,CM1101,LECTURE SL1,80,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
129,CM1101,LECTURE SL1,25,0,0,0,0,SCIENCE,Reserved for [G] in later round
130,CM1121,LECTURE SL1,448,1,20,1,20,SCIENCE,Returning Students and New Students [P]
131,CM1121,LECTURE SL1,25,0,0,0,0,SCIENCE,Reserved for [G] in later round
132,CM1131,LECTURE SL1,315,1,100,1,100,SCIENCE,Returning Students and New Students [P]
133,CM1161,LECTURE SL1,1,0,0,0,0,SCIENCE,Returning Students and New Students [P]
134,CM1502,LECTURE L,276,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
135,CM2101,LECTURE SL1,14,0,0,0,0,SCIENCE,Returning Students and New Students [P]
136,CM2111,LECTURE SL1,36,0,0,0,0,SCIENCE,Returning Students and New Students [P]
137,CM2121,LECTURE SL1,84,0,0,0,0,SCIENCE,Returning Students and New Students [P]
138,CM2132,LECTURE SL1,35,0,0,0,0,SCIENCE,Returning Students and New Students [P]
139,CM2142,LECTURE SL1,57,0,0,0,0,SCIENCE,Returning Students and New Students [P]
140,CM2166,LECTURE SL1,45,0,0,0,0,SCIENCE,Returning Students and New Students [P]
141,CM2167,LECTURE SL1,47,0,0,0,0,SCIENCE,Returning Students and New Students [P]
142,CM2264,LECTURE SL1,47,0,0,0,0,SCIENCE,Returning Students and New Students [P]
143,CM3211,LECTURE SL1,36,0,0,0,0,SCIENCE,Returning Students and New Students [P]
144,CM3225,LECTURE SL1,10,3,1,1,1000,SCIENCE,Returning Students and New Students [P]
145,CM3231,LECTURE SL1,123,0,0,0,0,SCIENCE,Returning Students and New Students [P]
146,CM3232,LECTURE SL1,102,2,1,1,10,SCIENCE,Returning Students and New Students [P]
147,CM3242,LECTURE SL1,46,2,1,1,2000,SCIENCE,Returning Students and New Students [P]
148,CM3251,LECTURE SL1,23,0,0,0,0,SCIENCE,Returning Students and New Students [P]
149,CM3265,LECTURE SL1,13,0,0,0,0,SCIENCE,Returning Students and New Students [P]
150,CM3266,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students and New Students [P]
151,CM3291,LECTURE SL1,67,1,2,1,2,SCIENCE,Returning Students and New Students [P]
152,CM3295,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students and New Students [P]
153,CM4212,LECTURE SL1,18,1,100,1,100,SCIENCE,Returning Students and New Students [P]
154,CM4215,LECTURE SL1,3,0,0,0,0,SCIENCE,Returning Students and New Students [P]
155,CM4222,LECTURE SL1,8,0,0,0,0,SCIENCE,Returning Students and New Students [P]
156,CM4224,LECTURE SL1,37,0,0,0,0,SCIENCE,Returning Students and New Students [P]
157,CM4226,LECTURE SL1,64,0,0,0,0,SCIENCE,Returning Students and New Students [P]
158,CM4242,LECTURE SL1,11,3,1,1,250,SCIENCE,Returning Students and New Students [P]
159,CM4265,LECTURE SL1,45,2,1,1,100,SCIENCE,Returning Students and New Students [P]
160,CN1111,LECTURE L,295,3,1,1,1467,ENGINEERING,Returning Students and New Students [P]
161,CN1111,LECTURE L,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
162,CN1111E,LECTURE 1,25,1,8,1,8,ENGINEERING,Returning Students and New Students [P]
163,CN2108,SECTIONAL TEACHING 1A,1,5,613,1500,1500,ENGINEERING,Returning Students and New Students [P]
164,CN2108,SECTIONAL TEACHING 4B,19,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
165,CN2116,LECTURE L,97,3,1,1,1,ENGINEERING,Returning Students and New Students [P]
166,CN2116,LECTURE L,10,0,0,0,0,ENGINEERING,Reserved for [G] in later round
167,CN2125,LECTURE L,40,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
168,CN3124,LECTURE L,55,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
169,CN4118,LECTURE L,264,3,1,1,10,ENGINEERING,Returning Students and New Students [P]
170,CN4120,LECTURE L,16,1,10,1,10,ENGINEERING,Returning Students and New Students [P]
171,CN4201,LECTURE L,1,11,100,5712,5712,ENGINEERING,Returning Students and New Students [P]
172,CN4203,LECTURE L,1,3,500,4962,4962,ENGINEERING,Returning Students and New Students [P]
173,CN4223,LECTURE L,6,8,1000,1936,6036,ENGINEERING,Returning Students and New Students [P]
174,CN4232,LECTURE L,1,4,1000,4843,4843,ENGINEERING,Returning Students and New Students [P]
175,CN4238,LECTURE L,2,4,449,2301,3400,ENGINEERING,Returning Students and New Students [P]
176,CN4241,LECTURE L,3,4,4,2002,2870,ENGINEERING,Returning Students and New Students [P]
177,CN4246,LECTURE L,4,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
178,CS1101,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
179,CS1101,LECTURE 1,22,28,1,267,2191,SCIENCE,Returning Students and New Students [P]
180,CS1101,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
181,CS1101,LECTURE 2,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
182,CS1101,LECTURE 2,30,4,1,1,100,SCIENCE,Returning Students and New Students [P]
183,CS1101,LECTURE 2,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
184,CS1101,LECTURE 3,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
185,CS1101,LECTURE 3,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
186,CS1101C,LECTURE A,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
187,CS1101C,LECTURE A,1,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
188,CS1102C,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
189,CS1102S,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
190,CS1102S,LECTURE 1,34,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
191,CS1102S,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
192,CS1102X,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
193,CS1102X,LECTURE 1,3,0,0,0,0,SCIENCE,Returning Students and New Students [P]
194,CS1102X,LECTURE 1,19,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
195,CS1102X,LECTURE 1,8,1,500,1,500,SCHOOL OF COMPUTING,NUS Students [G]
196,CS1102Y,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
197,CS1102Y,LECTURE 1,1,1,1613,1,1613,SCIENCE,Returning Students and New Students [P]
198,CS1102Y,LECTURE 1,28,1,100,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
199,CS1102Y,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
200,CS1105,LECTURE 1,116,2,100,1,500,SCHOOL OF COMPUTING,Returning Students and New Students [P]
201,CS1105,LECTURE 1,25,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
202,CS1105,LECTURE 2,123,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
203,CS1105,LECTURE 2,50,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
204,CS1231,LECTURE 1,40,7,1,1,4540,ENGINEERING,Returning Students and New Students [P]
205,CS1231,LECTURE 1,46,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
206,CS1231,LECTURE 2,20,1,10,1,10,ENGINEERING,Returning Students and New Students [P]
207,CS1231,LECTURE 2,57,2,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
208,CS1280,LECTURE 1,180,57,1,1,4685,SCHOOL OF COMPUTING,Returning Students and New Students [P]
209,CS1280,LECTURE 1,15,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
210,CS1281,LECTURE 1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
211,CS1281,LECTURE 1,170,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
212,CS2100,LECTURE 1,46,4,1,1,100,SCHOOL OF COMPUTING,Returning Students and New Students [P]
213,CS2100,LECTURE 1,18,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
214,CS2100,LECTURE 2,129,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
215,CS2100,LECTURE 2,7,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
216,CS2102,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
217,CS2102,LECTURE 1,22,1,1000,1,1000,ENGINEERING,Returning Students and New Students [P]
218,CS2102,LECTURE 1,76,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
219,CS2102,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
220,CS2102S,LECTURE 1,41,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
221,CS2103,LECTURE 1,7,3,1,1,1000,ENGINEERING,Returning Students and New Students [P]
222,CS2103,LECTURE 1,54,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
223,CS2103,LECTURE 1,7,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
224,CS2104,LECTURE 1,86,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
225,CS2104,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
226,CS2105,LECTURE 1,133,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
227,CS2105,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
228,CS2106,LECTURE 1,36,2,1,1,1,ENGINEERING,Returning Students and New Students [P]
229,CS2106,LECTURE 1,130,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
230,CS2106,LECTURE 1,19,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
231,CS2220,LECTURE 1,44,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
232,CS2250,LECTURE 1,144,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
233,CS2250,LECTURE 1,17,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
234,CS2261,LECTURE 1,67,3,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
235,CS2261,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
236,CS2281,LECTURE 1,70,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
237,CS2301,LECTURE 1,3,6,6,1500,1501,SCHOOL OF COMPUTING,Returning Students and New Students [P]
238,CS2306S,LECTURE 1,35,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
239,CS3103,LECTURE 1,71,1,1,1,1,SCHOOL OF COMPUTING,Returning Students and New Students [P]
240,CS3103,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
241,CS3211,LECTURE 1,72,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
242,CS3211,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
243,CS3214,LECTURE 1,89,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
244,CS3215,LECTURE 1,38,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
245,CS3223,LECTURE 1,88,1,200,1,200,SCHOOL OF COMPUTING,Returning Students and New Students [P]
246,CS3223,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
247,CS3225,LECTURE 1,54,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
248,CS3225,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,Reserved for [G] in later round
249,CS3230,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
250,CS3230,LECTURE 1,34,2,1,1,50,SCHOOL OF COMPUTING,Returning Students and New Students [P]
251,CS3230,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,NUS Students [G]
252,CS3231,LECTURE 1,36,1,300,1,300,SCHOOL OF COMPUTING,Returning Students and New Students [P]
