,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002X,LECTURE X1,30,6,1,1,350,SCIENCE,Returning Students [P]
2,ACC1002X,LECTURE X1,15,0,0,0,0,LAW,Returning Students [P]
3,ACC1002X,LECTURE X1,135,54,1,1,1000,ENGINEERING,Returning Students [P]
4,ACC1002X,LECTURE X1,3,5,18,350,992,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
5,ACC1002X,LECTURE X2,20,14,1,1,1007,SCIENCE,Returning Students [P]
6,ACC1002X,LECTURE X2,135,30,1,1,2470,ENGINEERING,Returning Students [P]
7,ACC1002X,LECTURE X2,20,9,1,1,1393,SCHOOL OF COMPUTING,Returning Students [P]
8,ACC1002X,LECTURE X2,3,5,20,333,1910,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
9,ACC2002,LECTURE B1,20,2,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
10,ACC2002,LECTURE B1,2,11,2,2400,3761,SCHOOL OF BUSINESS,Returning Students [P]
11,ACC4612D,SECTIONAL TEACHING D1,11,14,10,501,4590,SCHOOL OF BUSINESS,Returning Students [P]
12,ACC5001,SECTIONAL TEACHING E1,9,16,1001,2010,3634,SCHOOL OF BUSINESS,Returning Students [P]
13,AR2101,DESIGN LECTURE 1,145,91,1,1,50,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AR2223,LECTURE 1,154,91,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
15,AR2521,LECTURE 1,145,91,1,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR3101,DESIGN LECTURE 1,130,106,1,1,310,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
17,AR3421,LECTURE 1,130,107,1,1,342,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR4101,DESIGN LECTURE 1,70,38,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
19,AR4103,DESIGN LECTURE 1,40,18,1,1,1602,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR4222,LECTURE 1,5,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
21,AR4322,LECTURE 1,45,17,1,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR5011,LECTURE 1,80,37,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
23,AR5312,LECTURE 1,5,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR5321,LECTURE 1,100,54,1,1,2000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
25,AS2237,LECTURE 1,3,3,10,1,2370,ARTS & SOCIAL SCIENCES,Returning Students [P]
26,AS3239,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
27,BN3402,LECTURE 1,25,39,1000,2500,4350,ENGINEERING,Returning Students [P]
28,BN4202,LECTURE 1,30,12,1,1,410,ENGINEERING,Returning Students [P]
29,BN4301,LECTURE 1,60,55,1,1,3940,ENGINEERING,Returning Students [P]
30,BN4403,LECTURE 1,20,31,51,1801,4200,ENGINEERING,Returning Students [P]
31,BN4406,LECTURE 1,80,20,1,1,1100,ENGINEERING,Returning Students [P]
32,BSP1004X,LECTURE Y1,10,6,1,1,361,SCIENCE,Returning Students [P]
33,BSP1004X,LECTURE Y1,37,6,1,1,1500,ENGINEERING,Returning Students [P]
34,BSP1004X,LECTURE Y1,25,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
35,BSP1004X,LECTURE Y1,3,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
36,BSP1005,LECTURE D1,2,4,150,225,501,SCIENCE,Returning Students [P]
37,BSP1005,LECTURE D1,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
38,BSP1005,LECTURE D1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
39,BSP1005,LECTURE D2,3,3,1,1,600,ENGINEERING,Returning Students [P]
40,BSP1005,LECTURE D2,5,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
41,BSP1005,LECTURE D3,15,13,1,1,1235,ENGINEERING,Returning Students [P]
42,BSP2001,LECTURE X1,44,33,1,1,2003,SCHOOL OF BUSINESS,Returning Students [P]
43,BSP2001,LECTURE X2,45,8,1,1,2382,SCHOOL OF BUSINESS,Returning Students [P]
