,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,43,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
1,ACC1002X,LECTURE X1,6,22,299,1569,4000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
2,ACC1002X,LECTURE X2,6,19,1,1000,3207,SCHOOL OF BUSINESS,"NUS Students [P, G]"
3,ACC1006,LECTURE J1,83,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
4,ACC2002,LECTURE K1,80,3,1,1,11,SCHOOL OF BUSINESS,"NUS Students [P, G]"
5,ACC2002,LECTURE K2,67,6,1,1,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
6,ACC4611,SECTIONAL TEACHING J1,27,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
7,ACC4612A,SECTIONAL TEACHING K1,9,0,0,0,0,SCHOOL OF BUSINESS,"NUS Students [P, G]"
8,AR1102,DESIGN LECTURE 1,20,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR1326,LECTURE 1,21,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AR1721,LECTURE 1,31,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
11,AR2102,DESIGN LECTURE 1,36,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
12,AR2223,LECTURE 1,43,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
13,AR2326,LECTURE 1,43,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
14,AR2724,LECTURE 1,43,2,1,1,2,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
15,AR3102,DESIGN LECTURE 1,26,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
16,AR3323,LECTURE 1,41,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
17,AR3324,LECTURE 1,32,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
18,AR4102,DESIGN LECTURE 1,19,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
19,AR4104,DESIGN LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
20,AR4142,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
21,AR4223,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
22,AR4322,LECTURE 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
23,AR5011,LECTURE 1,9,2,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
24,AR5221,LECTURE 1,22,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
25,AS3239,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
26,AS4219,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
27,BN4201,LECTURE 1,18,0,0,0,0,ENGINEERING,NUS Students [P]
28,BN4202,LECTURE 1,10,1,1000,1,1000,ENGINEERING,NUS Students [P]
29,BN4203,LECTURE 1,41,0,0,0,0,ENGINEERING,NUS Students [P]
30,BN4402,LECTURE 1,56,2,1,1,1,ENGINEERING,NUS Students [P]
31,BN4404,LECTURE 1,1,3,1,6120,6120,ENGINEERING,NUS Students [P]
32,BSP1004X,LECTURE Y1,11,14,1,21,1700,SCHOOL OF BUSINESS,"NUS Students [P, G]"
