,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1121,LECTURE 1,18,1,300,1,300,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
1,AR1221,LECTURE 1,38,2,200,1,300,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
2,AR2101,DESIGN TUTORIAL 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
3,AR2722,LECTURE 1,26,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
4,AR4101,DESIGN TUTORIAL 1,48,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
5,AR4103,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
6,AR4104,DESIGN TUTORIAL 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
7,AR5011,LECTURE 1,4,2,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
8,AR5011,LECTURE 2,18,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
9,AR5321,LECTURE 1,63,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
10,AS3239,LECTURE 1,3,2,10,1,50,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
11,BHT4001A,LECTURE ZA,475,3,1,1,10,SCHOOL OF BUSINESS,NUS Students [P]
12,BHT4001B,LECTURE ZB,493,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
13,BHT4001C,LECTURE ZC,493,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
14,BHT4001D,LECTURE ZD,500,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
15,BN4301,LECTURE 1,1,0,0,0,0,ENGINEERING,NUS Students [P]
16,BN4403,LECTURE 1,19,0,0,0,0,ENGINEERING,NUS Students [P]
17,BN4406,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
18,BSP1004,SECTIONAL TEACHING D1,1,4,51,2000,2000,SCHOOL OF BUSINESS,"NUS Students [P, G]"
19,BSP1004,SECTIONAL TEACHING D3,4,10,50,1210,1600,SCHOOL OF BUSINESS,"NUS Students [P, G]"
20,BSP1004,SECTIONAL TEACHING D4,1,3,281,1497,1497,SCHOOL OF BUSINESS,"NUS Students [P, G]"
21,BSP1004,SECTIONAL TEACHING D5,5,9,100,668,1747,SCHOOL OF BUSINESS,"NUS Students [P, G]"
22,BSP1005,LECTURE E2,3,13,1,599,745,SCHOOL OF BUSINESS,"NUS Students [P, G]"
23,BSP2001,LECTURE A,21,3,1,1,415,SCHOOL OF BUSINESS,"NUS Students [P, G]"
24,BSP2005,LECTURE E,92,1,1,1,1,SCHOOL OF BUSINESS,"NUS Students [P, G]"
25,BSP3001,SECTIONAL TEACHING A1,3,1,1000,1,1000,SCHOOL OF BUSINESS,NUS Students [P]
26,BSP3001,SECTIONAL TEACHING A2,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
27,BSP3001,SECTIONAL TEACHING A4,4,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [P]
28,BSP3001,SECTIONAL TEACHING A5,25,1,1,1,1,SCHOOL OF BUSINESS,NUS Students [P]
29,BU2280,LECTURE 1,64,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
30,BU2280,SECTIONAL TEACHING 2,4,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
31,BU2481,LECTURE 1,66,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
32,BU2482,LECTURE 1,62,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
33,BU2484,LECTURE 1,50,4,1,1,50,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
34,BU2484,LECTURE 2,65,4,1,1,30,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
35,BU3180,LECTURE 1,69,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
36,BU3181,LECTURE 1,72,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
37,BU3380,LECTURE 1,75,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
38,BU3490,LECTURE 1,29,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
39,BU3491,LECTURE 1,90,1,1000,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
40,BU3491,SECTIONAL TEACHING 2,22,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
41,BU4380,LECTURE 1,40,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
42,BU4381,SECTIONAL TEACHING 1,6,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
43,BU4391,LECTURE 1,39,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
44,BU4480,LECTURE 1,49,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
45,BU4480,SECTIONAL TEACHING 2,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
46,BU4490,LECTURE 1,51,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [P]
47,CE2134,LECTURE 1,135,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
48,CE2155,LECTURE 1,139,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
49,CE2184,LECTURE 1,124,2,1,1,10,ENGINEERING,"NUS Students [P, G]"
50,CE2407,LECTURE 1,119,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
51,CE2408,LECTURE 1,145,1,1,1,1,ENGINEERING,"NUS Students [P, G]"
52,CE3101,LECTURE 1,134,3,1,1,1,ENGINEERING,"NUS Students [P, G]"
53,CE3115,LECTURE 1,60,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
54,CE3121,LECTURE 1,114,3,1,1,1,ENGINEERING,"NUS Students [P, G]"
55,CE3165,LECTURE 1,96,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
56,CE4257,LECTURE 1,16,0,0,0,0,ENGINEERING,"NUS Students [P, G]"
57,CE5104,LECTURE 1,2,2,321,1,2300,ENGINEERING,NUS Students [P]
58,CE5105,LECTURE 1,12,0,0,0,0,ENGINEERING,NUS Students [P]
59,CE5204,LECTURE 1,15,1,10,1,10,ENGINEERING,NUS Students [P]
60,CE5205,LECTURE 1,1,3,2000,4248,4248,ENGINEERING,NUS Students [P]
61,CE5509,LECTURE 1,8,0,0,0,0,ENGINEERING,NUS Students [P]
62,CE5514,LECTURE 1,13,0,0,0,0,ENGINEERING,NUS Students [P]
63,CE5604,LECTURE 1,7,1,100,1,100,ENGINEERING,NUS Students [P]
64,CE5710,LECTURE 1,9,1,100,1,100,ENGINEERING,NUS Students [P]
65,CE5712,LECTURE 1,14,0,0,0,0,ENGINEERING,NUS Students [P]
66,CE5805,LECTURE 1,10,1,2,1,2,ENGINEERING,NUS Students [P]
67,CH1101E,LECTURE 1,84,6,1,1,398,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
68,CH2121,LECTURE 1,19,10,1,1,582,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
69,CH2223,LECTURE 1,73,7,1,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
70,CH2225,LECTURE 1,47,1,1,1,1,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
71,CH2252,LECTURE 1,19,10,1,1,1330,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
72,CH2271,LECTURE 1,57,8,1,1,67,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
73,CH2291,LECTURE 1,169,11,1,1,1000,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
74,CH3222,LECTURE 1,25,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
75,CH3223,LECTURE 1,41,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
76,CH3243,LECTURE 1,67,1,2,1,2,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
77,CH4201,SECTIONAL TEACHING 1,30,1,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
78,CH4204,SECTIONAL TEACHING 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
79,CH4206,SECTIONAL TEACHING 1,26,3,1,1,1000,ARTS & SOCIAL SCIENCES,NUS Students [P]
80,CH4223,SECTIONAL TEACHING 1,36,2,30,1,162,ARTS & SOCIAL SCIENCES,NUS Students [P]
81,CH4225,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
82,CH4251,SECTIONAL TEACHING 1,31,2,1,1,1,ARTS & SOCIAL SCIENCES,NUS Students [P]
83,CH5213,SECTIONAL TEACHING 1,7,3,1,1,100,ARTS & SOCIAL SCIENCES,NUS Students [P]
84,CH5223,SECTIONAL TEACHING 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
85,CH5224,SECTIONAL TEACHING 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,NUS Students [P]
86,CL1101E,LECTURE 1,87,24,1,1,700,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
87,CL2102,LECTURE 1,84,3,3,1,949,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
88,CL2121,LECTURE 1,30,1,50,1,50,ARTS & SOCIAL SCIENCES,NUS Students [P]
89,CL2206,LECTURE 1,11,1,100,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
90,CL2280,LECTURE 1,43,41,1,1,1813,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
91,CL3202,LECTURE 1,54,3,100,1,100,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
92,CL3204,LECTURE 1,30,2,1,1,10,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
93,CL3205,LECTURE 1,38,0,0,0,0,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
94,CL3206,LECTURE 1,40,2,1,1,12,ARTS & SOCIAL SCIENCES,"NUS Students [P, G]"
95,CM1101,LECTURE SL1,47,3,1,1,2000,SCIENCE,NUS Students [P]
96,CM1111,LECTURE SL1,1,1,500,1,500,SCIENCE,"NUS Students [P, G]"
97,CM1417,LECTURE SL1,7,2,1,1,10,SCIENCE,NUS Students [P]
98,CM1501,LECTURE L,64,0,0,0,0,SCIENCE,NUS Students [P]
99,CM2101,LECTURE SL1,161,0,0,0,0,SCIENCE,NUS Students [P]
100,CM2102,LECTURE SL1,140,0,0,0,0,SCIENCE,NUS Students [P]
101,CM2111,LECTURE SL1,3,2,500,1,600,SCIENCE,NUS Students [P]
102,CM2132,LECTURE SL1,59,0,0,0,0,SCIENCE,NUS Students [P]
103,CM2142,LECTURE SL1,1,1,100,1,100,SCIENCE,NUS Students [P]
104,CM2161,LECTURE SL1,15,0,0,0,0,SCIENCE,NUS Students [P]
105,CM2263,LECTURE SL1,33,0,0,0,0,SCIENCE,NUS Students [P]
106,CM3211,LECTURE SL1,98,1,1,1,1,SCIENCE,NUS Students [P]
107,CM3221,LECTURE SL1,65,2,50,1,200,SCIENCE,NUS Students [P]
108,CM3222,LECTURE SL1,62,0,0,0,0,SCIENCE,NUS Students [P]
109,CM3241,LECTURE SL1,82,1,100,1,100,SCIENCE,NUS Students [P]
110,CM3291,LECTURE SL1,2,3,710,901,1600,SCIENCE,NUS Students [P]
111,CM3292,LECTURE SL1,63,0,0,0,0,SCIENCE,NUS Students [P]
112,CM4223,LECTURE SL1,9,1,1,1,1,SCIENCE,NUS Students [P]
113,CM4241,LECTURE SL1,8,0,0,0,0,SCIENCE,NUS Students [P]
114,CM4242,LECTURE SL1,11,1,1,1,1,SCIENCE,NUS Students [P]
