,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,43,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
1,ACC1002X,LECTURE X1,19,35,500,1655,3800,SCIENCE,Returning Students and New Students [P]
2,ACC1002X,LECTURE X1,15,0,0,0,0,LAW,Returning Students and New Students [P]
3,ACC1002X,LECTURE X1,76,15,1,1,1568,ENGINEERING,Returning Students and New Students [P]
4,ACC1002X,LECTURE X1,7,11,1,500,1512,SCHOOL OF COMPUTING,Returning Students and New Students [P]
5,ACC1002X,LECTURE X2,30,46,100,1000,2599,SCIENCE,Returning Students and New Students [P]
6,ACC1002X,LECTURE X2,61,31,1,1,2000,ENGINEERING,Returning Students and New Students [P]
7,ACC1002X,LECTURE X2,12,6,11,1,850,SCHOOL OF COMPUTING,Returning Students and New Students [P]
8,ACC1002X,LECTURE X2,1,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
9,ACC1002X,LECTURE X2,4,25,10,2213,2509,SCHOOL OF BUSINESS,NUS Students [G]
10,ACC1006,LECTURE J1,65,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
11,ACC1006,LECTURE J1,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
12,ACC2002,LECTURE K1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
13,ACC2002,LECTURE K1,65,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
14,ACC2002,LECTURE K1,16,19,5,105,2100,SCHOOL OF BUSINESS,NUS Students [G]
15,ACC2002,LECTURE K2,19,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
16,ACC2002,LECTURE K2,60,2,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
17,ACC2002,LECTURE K2,17,21,1,250,2012,SCHOOL OF BUSINESS,NUS Students [G]
18,ACC4611,SECTIONAL TEACHING J1,24,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
19,ACC4611,SECTIONAL TEACHING J1,3,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
20,ACC4612A,SECTIONAL TEACHING K1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
21,ACC4612A,SECTIONAL TEACHING K1,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
22,AR1102,DESIGN LECTURE 1,21,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
23,AR1326,LECTURE 1,22,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
24,AR1721,LECTURE 1,32,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
25,AR2102,DESIGN LECTURE 1,40,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
26,AR2223,LECTURE 1,46,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
27,AR2326,LECTURE 1,46,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
28,AR2724,LECTURE 1,47,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
29,AR3102,DESIGN LECTURE 1,29,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
30,AR3323,LECTURE 1,42,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
31,AR3324,LECTURE 1,33,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
32,AR4102,DESIGN LECTURE 1,20,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
33,AR4104,DESIGN LECTURE 1,13,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
34,AR4142,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
35,AR4223,LECTURE 1,1,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
36,AR4322,LECTURE 1,12,2,1,1,10,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
37,AR5011,LECTURE 1,11,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
38,AR5221,LECTURE 1,24,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students and New Students [P]
39,AS3239,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
40,AS3239,LECTURE 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Reserved for [G] in later round
41,AS4219,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students and New Students [P]
42,BN4201,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
43,BN4202,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
44,BN4203,LECTURE 1,41,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
45,BN4402,LECTURE 1,59,3,1,1,600,ENGINEERING,Returning Students and New Students [P]
46,BN4404,LECTURE 1,2,1,1,1,1,ENGINEERING,Returning Students and New Students [P]
47,BSP1004X,LECTURE Y1,3,5,52,560,1000,SCIENCE,Returning Students and New Students [P]
48,BSP1004X,LECTURE Y1,31,6,1,1,1000,ENGINEERING,Returning Students and New Students [P]
49,BSP1004X,LECTURE Y1,50,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
50,BSP1004X,LECTURE Y1,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
51,BSP1004X,LECTURE Y1,1,1,300,1,300,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
52,BSP1004X,LECTURE Y1,35,53,1,799,2300,SCHOOL OF BUSINESS,NUS Students [G]
53,BSP1005,LECTURE D1,7,7,15,1,486,SCIENCE,Returning Students and New Students [P]
54,BSP1005,LECTURE D1,6,6,1,1,3394,ENGINEERING,Returning Students and New Students [P]
55,BSP1005,LECTURE D1,28,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
56,BSP1005,LECTURE D1,49,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
57,BSP1005,LECTURE D1,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students and New Students [P]
58,BSP1005,LECTURE D1,17,24,150,463,1103,SCHOOL OF BUSINESS,NUS Students [G]
59,BSP1005,LECTURE D2,7,9,1,176,700,SCIENCE,Returning Students and New Students [P]
60,BSP1005,LECTURE D2,12,9,1,1,1000,ENGINEERING,Returning Students and New Students [P]
61,BSP1005,LECTURE D2,29,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
62,BSP1005,LECTURE D2,42,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
63,BSP1005,LECTURE D2,19,29,1,476,1233,SCHOOL OF BUSINESS,NUS Students [G]
64,BSP2001,LECTURE G1,64,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
65,BSP2001,LECTURE G1,20,3,1,1,55,SCHOOL OF BUSINESS,NUS Students [G]
66,BSP2001,LECTURE G2,67,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
67,BSP2001,LECTURE G2,20,4,1,1,90,SCHOOL OF BUSINESS,NUS Students [G]
68,BSP2005,LECTURE E1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
69,BSP2005,LECTURE E1,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
70,BSP2005,LECTURE E1,20,1,100,1,100,SCHOOL OF BUSINESS,NUS Students [G]
71,BSP2005,LECTURE E2,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students and New Students [P]
72,BSP2005,LECTURE E2,3,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
73,BSP2005,LECTURE E2,20,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
74,BSP3001A,SECTIONAL TEACHING A1,7,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
75,BSP3001A,SECTIONAL TEACHING A1,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
76,BSP3001A,SECTIONAL TEACHING A2,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
77,BSP3001A,SECTIONAL TEACHING A2,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
78,BSP3001A,SECTIONAL TEACHING A3,9,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
79,BSP3001A,SECTIONAL TEACHING A3,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
80,BSP3001B,SECTIONAL TEACHING B4,9,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
81,BSP3001B,SECTIONAL TEACHING B4,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
82,BSP3001B,SECTIONAL TEACHING B5,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
83,BSP3001B,SECTIONAL TEACHING B5,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
84,BSP3001B,SECTIONAL TEACHING B6,9,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
85,BSP3001B,SECTIONAL TEACHING B6,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
86,BSP3001C,SECTIONAL TEACHING C7,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
87,BSP3001C,SECTIONAL TEACHING C7,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
88,BSP3001C,SECTIONAL TEACHING C8,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students and New Students [P]
89,BSP3001C,SECTIONAL TEACHING C8,2,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
90,BSP3513,SECTIONAL TEACHING M1,45,2,1,1,216,SCHOOL OF BUSINESS,Returning Students and New Students [P]
91,BSP3513,SECTIONAL TEACHING M1,5,9,49,702,2087,SCHOOL OF BUSINESS,NUS Students [G]
92,BSP4512,SECTIONAL TEACHING D1,22,1,1,1,1,SCHOOL OF BUSINESS,Returning Students and New Students [P]
93,BSP4512,SECTIONAL TEACHING D1,5,0,0,0,0,SCHOOL OF BUSINESS,NUS Students [G]
94,CE2112,LECTURE 1,49,0,0,0,0,ENGINEERING,Returning Students and New Students [P]
95,CE2183,LECTURE 1,10,6,2,1,200,ENGINEERING,NUS Students [G]
