,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,15,2,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002X,LECTURE X1,30,13,1,1,100,SCIENCE,Returning Students [P]
2,ACC1002X,LECTURE X1,15,0,0,0,0,LAW,Returning Students [P]
3,ACC1002X,LECTURE X1,150,67,1,1,2000,ENGINEERING,Returning Students [P]
4,ACC1002X,LECTURE X1,20,13,1,1,800,SCHOOL OF COMPUTING,Returning Students [P]
5,ACC1002X,LECTURE X2,20,11,1,1,400,SCIENCE,Returning Students [P]
6,ACC1002X,LECTURE X2,110,55,1,1,3947,ENGINEERING,Returning Students [P]
7,ACC1002X,LECTURE X2,20,5,1,1,500,SCHOOL OF COMPUTING,Returning Students [P]
8,ACC1002X,LECTURE X2,6,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
9,ACC2002,LECTURE B1,40,61,1,950,2001,SCHOOL OF BUSINESS,Returning Students [P]
10,ACC4612D,SECTIONAL TEACHING D1,32,5,1,1,999,SCHOOL OF BUSINESS,Returning Students [P]
11,ACC4612E,SECTIONAL TEACHING E1,32,45,126,813,4500,SCHOOL OF BUSINESS,Returning Students [P]
12,AR2101,DESIGN LECTURE 1,170,126,1,1,25,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
13,AR2221,LECTURE 1,60,65,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AR2521,LECTURE 1,170,128,1,1,200,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
15,AR2723,LECTURE 1,170,128,1,1,25,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR3101,DESIGN LECTURE 1,107,80,1,1,26,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
17,AR3222,LECTURE 1,107,80,1,1,26,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR4101,DESIGN LECTURE 1,55,36,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
19,AR4103,DESIGN LECTURE 1,46,17,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR4222,LECTURE 1,5,3,1,1,500,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
21,AR4322,LECTURE 1,46,18,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR5011,LECTURE 1,60,37,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
23,AR5312,LECTURE 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR5321,LECTURE 1,95,52,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
25,AS2236,LECTURE 1,10,2,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
26,AS2237,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
27,AS3238,LECTURE 1,5,3,1,1,300,ARTS & SOCIAL SCIENCES,Returning Students [P]
28,BN3402,LECTURE 1,25,45,4,2500,5849,ENGINEERING,Returning Students [P]
29,BN4301,LECTURE 1,60,65,100,200,4796,ENGINEERING,Returning Students [P]
30,BN4403,LECTURE 1,24,25,1,3,2837,ENGINEERING,Returning Students [P]
31,BN4406,LECTURE 1,80,16,1,1,1500,ENGINEERING,Returning Students [P]
32,BSP1004X,LECTURE Y1,10,4,1,1,300,SCIENCE,Returning Students [P]
33,BSP1004X,LECTURE Y1,37,9,1,1,950,ENGINEERING,Returning Students [P]
34,BSP1004X,LECTURE Y1,25,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
35,BSP1004X,LECTURE Y1,2,2,16,1,1501,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
36,BSP1005,LECTURE D1,5,1,100,1,100,SCIENCE,Returning Students [P]
37,BSP1005,LECTURE D1,15,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
38,BSP1005,LECTURE D1,5,2,1,1,10,SCHOOL OF BUSINESS,Returning Students [P]
39,BSP1005,LECTURE D2,15,1,10,1,10,SCHOOL OF COMPUTING,Returning Students [P]
40,BSP1005,LECTURE D2,3,2,1,1,101,SCHOOL OF BUSINESS,Returning Students [P]
41,BSP1005,LECTURE D2,2,1,3,1,3,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
42,BSP1005,LECTURE D3,15,6,1,1,100,SCIENCE,Returning Students [P]
43,BSP1005,LECTURE D3,70,15,1,1,950,ENGINEERING,Returning Students [P]
44,BSP1005,LECTURE D3,1,3,60,2345,2345,SCHOOL OF BUSINESS,Returning Students [P]
45,BSP2001,LECTURE X1,10,23,1,1257,2779,SCHOOL OF BUSINESS,Returning Students [P]
46,BSP2001,LECTURE X2,7,16,1,1327,3000,SCHOOL OF BUSINESS,Returning Students [P]
47,BSP2005,LECTURE E1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
48,BSP2005,LECTURE E1,30,12,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
