,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002X,LECTURE X1,2,15,399,1518,1600,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
1,ACC1002X,LECTURE X1,5,1,500,1,500,SCIENCE,New Students [P]
2,ACC1002X,LECTURE X1,15,1,1,1,1,ENGINEERING,New Students [P]
3,ACC1002X,LECTURE X1,24,1,13,1,13,SCHOOL OF COMPUTING,New Students [P]
4,ACC1002X,LECTURE X1,4,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
5,ACC1002X,LECTURE X2,2,8,51,2388,2405,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
6,ACC1002X,LECTURE X2,28,0,0,0,0,ENGINEERING,New Students [P]
7,ACC1002X,LECTURE X2,28,1,746,1,746,SCHOOL OF COMPUTING,New Students [P]
8,ACC1002X,LECTURE X3,1,8,200,2000,2000,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
9,ACC1002X,LECTURE X3,15,2,1,1,101,SCIENCE,New Students [P]
10,ACC1002X,LECTURE X3,2,0,0,0,0,ENGINEERING,New Students [P]
11,ACC4611,SECTIONAL TEACHING K1,11,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
12,ACC4612D,SECTIONAL TEACHING D1,3,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
13,AR1101,DESIGN LECTURE 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
14,AR1327,LECTURE 1,10,2,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
15,AR2101,DESIGN LECTURE 1,10,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR2222,LECTURE 1,1,3,200,222,222,SCHOOL OF DESIGN AND ENVIRONMENT,NUS Students [G]
17,AR2223,LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR2225,LECTURE 1,13,6,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
19,AR2521,LECTURE 1,14,1,5,1,5,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR3101,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
21,AR3421,LECTURE 1,22,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR4101,DESIGN LECTURE 1,12,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
23,AR4103,DESIGN LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
24,AR5011,LECTURE 1,15,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
25,AR5321,LECTURE 1,15,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
26,AS2237,LECTURE 1,16,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
27,AS3239,LECTURE 1,2,1,751,1,751,ARTS & SOCIAL SCIENCES,Returning Students [P] and NUS Students [G]
28,AS3239,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
29,AS4219,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
30,AS4232,SEMINAR-STYLE MODULE CLASS 1,2,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
31,BN4202,LECTURE 1,1,2,1,15,15,ENGINEERING,Returning Students [P]
32,BN4301,LECTURE 1,10,1,1,1,1,ENGINEERING,Returning Students [P]
33,BN4406,LECTURE 1,46,0,0,0,0,ENGINEERING,Returning Students [P]
34,BSP1005,LECTURE D1,15,2,1,1,500,SCHOOL OF BUSINESS,Returning Students [P] and NUS Students [G]
35,BSP1005,LECTURE D1,5,1,1,1,1,SCIENCE,New Students [P]
36,BSP1005,LECTURE D1,4,0,0,0,0,ENGINEERING,New Students [P]
37,BSP1005,LECTURE D1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
