,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,ACC1002,LECTURE V1,10,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
1,ACC1002,LECTURE V2,9,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
2,ACC1002X,LECTURE X1,6,1,1,1,1,SCIENCE,Returning Students [P]
3,ACC1002X,LECTURE X1,15,0,0,0,0,LAW,Returning Students [P]
4,ACC1002X,LECTURE X1,35,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
5,ACC1002X,LECTURE X2,100,10,1,1,50,ENGINEERING,Returning Students [P]
6,ACC1002X,LECTURE X3,9,0,0,0,0,SCIENCE,Returning Students [P]
7,ACC1002X,LECTURE X3,120,2,1,1,73,ENGINEERING,Returning Students [P]
8,ACC2002,LECTURE B2,25,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
9,ACC4611,SECTIONAL TEACHING K1,15,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
10,ACC4612D,SECTIONAL TEACHING D1,3,1,1,1,1,SCHOOL OF BUSINESS,Returning Students [P]
11,ACC4612E,SECTIONAL TEACHING E1,15,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
12,ACC5001,SECTIONAL TEACHING E1,13,8,10,1,6212,SCHOOL OF BUSINESS,Returning Students [P]
13,AR2101,DESIGN LECTURE 1,56,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
14,AR2223,LECTURE 1,56,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
15,AR2521,LECTURE 1,63,1,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
16,AR3101,DESIGN LECTURE 1,24,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
17,AR3421,LECTURE 1,26,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
18,AR4101,DESIGN LECTURE 1,19,4,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
19,AR4103,DESIGN LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
20,AR5011,LECTURE 1,27,3,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
21,AR5312,LECTURE 1,5,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
22,AR5321,LECTURE 1,37,5,1,1,1,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
23,AS2237,LECTURE 1,5,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
24,AS3239,LECTURE 1,1,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
25,BN4406,LECTURE 1,63,3,1,1,501,ENGINEERING,Returning Students [P]
26,BSP1004X,LECTURE Y1,4,0,0,0,0,SCIENCE,Returning Students [P]
27,BSP1004X,LECTURE Y1,33,0,0,0,0,ENGINEERING,Returning Students [P]
28,BSP1004X,LECTURE Y1,24,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
29,BSP1004X,LECTURE Y1,3,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
30,BSP1005,LECTURE D1,2,1,200,1,200,SCHOOL OF BUSINESS,Returning Students [P]
31,BSP1005,LECTURE D2,2,0,0,0,0,ENGINEERING,Returning Students [P]
32,BSP1005,LECTURE D2,2,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
33,BSP1005,LECTURE D2,3,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
34,BSP2005,LECTURE E1,13,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
35,BSP2005,LECTURE E1,2,2,1,1,100,SCHOOL OF BUSINESS,Returning Students [P]
36,BSP2005,LECTURE E2,12,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
37,BSP3513,SECTIONAL TEACHING V1,17,1,1000,1,1000,SCHOOL OF BUSINESS,Returning Students [P]
38,CE2134,LECTURE 1,38,4,1,1,2,ENGINEERING,Returning Students [P]
39,CE2155,LECTURE 1,70,4,1,1,2,ENGINEERING,Returning Students [P]
40,CE2184,LECTURE 1,106,4,1,1,2,ENGINEERING,Returning Students [P]
41,CE2407,LECTURE 1,33,3,1,1,2,ENGINEERING,Returning Students [P]
42,CE2409,LECTURE 1,221,1,1,1,1,ENGINEERING,Returning Students [P]
43,CE3101,PACKAGED LECTURE 1,5,0,0,0,0,ENGINEERING,Returning Students [P]
44,CE3115,LECTURE 1,34,2,1,1,1,ENGINEERING,Returning Students [P]
45,CE3121,LECTURE 1,32,2,1,1,1,ENGINEERING,Returning Students [P]
46,CE3155,LECTURE 1,36,2,1,1,1,ENGINEERING,Returning Students [P]
47,CE4103,LECTURE DSG,33,6,1,1,999,ENGINEERING,Returning Students [P]
48,CE4104,LECTURE PRJ,37,4,2,1,999,ENGINEERING,Returning Students [P]
49,CE4231,LECTURE 1,25,1,50,1,50,ENGINEERING,Returning Students [P]
50,CE4257,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students [P]
51,CE5101,LECTURE 1,10,1,100,1,100,ENGINEERING,Returning Students [P]
52,CE5113,LECTURE 1,11,0,0,0,0,ENGINEERING,Returning Students [P]
53,CE5203,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students [P]
54,CE5205,LECTURE 1,3,3,1,1,5000,ENGINEERING,Returning Students [P]
55,CE5307,LECTURE 1,8,1,100,1,100,ENGINEERING,Returning Students [P]
56,CE5312,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
57,CE5313,LECTURE 1,6,0,0,0,0,ENGINEERING,Returning Students [P]
58,CE5509,LECTURE 1,3,1,100,1,100,ENGINEERING,Returning Students [P]
59,CE5510,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students [P]
60,CE5514,LECTURE 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
61,CE5610,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
62,CE5804,LECTURE 1,3,2,100,1,100,ENGINEERING,Returning Students [P]
63,CG3002,LECTURE 1,34,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
64,CG3207,LECTURE 1,14,0,0,0,0,ENGINEERING,Returning Students [P]
65,CG3207,LECTURE 1,55,2,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
66,CH1101E,LECTURE 1,27,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
67,CH2121,LECTURE 1,29,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
68,CH2161,SECTIONAL TEACHING 1,5,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
69,CH2162,LECTURE 1,3,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
70,CH2223,LECTURE 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
71,CH2244,LECTURE 1,10,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
72,CH3221,LECTURE 1,9,2,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P]
73,CH3225,LECTURE 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
74,CH3254,SEMINAR-STYLE MODULE CLASS 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
75,CH3261,LECTURE 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
76,CH3273,SEMINAR-STYLE MODULE CLASS 1,17,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
77,CH4201,LECTURE 1,45,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
78,CH4204,LECTURE 1,44,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
79,CH4226,SEMINAR-STYLE MODULE CLASS 1,29,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
80,CH4246,SEMINAR-STYLE MODULE CLASS 1,27,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
81,CH4261,SEMINAR-STYLE MODULE CLASS 1,25,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
82,CH4882A,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
83,CL1101E,LECTURE 1,21,2,20,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P]
84,CL2101,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
85,CL2102,LECTURE 1,13,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
86,CL2121,LECTURE 1,14,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
87,CL2260,LECTURE 1,20,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
88,CL2280,LECTURE 1,50,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
89,CL2291,LECTURE 1,29,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
90,CL3201,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
91,CL3204,LECTURE 1,24,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
92,CL3207,LECTURE 1,15,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
93,CL3221,LECTURE 1,9,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
94,CL3282,LECTURE 1,21,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
95,CM1111,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
96,CM1131,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
97,CM1131,LECTURE SL1,4,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
98,CM1417,LECTURE SL1,48,0,0,0,0,SCIENCE,Returning Students [P]
99,CM1417,LECTURE SL1,6,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
100,CM2101,LECTURE SL1,6,1,100,1,100,SCIENCE,Returning Students [P]
101,CM2142,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
102,CM3212,LECTURE SL1,88,0,0,0,0,SCIENCE,Returning Students [P]
103,CM3221,LECTURE SL1,8,2,1,1,1,SCIENCE,Returning Students [P]
104,CM3231,LECTURE SL1,48,2,1,1,2,SCIENCE,Returning Students [P]
105,CM3242,LECTURE SL1,6,2,1,1,10,SCIENCE,Returning Students [P]
106,CM3252,LECTURE SL1,39,2,1,1,100,SCIENCE,Returning Students [P]
107,CM3261,LECTURE SL1,15,0,0,0,0,SCIENCE,Returning Students [P]
108,CM3291,LECTURE SL1,35,4,1,1,1500,SCIENCE,Returning Students [P]
109,CM3292,LECTURE SL1,16,0,0,0,0,SCIENCE,Returning Students [P]
110,CM4215,LECTURE SL1,15,2,1,1,1,SCIENCE,Returning Students [P]
111,CM4227,LECTURE SL1,18,0,0,0,0,SCIENCE,Returning Students [P]
112,CM4242,LECTURE SL1,17,0,0,0,0,SCIENCE,Returning Students [P]
113,CM4251,LECTURE SL1,62,0,0,0,0,SCIENCE,Returning Students [P]
114,CM4254,LECTURE SL1,63,1,1,1,1,SCIENCE,Returning Students [P]
115,CM4261,LECTURE SL1,10,1,1,1,1,SCIENCE,Returning Students [P]
116,CM4273,LECTURE SL1,42,0,0,0,0,SCIENCE,Returning Students [P]
117,CM4274,LECTURE SL1,35,1,4015,1,4015,SCIENCE,Returning Students [P]
118,CN1111,LECTURE 1,2,0,0,0,0,ENGINEERING,Returning Students [P]
119,CN1111E,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
120,CN2116,LECTURE 1,24,1,100,1,100,ENGINEERING,Returning Students [P]
121,CN2121,LECTURE 1,84,6,1,1,1500,ENGINEERING,Returning Students [P]
122,CN2121E,LECTURE 1,19,0,0,0,0,ENGINEERING,Returning Students [P]
123,CN2122,LECTURE 1,70,6,1,1,905,ENGINEERING,Returning Students [P]
124,CN2122E,LECTURE 1,33,0,0,0,0,ENGINEERING,Returning Students [P]
125,CN2125,LECTURE 1,32,0,0,0,0,ENGINEERING,Returning Students [P]
126,CN3108,SECTIONAL TEACHING 1,38,1,5,1,5,ENGINEERING,Returning Students [P]
127,CN3108,SECTIONAL TEACHING 3,26,2,2,1,200,ENGINEERING,Returning Students [P]
128,CN3108,SECTIONAL TEACHING 4,6,1,100,1,100,ENGINEERING,Returning Students [P]
129,CN3109,SECTIONAL TEACHING 1,4,6,1,100,2500,ENGINEERING,Returning Students [P]
130,CN3121,LECTURE 1,89,2,1,1,50,ENGINEERING,Returning Students [P]
131,CN3121E,LECTURE 1,22,1,1,1,1,ENGINEERING,Returning Students [P]
132,CN3132,LECTURE 1,112,2,1,1,50,ENGINEERING,Returning Students [P]
133,CN3132E,LECTURE 1,15,1,1,1,1,ENGINEERING,Returning Students [P]
134,CN3135,LECTURE 1,50,1,1,1,1,ENGINEERING,Returning Students [P]
135,CN3135E,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students [P]
136,CN3421,LECTURE 1,121,2,1,1,50,ENGINEERING,Returning Students [P]
137,CN4118E,LECTURE 1,75,1,1,1,1,ENGINEERING,Returning Students [P]
138,CN4118R,LECTURE 1,60,7,1,1,200,ENGINEERING,Returning Students [P]
139,CN4122,LECTURE 1,58,5,1,1,2,ENGINEERING,Returning Students [P]
140,CN4201R,LECTURE 1,40,3,1,1,2000,ENGINEERING,Returning Students [P]
141,CN4203R,LECTURE 1,31,6,1,1,1000,ENGINEERING,Returning Students [P]
142,CN4205E,LECTURE 1,37,1,200,1,200,ENGINEERING,Returning Students [P]
143,CN4205R,LECTURE 1,11,1,1,1,1,ENGINEERING,Returning Students [P]
144,CN4210E,LECTURE 1,36,1,100,1,100,ENGINEERING,Returning Students [P]
145,CN4216R,LECTURE 1,15,1,1,1,1,ENGINEERING,Returning Students [P]
146,CN4217R,LECTURE 1,17,4,1,1,2,ENGINEERING,Returning Students [P]
147,CN4242E,LECTURE 1,57,2,250,1,300,ENGINEERING,Returning Students [P]
148,CN4246E,LECTURE 1,34,0,0,0,0,ENGINEERING,Returning Students [P]
149,CN4246R,LECTURE 1,12,4,1,1,10,ENGINEERING,Returning Students [P]
150,CN5111,LECTURE 1,57,1,100,1,100,ENGINEERING,Returning Students [P]
151,CP2201,LECTURE 1,42,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
152,CP2201,LECTURE 1,30,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
153,CP3101C,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
154,CP3101C,LECTURE 1,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
155,CP3201,LECTURE 1,40,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
156,CS1010,SECTIONAL TEACHING 31,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
157,CS1010,SECTIONAL TEACHING 32,2,1,1,1,1,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
158,CS1010,SECTIONAL TEACHING 33,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
159,CS1010E,SECTIONAL TEACHING 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
160,CS1010E,SECTIONAL TEACHING 1,8,0,0,0,0,ENGINEERING,Returning Students [P]
161,CS1010E,SECTIONAL TEACHING 2,8,1,1,1,1,ENGINEERING,Returning Students [P]
162,CS1010S,LECTURE 1,9,2,1,1,200,SCIENCE,Returning Students [P]
163,CS1020,SECTIONAL TEACHING 1,14,0,0,0,0,SCIENCE,Returning Students [P]
164,CS1020,SECTIONAL TEACHING 1,1,1,200,1,200,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
165,CS1020E,LECTURE 1,3,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
166,CS1020E,LECTURE 1,37,0,0,0,0,ENGINEERING,Returning Students [P]
167,CS1020E,LECTURE 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
168,CS1231,SECTIONAL TEACHING 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
169,CS1231,SECTIONAL TEACHING 1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
170,CS1231,SECTIONAL TEACHING 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
171,CS1231,SECTIONAL TEACHING 2,15,0,0,0,0,ENGINEERING,Returning Students [P]
172,CS1231,SECTIONAL TEACHING 2,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
173,CS1231,SECTIONAL TEACHING 2,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
174,CS2010,LECTURE 1,4,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
175,CS2100,LECTURE 1,15,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
176,CS2101,SECTIONAL TEACHING C04,3,5,1000,1005,1937,SCHOOL OF COMPUTING,Returning Students [P]
177,CS2102,LECTURE 1,7,1,2,1,2,SCIENCE,Returning Students [P]
178,CS2102,LECTURE 1,39,0,0,0,0,ENGINEERING,Returning Students [P]
179,CS2103,LECTURE 1,39,0,0,0,0,ENGINEERING,Returning Students [P]
180,CS2103,LECTURE 1,19,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
181,CS2103,LECTURE 1,7,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
182,CS2104,LECTURE 1,22,3,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
183,CS2104,LECTURE 1,18,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
184,CS2106,LECTURE 1,50,0,0,0,0,ENGINEERING,Returning Students [P]
185,CS2106,LECTURE 1,3,5,11,379,1500,SCHOOL OF COMPUTING,Returning Students [P]
186,CS2220,LECTURE 1,13,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
187,CS3103,LECTURE 1,8,0,0,0,0,SCIENCE,Returning Students [P]
188,CS3103,LECTURE 1,18,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
189,CS3103,LECTURE 1,9,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
190,CS3201,LECTURE 1,11,2,5,1,6,SCHOOL OF COMPUTING,Returning Students [P]
191,CS3202,LECTURE 1,15,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
192,CS3210,LECTURE 1,14,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
193,CS3210,LECTURE 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
194,CS3213,LECTURE 1,2,1,500,1,500,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
195,CS3230,LECTURE 1,17,0,0,0,0,SCIENCE,Returning Students [P]
196,CS3230,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
197,CS3230,LECTURE 1,2,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
198,CS3235,LECTURE 1,9,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
199,CS3235,LECTURE 1,5,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,Returning Students [P]
200,CS3236,LECTURE 1,22,1,5,1,5,SCHOOL OF COMPUTING,Returning Students [P]
