,Module,Group,Quota,NoofBidders,LowestBid,LowestSuccBid,HighestBid,Faculty,Student Type[Acct Type]
0,AR1326,LECTURE 1,111,100,1,1,400,SCHOOL OF DESIGN AND ENVIRONMENT,New Students [P]
1,AR2102,DESIGN TUTORIAL 1,102,60,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
2,AR2223,LECTURE 1,112,60,1,1,752,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
3,AR2326,LECTURE 1,85,60,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
4,AR3102,DESIGN TUTORIAL 1,145,108,1,1,4569,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
5,AR3323,LECTURE 1,132,101,1,1,2083,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
6,AR4102,DESIGN TUTORIAL 1,80,34,1,1,5432,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
7,AR4103,DESIGN TUTORIAL 1,8,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
8,AR4104,DESIGN TUTORIAL 1,13,0,0,0,0,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
9,AR5011,LECTURE 2,25,12,1,1,100,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
10,BHT4001A,LECTURE ZA,500,19,1,1,600,SCHOOL OF BUSINESS,Returning Students [P]
11,BHT4001B,LECTURE ZB,500,26,1,1,600,SCHOOL OF BUSINESS,Returning Students [P]
12,BHT4001C,LECTURE ZC,500,23,1,1,600,SCHOOL OF BUSINESS,Returning Students [P]
13,BN3301,LECTURE 1,37,9,1,1,1000,SCIENCE,Returning Students [P]
14,BN4201,LECTURE 1,35,16,1,1,4000,ENGINEERING,Returning Students [P]
15,BN4202,LECTURE 1,35,4,1,1,100,ENGINEERING,Returning Students [P]
16,BN4402,LECTURE 1,35,38,20,101,6000,ENGINEERING,Returning Students [P]
17,BN4404,LECTURE 1,35,45,272,2000,6088,ENGINEERING,Returning Students [P]
18,BSP1004,LECTURE D1,14,22,1,1000,4933,ENGINEERING,Returning Students [P]
19,BSP1004,LECTURE D1,2,3,500,900,1358,SCHOOL OF COMPUTING,Returning Students [P]
20,BSP1004,LECTURE D1,11,2,12,1,200,SCHOOL OF BUSINESS,Returning Students [P]
21,BSP1004,LECTURE D1,13,2,10,1,10,SCHOOL OF COMPUTING,New Students [P]
22,BSP1004,LECTURE D1,222,180,1,1,590,SCHOOL OF BUSINESS,New Students [P]
23,BSP1004,LECTURE D2,14,21,602,1101,5999,ENGINEERING,Returning Students [P]
24,BSP1004,LECTURE D2,3,3,1,1,100,SCHOOL OF COMPUTING,Returning Students [P]
25,BSP1004,LECTURE D2,11,2,2,1,1411,SCHOOL OF BUSINESS,Returning Students [P]
26,BSP1004,LECTURE D2,12,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
27,BSP1004,LECTURE D2,222,165,1,1,475,SCHOOL OF BUSINESS,New Students [P]
28,BSP1005,LECTURE F1,18,10,1,1,2000,ENGINEERING,Returning Students [P]
29,BSP1005,LECTURE F1,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
30,BSP1005,LECTURE F1,133,135,1,5,887,SCHOOL OF BUSINESS,New Students [P]
31,BSP1005,LECTURE F2,18,7,1,1,600,ENGINEERING,Returning Students [P]
32,BSP1005,LECTURE F2,6,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
33,BSP1005,LECTURE F2,133,122,1,1,500,SCHOOL OF BUSINESS,New Students [P]
34,BSP2001,LECTURE A,30,15,1,1,500,SCHOOL OF BUSINESS,Returning Students [P]
35,BSP2001,LECTURE A,285,162,1,1,465,SCHOOL OF BUSINESS,New Students [P]
36,BSP2005,LECTURE E,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
37,BSP2005,LECTURE E,262,264,1,2,2123,SCHOOL OF BUSINESS,Returning Students [P]
38,BSP2005,LECTURE E,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
39,BSP3001A,SECTIONAL TEACHING A1,35,26,1,1,803,SCHOOL OF BUSINESS,Returning Students [P]
40,BSP3001A,SECTIONAL TEACHING A2,38,29,1,1,2000,SCHOOL OF BUSINESS,Returning Students [P]
41,BSP3001B,SECTIONAL TEACHING A3,36,38,50,183,1500,SCHOOL OF BUSINESS,Returning Students [P]
42,BSP3001B,SECTIONAL TEACHING A4,37,22,1,1,486,SCHOOL OF BUSINESS,Returning Students [P]
43,BSP4512,SECTIONAL TEACHING C1,45,55,4,801,2384,SCHOOL OF BUSINESS,Returning Students [P]
44,BU2180,LECTURE 1,90,33,1,1,764,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
45,BU2181,LECTURE 1,90,34,1,1,764,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
46,BU2480,LECTURE 1,175,92,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
47,BU2483,LECTURE 1,90,34,1,1,761,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
48,BU3182,LECTURE 1,110,77,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
49,BU3280,LECTURE 1,95,90,1,1,700,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
50,BU3381,LECTURE 1,95,88,1,1,1000,SCHOOL OF DESIGN AND ENVIRONMENT,Returning Students [P]
